Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3833	1	-80.3271	-90.23551	9.908414	0.01251649	0.001661411	0.1530321	0.0001041893	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.0439382	0.009143947	0.153032	0.0125165	0.00166141	0.16721	0.2627724
3834	0	-82.2288	-91.80491	9.576111	0.001398384	0.004386292	0.1889306	0.006638161	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.0113584	0.004453256	0.188931	0.00139838	0.00438629	0.1947153	0.05833337
3835	1	-81.17924	-91.49372	10.31448	0.01345074	0.003168714	0.1119136	0.0006332942	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.0016756	0.01214398	0.111914	0.0134507	0.00316871	0.1285331	0.01303637
3836	0	-82.50637	-91.86308	9.356707	0.01564385	0.0005725784	0.1889306	0.007257807	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.02543	0.01387001	0.188931	0.0156438	0.000572578	0.2051471	0.1239597
3837	1	-80.38689	-90.53116	10.14427	0.01351867	0.0006471295	0.1306939	0.0006020822	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.019277	0.01056459	0.130694	0.0135187	0.00064713	0.1448597	0.1330736
3838	0	-84.11927	-93.50132	9.382046	0.001640823	0.01424511	0.1905656	0.006736064	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.0124454	0.01036927	0.190566	0.00164082	0.0142451	0.2064516	0.06028239
3839	1	-79.2775	-89.20017	9.922667	0.007169895	0.00292792	0.1519812	0.00187347	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.00576308	0.01180439	0.151981	0.00716989	0.00292792	0.162079	0.03555721
3840	0	-81.38225	-90.85135	9.469101	0.005490386	0.001701617	0.1905656	0.007796416	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.0681388	0.01052433	0.190566	0.00549039	0.00170162	0.1977576	0.3445571
3841	1	-81.94228	-91.5445	9.602217	0.02062549	0.004348686	0.1652382	0.005541189	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.0248089	0.008078119	0.165238	0.0206255	0.00434869	0.1902123	0.1304276
3842	0	-82.52412	-91.89002	9.365906	0.009099616	0.007453785	0.1905656	0.006079104	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.0326397	0.01187862	0.190566	0.00909962	0.00745378	0.207119	0.1575892
3843	1	-83.44855	-92.22603	8.777488	0.004165709	0.0006081987	0.26095	0.008760094	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.139134	0.00116387	0.26095	0.00416571	0.000608199	0.2657239	0.5236035
3844	0	-81.01659	-90.58414	9.567555	0.001396777	0.0007420599	0.1905656	0.007196026	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.0552885	0.007045597	0.190566	0.00139678	0.00074206	0.1927045	0.2869085
3845	1	-86.24216	-94.72355	8.481399	0.002147927	0.02157413	0.26095	0.01733304	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.118267	0.0005775965	0.26095	0.00214793	0.0215741	0.284672	0.4154489
3846	0	-83.10499	-93.08498	9.97999	0.01587268	0.01000999	0.1374738	0.002759009	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.0470071	0.003728913	0.137474	0.0158727	0.01001	0.1633565	0.2877576
3847	1	-86.70389	-95.84517	9.141277	0.01928673	0.0005658206	0.1928869	0.0335679	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0271334	0.0004390483	0.192887	0.0192867	0.000565821	0.2127394	0.1275428
3848	0	-82.79981	-92.93367	10.13385	0.02406746	0.00241747	0.1177222	0.01021792	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.0141022	0.002735441	0.117722	0.0240675	0.00241747	0.1442071	0.09779126
3849	1	-86.9702	-96.01492	9.044711	0.02716029	0.01162782	0.1928869	0.0215675	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0563464	0.0004882036	0.192887	0.0271603	0.0116278	0.231675	0.243213
3850	0	-83.17621	-93.13226	9.956049	0.02195261	0.002226627	0.136247	0.007222246	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.0436314	0.005003577	0.136247	0.0219526	0.00222663	0.1604262	0.2719718
3851	1	-86.09501	-95.05155	8.956537	0.01357354	0.005265413	0.2137107	0.0274456	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.06065	0.002429458	0.213711	0.0135735	0.00526541	0.2325496	0.2608044
3852	0	-79.10785	-88.77774	9.669889	0.002346708	0.0002605611	0.1813416	0.002728313	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.0341372	0.01127113	0.181342	0.00234671	0.000260561	0.1839489	0.1855799
3853	1	-86.03918	-94.96677	8.927584	0.002008348	0.01631745	0.2132944	0.03206156	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.0970255	0.001769394	0.213294	0.00200835	0.0163175	0.2316202	0.4188993
3854	0	-82.106	-91.59614	9.490135	0.001674783	0.008200237	0.1813416	0.007387336	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.0489909	0.01629411	0.181342	0.00167478	0.00820024	0.1912166	0.2562062
3855	1	-84.26949	-93.06636	8.796865	0.003989768	0.01179112	0.2433928	0.01003589	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.13219	0.005424954	0.243393	0.00398977	0.0117911	0.2591737	0.510043
3856	0	-81.94741	-91.50393	9.556519	0.001098308	0.005818412	0.1813416	0.01043565	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.0270209	0.00998316	0.181342	0.00109831	0.00581841	0.1882583	0.143531
3857	1	-83.8449	-92.61119	8.766289	0.0185306	0.0002842201	0.2386429	0.01421537	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.120655	0.006261321	0.238643	0.0185306	0.00028422	0.2574577	0.4686409
3858	0	-87.33582	-96.8726	9.536776	0.005692407	0.0246446	0.1537229	0.009827732	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.077326	0.01735624	0.153723	0.00569241	0.0246446	0.1840599	0.4201132
3859	1	-84.29905	-93.02942	8.730375	0.02287265	0.001096629	0.2362479	0.005631866	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.126032	0.01528721	0.236248	0.0228726	0.00109663	0.2602172	0.4843344
3860	0	-80.38349	-90.33265	9.949151	0.005267116	0.001767182	0.1489363	0.008966081	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.00562618	0.009033918	0.148936	0.00526712	0.00176718	0.1559706	0.03607203
3861	1	-87.31039	-95.08266	7.772272	0.0111403	0.0180361	0.3113705	0.001611243	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.21766	0.02345171	0.311371	0.0111403	0.0180361	0.340547	0.6391486
3862	0	-83.62561	-93.05934	9.433729	0.006592109	0.008528684	0.1932959	0.003655936	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.104443	0.006038687	0.193296	0.00659211	0.00852868	0.2084166	0.5011241
3863	1	-83.23345	-91.29804	8.064588	0.004508879	0.0005092628	0.3113705	0.0008746741	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.203012	0.02252434	0.311371	0.00450888	0.000509263	0.3163887	0.6416544
3864	0	-83.96888	-93.20643	9.237552	0.02204352	0.01272305	0.1932959	0.003583052	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.0513088	0.003310996	0.193296	0.0220435	0.012723	0.2280624	0.2249768
3865	1	-86.29388	-94.21746	7.923573	0.007767866	0.02190814	0.3113705	0.0009335991	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.199671	0.008429188	0.311371	0.00776787	0.0219081	0.3410466	0.5854664
3866	0	-83.11983	-92.93811	9.818283	0.004107266	0.01272305	0.1444497	0.01070695	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.0212361	0.01432117	0.14445	0.00410727	0.012723	0.16128	0.131672
3867	1	-84.0058	-91.83417	7.828364	0.00108425	0.006135479	0.3290652	0.0005576141	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.205732	0.02375978	0.329065	0.00108425	0.00613548	0.3362849	0.6117797
3868	0	-87.53851	-96.29236	8.753849	0.02725982	0.006499871	0.2118362	0.02440335	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.08173	0.01085315	0.211836	0.0272598	0.00649987	0.2455959	0.3327824
3869	1	-84.84771	-92.6388	7.791087	0.005497294	0.003267224	0.3290652	0.0002453552	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.184689	0.02603686	0.329065	0.00549729	0.00326722	0.3378297	0.5466937
3870	0	-84.95525	-94.59054	9.635284	0.01440447	0.01538284	0.14373	0.01774119	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.00908404	0.01162252	0.14373	0.0144045	0.0153828	0.1735173	0.05235233
3871	1	-87.4771	-95.07444	7.59734	0.008778341	0.0006972873	0.3381062	0.000125365	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.256594	0.03440321	0.338106	0.00877834	0.000697287	0.3475818	0.7382267
3872	0	-82.28195	-92.10086	9.818918	0.004877676	0.01473657	0.1434812	0.004340055	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.000479938	0.0185529	0.143481	0.00487768	0.0147366	0.1630955	0.002942682
3873	1	-84.20278	-92.60434	8.401553	0.002000888	0.004677832	0.2708491	0.0002662423	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.153342	0.03378148	0.270849	0.00200089	0.00467783	0.2775278	0.5525284
3874	0	-82.96834	-92.80748	9.839134	0.002492587	0.02225374	0.1434812	0.007586429	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.0260565	0.007428507	0.143481	0.00249259	0.0222537	0.1682276	0.1548884
3875	1	-83.15248	-91.61296	8.460485	0.01936974	0.0002873165	0.2708491	0.0001976231	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.137884	0.01314699	0.270849	0.0193697	0.000287317	0.2905061	0.4746337
3876	0	-79.97299	-89.96682	9.993836	0.01197277	0.001235109	0.1434812	0.001366586	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.022763	0.01134497	0.143481	0.0119728	0.00123511	0.1566891	0.1452752
3877	1	-82.62848	-91.22861	8.600132	0.0086369	0.002121339	0.2602775	0.001207059	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.121288	0.020391	0.260278	0.0086369	0.00212134	0.2710357	0.4474968
3878	0	-82.05544	-91.43411	9.378667	0.01316162	0.009849095	0.1915633	0.0009173696	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.0826103	0.007257114	0.191563	0.0131616	0.00984909	0.214574	0.3849969
3879	1	-82.63211	-91.28961	8.657499	0.001095976	0.001325038	0.2602775	0.001270909	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0888774	0.0241043	0.260278	0.00109598	0.00132504	0.2626985	0.3383247
3880	0	-80.50998	-90.22376	9.713774	0.005574929	0.007238341	0.1714511	0.002128639	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.0317737	0.007122241	0.171451	0.00557493	0.00723834	0.1842644	0.1724354
3881	1	-80.51059	-89.94116	9.430566	0.001288015	0.005659398	0.1934711	0.0007568844	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.0562741	0.01838093	0.193471	0.00128801	0.0056594	0.2004185	0.2807832
3882	0	-82.20481	-91.94517	9.740362	0.009894722	0.003588536	0.1617211	0.005091246	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.0582682	0.01183949	0.161721	0.00989472	0.00358854	0.1752044	0.3325726
3883	1	-82.77189	-92.05209	9.280204	0.007817141	0.003517827	0.1934711	0.0003009057	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.0306051	0.02886634	0.193471	0.00781714	0.00351783	0.2048061	0.1494344
3884	0	-83.67882	-93.20799	9.529166	0.0152056	0.01401285	0.1617211	0.003674326	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.0168376	0.01642012	0.161721	0.0152056	0.0140128	0.1909396	0.08818306
3885	1	-81.3108	-90.71443	9.403626	0.004302632	0.001804387	0.1934711	0.000226773	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.0782931	0.02256408	0.193471	0.00430263	0.00180439	0.1995781	0.3922932
3886	0	-83.02519	-92.41077	9.38558	0.02345196	0.00497884	0.1827821	0.001036798	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.0260251	0.01028187	0.182782	0.023452	0.00497884	0.2112129	0.1232176
3887	1	-81.38152	-90.79181	9.41029	0.001912354	0.01137208	0.1934711	0.0002785332	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.0565005	0.01365551	0.193471	0.00191235	0.0113721	0.2067555	0.2732718
3888	0	-80.24924	-89.89703	9.64779	0.001432481	0.006319892	0.1827821	0.0006409784	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.0335361	0.008053423	0.182782	0.00143248	0.00631989	0.1905345	0.1760106
3889	1	-80.96553	-90.34455	9.379021	0.005550442	0.00299156	0.1934711	0.0002657105	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.0367867	0.02220698	0.193471	0.00555044	0.00299156	0.2020131	0.1821005
3890	0	-81.80558	-91.2998	9.494224	0.01406819	0.006789863	0.1827821	0.0007206308	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.0795233	0.008375134	0.182782	0.0140682	0.00678986	0.2036402	0.3905089
3891	1	-81.88683	-91.27494	9.388113	0.005461413	0.003231696	0.1934711	0.0003279046	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.0858158	0.02106314	0.193471	0.00546141	0.0032317	0.2021642	0.4244858
3892	0	-81.00299	-90.66401	9.661016	0.001617545	0.01012954	0.1827821	0.0002562256	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.002557086	0.182782	0.00161755	0.0101295	0.1945292	0.1500235
3893	1	-81.01647	-90.43149	9.415027	0.01521175	0.001466159	0.1934711	0.0001808991	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.0259324	0.009407117	0.193471	0.0152118	0.00146616	0.210149	0.1234002
3894	0	-80.72694	-90.391	9.664063	8.560693e-05	0.01114033	0.1827821	0.001157412	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.0275345	0.001945887	0.182782	8.56069e-05	0.0111403	0.194008	0.1419244
3895	1	-80.73758	-90.1648	9.42722	0.003664677	0.002341476	0.1934711	0.0002269441	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.0730426	0.02031962	0.193471	0.00366468	0.00234148	0.1994773	0.36617
3896	0	-80.67413	-90.48128	9.807147	2.958326e-05	0.01239193	0.1668054	0.003122642	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.0074487	0.002539346	0.166805	2.95833e-05	0.0123919	0.1792269	0.04156017
3897	1	-85.09103	-94.19778	9.106752	0.01930661	0.004520658	0.1934711	0.0002246569	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.0660855	0.03203257	0.193471	0.0193066	0.00452066	0.2172984	0.3041234
3898	0	-82.70153	-91.49489	8.793363	0.002055294	0.00431248	0.2620169	0.001427135	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.112292	0.003872989	0.262017	0.00205529	0.00431248	0.2683847	0.4183986
3899	1	-81.1758	-91.04178	9.865981	0.001752839	0.01035779	0.1550142	0.0006361382	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.0359062	0.01295246	0.155014	0.00175284	0.0103578	0.1671248	0.2148465
3900	0	-84.27726	-92.33634	8.059081	0.0002045193	0.004464036	0.3202318	0.005530947	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.212611	0.008705916	0.320232	0.000204519	0.00446404	0.3249003	0.6543892
