Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	gamma	speciation_rates[1]	total_speciation	turnover
3315	1	-40.70603	-45.35833	4.652293	0.06641932	0.1270103	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.00475389	0.007290359	0.0664193	0.06641932	0.07157396
3316	0	-41.11711	-45.3306	4.213493	0.07394614	0.06801511	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.00681942	0.08716834	0.0739461	0.07394614	0.09222144
3317	1	-39.39469	-44.88432	5.489625	0.06641932	0.0445435	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.0112247	0.006023975	0.0664193	0.06641932	0.1689981
3318	0	-41.04654	-45.07791	4.031363	0.09230077	0.05944281	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.0144173	0.05787342	0.0923008	0.09230077	0.1561988
3319	1	-39.72971	-44.90224	5.172536	0.06641932	0.06043903	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.00777937	0.02183733	0.0664193	0.06641932	0.1171251
3320	0	-40.59685	-44.87488	4.278034	0.09230077	0.05186317	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.00736411	0.040786	0.0923008	0.09230077	0.07978383
3321	1	-41.26657	-45.18522	3.918657	0.1003881	0.04799757	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.0300915	0.05587935	0.100388	0.1003881	0.2997518
3322	0	-41.60344	-45.58776	3.984324	0.09230077	0.1110512	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.00105071	0.010969	0.0923008	0.09230077	0.01138351
3323	1	-40.28184	-45.0534	4.771553	0.08104993	0.04636488	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.0227084	0.03130786	0.0810499	0.08104993	0.2801777
3324	0	-40.57773	-44.87699	4.299253	0.08702869	0.09121685	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.000752892	0.01541858	0.0870287	0.08702869	0.008651084
3325	1	-40.40677	-44.79842	4.39165	0.08104993	0.109069	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.0108602	0.006594127	0.0810499	0.08104993	0.1339944
3326	0	-41.23456	-45.68315	4.448584	0.08840309	0.06395775	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.0344943	0.02354524	0.0884031	0.08840309	0.3901931
3327	1	-38.94632	-43.88657	4.940252	0.07642048	0.05798081	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.00055337	0.01696676	0.0764205	0.07642048	0.007241121
3328	0	-41.70537	-45.44233	3.736968	0.09720906	0.02960597	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.0230586	0.1021531	0.0972091	0.09720906	0.2372059
3329	1	-39.13885	-44.31359	5.174742	0.07844951	0.03576767	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.0160302	0.009531405	0.0784495	0.07844951	0.2043384
3330	0	-42.30589	-45.89149	3.585604	0.08336195	0.01758138	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.0139938	0.1716222	0.0833619	0.08336195	0.1678685
3331	1	-39.45618	-44.5333	5.077113	0.07844951	0.01968189	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.0148283	0.03538011	0.0784495	0.07844951	0.1890169
3332	0	-38.79704	-44.15662	5.359579	0.0663002	0.02143232	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.000509462	0.04250369	0.0663002	0.0663002	0.007684164
3333	1	-43.03409	-48.55239	5.518304	0.04924671	0.02874796	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.0092561	0.07142031	0.0492467	0.04924671	0.1879537
3334	0	-41.95299	-46.96163	5.008634	0.0663002	0.06692179	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.0204607	0.03210876	0.0663002	0.0663002	0.3086075
3335	1	-38.95894	-44.66996	5.711027	0.06132092	0.01479019	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.000229167	0.02921459	0.0613209	0.06132092	0.003737177
3336	0	-45.55445	-47.45182	1.897365	0.09581559	0.1706076	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.0255364	0.1493693	0.0958156	0.09581559	0.2665164
3337	1	-39.6267	-44.30629	4.679596	0.08861965	0.04914788	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.0199342	0.01459226	0.0886196	0.08861965	0.2249416
3338	0	-40.29733	-44.59616	4.298833	0.09955711	0.05086882	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.0228323	0.01752961	0.0995571	0.09955711	0.2293384
3339	1	-41.90706	-45.72733	3.820265	0.08984356	0.1171689	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.000197591	0.02876485	0.0898436	0.08984356	0.002199277
3340	0	-40.70596	-44.90787	4.201907	0.09073791	0.05938087	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.0199061	0.04565615	0.0907379	0.09073791	0.2193805
3341	1	-40.63656	-45.57158	4.935019	0.06082246	0.1137543	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.00292659	0.009374213	0.0608225	0.06082246	0.04811685
3342	0	-42.33941	-45.82113	3.481721	0.08594833	0.07526924	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.00947789	0.1164203	0.0859483	0.08594833	0.1102742
3343	1	-41.64757	-46.14278	4.495213	0.06331035	0.1409474	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.00583356	0.01856041	0.0633103	0.06331035	0.09214236
3344	0	-42.4889	-46.08909	3.600192	0.08594833	0.107901	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.0218603	0.07194142	0.0859483	0.08594833	0.2543426
3345	1	-42.50616	-46.65543	4.149274	0.06331035	0.1588052	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.00653798	0.03529653	0.0633103	0.06331035	0.1032687
3346	0	-42.44045	-46.23741	3.796963	0.1020114	0.02824214	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.00609303	0.08284471	0.102011	0.1020114	0.05972896
3347	1	-40.34375	-44.71661	4.37286	0.08541472	0.04962239	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.00189314	0.05458366	0.0854147	0.08541472	0.02216407
3348	0	-40.8862	-45.32652	4.440321	0.1020114	0.03173589	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.0465683	0.01501516	0.102011	0.1020114	0.4565011
3349	1	-41.84896	-45.45559	3.606635	0.1262934	0.02279244	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.0582901	0.03313666	0.126293	0.1262934	0.4615451
3350	0	-39.48058	-44.71825	5.237668	0.07750154	0.02086768	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.016399	0.0210352	0.0775015	0.07750154	0.2115962
3351	1	-39.09252	-44.49555	5.403031	0.06985913	0.0424588	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.0112374	0.006258206	0.0698591	0.06985913	0.1608581
3352	0	-38.8102	-44.13631	5.326104	0.06731756	0.06098373	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.00409208	0.003191394	0.0673176	0.06731756	0.06078768
3353	1	-41.50658	-45.38765	3.88107	0.1208383	0.02482401	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0585937	0.0203287	0.120838	0.1208383	0.4848934
3354	0	-41.92843	-46.32219	4.393766	0.09556453	0.06853417	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.0491398	0.002569833	0.0955645	0.09556453	0.5142059
3355	1	-40.65741	-45.27115	4.613745	0.1040576	0.02084032	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.021328	0.002316366	0.104058	0.1040576	0.2049635
3356	0	-43.78376	-47.1902	3.406442	0.09556453	0.1608507	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.0439235	0.008985675	0.0955645	0.09556453	0.4596217
3357	1	-40.025	-44.48279	4.457791	0.1040576	0.03690835	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.035916	0.001843786	0.104058	0.1040576	0.345155
3358	0	-39.79916	-44.58829	4.789133	0.06840488	0.09303956	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.00053738	0.02151049	0.0684049	0.06840488	0.007855877
3359	1	-41.49335	-45.7575	4.264153	0.1040576	0.05359505	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.00511133	0.004520874	0.104058	0.1040576	0.04912018
3360	0	-42.83661	-46.09388	3.257273	0.09361387	0.1064027	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.0206203	0.08431063	0.0936139	0.09361387	0.2202699
3361	1	-39.40045	-44.39526	4.994814	0.06891482	0.08009571	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.00306581	0.0123282	0.0689148	0.06891482	0.04448693
3362	0	-42.0775	-45.77572	3.698218	0.09361387	0.03932275	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.0285391	0.107296	0.0936139	0.09361387	0.3048596
3363	1	-42.19141	-45.71288	3.521466	0.1144697	0.08764024	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.0323786	0.01293137	0.11447	0.1144697	0.282857
3364	0	-46.227	-48.88488	2.657871	0.1096315	0.09245975	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.0683122	0.109254	0.109631	0.1096315	0.6231077
3365	1	-40.69547	-46.6981	6.002632	0.04901642	0.01864281	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.00160349	0.03379627	0.0490164	0.04901642	0.03271342
3366	0	-43.83954	-47.08422	3.244673	0.0990667	0.03849929	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.0457778	0.1368135	0.0990667	0.0990667	0.4620911
3367	1	-40.02291	-45.11528	5.092373	0.07469908	0.01280004	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.0174409	0.05219489	0.0746991	0.07469908	0.2334819
3368	0	-43.25253	-46.32927	3.076736	0.117422	0.08296747	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.0563776	0.05305671	0.117422	0.117422	0.4801277
3369	1	-40.57142	-44.82668	4.255259	0.09474915	0.02406765	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.0139644	0.06337836	0.0947491	0.09474915	0.1473828
3370	0	-42.79637	-46.15262	3.35625	0.117422	0.06685567	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.0313327	0.04121712	0.117422	0.117422	0.2668384
3371	1	-40.13305	-44.85194	4.718886	0.07729271	0.04660856	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.0144246	0.04781064	0.0772927	0.07729271	0.1866224
3372	0	-42.19121	-46.5725	4.381282	0.09733195	0.04501415	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.0524949	0.02193809	0.0973319	0.09733195	0.5393384
3373	1	-40.74801	-44.97092	4.222909	0.07729271	0.09531031	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.00312737	0.04870658	0.0772927	0.07729271	0.04046133
