Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	total_speciation	turnover
2622	0	-105.6345	-108.8552	3.220762	0.03404842	0.1556078	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0129381	0.0510915	0.0340484	0.03404842	0.379992
2623	1	-104.3566	-108.5568	4.200196	0.02225202	0.1100567	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.00299762	0.1411312	0.022252	0.02225202	0.1347124
2624	0	-104.4736	-106.0958	1.62222	0.04157778	0.1759106	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.0220983	0.09973195	0.0415778	0.04157778	0.5314937
2625	1	-104.7981	-107.8537	3.05559	0.04144411	0.04326173	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.01459	0.0906579	0.0414441	0.04144411	0.3520407
2626	0	-105.4474	-105.9231	0.4756336	0.04532597	0.154633	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.0236616	0.1904119	0.045326	0.04532597	0.5220327
2627	1	-104.0801	-107.3715	3.291373	0.03505965	0.07177003	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.0214228	0.1156584	0.0350597	0.03505965	0.6110395
2628	0	-103.7756	-107.0793	3.303688	0.02976407	0.1407924	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.00998072	0.1093443	0.0297641	0.02976407	0.3353276
2629	1	-103.9413	-107.5485	3.607214	0.03929997	0.08076341	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.0231362	0.02388256	0.0393	0.03929997	0.5887084
2630	0	-104.4575	-109.6413	5.183788	0.02517892	0.05279684	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0107478	0.0646919	0.0251789	0.02517892	0.4268551
2631	1	-104.5164	-108.0344	3.518052	0.03929997	0.09664226	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.016766	0.01691992	0.0393	0.03929997	0.4266168
2632	0	-105.0671	-110.9697	5.902659	0.02164188	0.05942803	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.000127476	0.02888049	0.0216419	0.02164188	0.005890253
2633	1	-104.5558	-107.9656	3.409793	0.03929997	0.09987412	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.0124326	0.024514	0.0393	0.03929997	0.3163522
2634	0	-103.4317	-108.1988	4.767185	0.02789107	0.08070722	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.0100687	0.04569487	0.0278911	0.02789107	0.3609998
2635	1	-104.8993	-108.4051	3.505792	0.04064365	0.08753348	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.0212891	0.01103081	0.0406436	0.04064365	0.5237996
2636	0	-103.7528	-108.0617	4.308967	0.02884467	0.1076406	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.00198573	0.05306922	0.0288447	0.02884467	0.06884234
2637	1	-105.5858	-111.0904	5.504614	0.02379137	0.09203738	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.005494	0.01012224	0.0237914	0.02379137	0.2309242
2638	0	-104.0466	-106.2829	2.236298	0.04463215	0.1320521	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.0276735	0.04530371	0.0446322	0.04463215	0.6200341
2639	1	-104.6177	-109.8484	5.23069	0.02591583	0.08862051	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.00567994	0.01528041	0.0259158	0.02591583	0.2191689
2640	0	-105.6775	-106.6702	0.9926892	0.0619227	0.0526272	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.0378	0.04032016	0.0619227	0.0619227	0.6104392
2641	1	-104.3162	-109.4597	5.14349	0.02591583	0.09378076	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.00643801	0.01884012	0.0259158	0.02591583	0.2484201
2642	0	-107.0206	-106.2667	-0.7538469	0.0619227	0.1627363	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.1048646	0.0619227	0.0619227	0.4984473
2643	1	-104.8455	-107.2227	2.377102	0.04856439	0.1004521	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.0304547	0.01534473	0.0485644	0.04856439	0.6270998
2644	0	-103.4258	-105.5566	2.130813	0.04627438	0.1112248	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.0323826	0.05685092	0.0462744	0.04627438	0.6997965
2645	1	-104.3123	-106.2324	1.920115	0.04856439	0.1223724	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.0354028	0.03912313	0.0485644	0.04856439	0.7289862
2646	0	-103.9546	-105.1314	1.176781	0.04627438	0.1246626	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.0296185	0.1388163	0.0462744	0.04627438	0.6400619
2647	1	-103.7961	-105.4095	1.613367	0.04856439	0.08860648	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.0358113	0.1035639	0.0485644	0.04856439	0.7373977
2648	0	-103.4171	-105.3002	1.883097	0.05131559	0.08290477	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.0340557	0.04907402	0.0513156	0.05131559	0.6636526
2649	1	-105.4203	-105.7299	0.3096212	0.04856439	0.1873286	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.0360256	0.1352163	0.0485644	0.04856439	0.7418114
2650	0	-104.2613	-105.7285	1.467185	0.05131559	0.08678248	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.0252551	0.08678742	0.0513156	0.05131559	0.4921526
2651	1	-105.0868	-106.1765	1.089696	0.04145718	0.1916948	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.0267235	0.1386563	0.0414572	0.04145718	0.6446047
2652	0	-105.3348	-105.5574	0.2225237	0.05131559	0.1695227	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.0263645	0.1285134	0.0513156	0.05131559	0.513771
2653	1	-103.9622	-105.8414	1.879237	0.04145718	0.1261961	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.0269601	0.1252009	0.0414572	0.04145718	0.6503113
2654	0	-106.8666	-108.0215	1.154844	0.0352776	0.1734782	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.0105059	0.2249716	0.0352776	0.0352776	0.2978055
2655	1	-103.0726	-105.737	2.664435	0.04145718	0.09563812	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.0218138	0.07723908	0.0414572	0.04145718	0.5261776
2656	0	-104.6016	-108.9779	4.376266	0.02355159	0.08789559	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.00807283	0.129994	0.0235516	0.02355159	0.3427721
2657	1	-105.3901	-104.4269	-0.9632732	0.06138321	0.1810903	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.0416366	0.1139672	0.0613832	0.06138321	0.6783061
2658	0	-104.9267	-108.4784	3.551723	0.02355159	0.1712838	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.00586084	0.1290601	0.0235516	0.02355159	0.2488513
2659	1	-103.8135	-104.3813	0.567773	0.05805712	0.0974252	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.0439863	0.08468747	0.0580571	0.05805712	0.7576384
2660	0	-103.7966	-106.1737	2.377136	0.04028506	0.1088129	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.0268853	0.1069467	0.0402851	0.04028506	0.6673763
2661	1	-104.6529	-106.9304	2.277525	0.05113146	0.0567433	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.0291234	0.03801588	0.0511315	0.05113146	0.5695788
2662	0	-103.8195	-108.0697	4.250121	0.03355696	0.07827322	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.010419	0.03142417	0.033557	0.03355696	0.310487
2663	1	-104.13	-109.1502	5.020232	0.02805345	0.06362506	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.0102349	0.03551154	0.0280535	0.02805345	0.3648373
2664	0	-104.4544	-108.3987	3.944315	0.03355696	0.1150067	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.0125522	0.02527125	0.033557	0.03355696	0.3740558
2665	1	-104.1553	-109.1457	4.990426	0.02805345	0.07544771	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.0108003	0.02666958	0.0280535	0.02805345	0.3849895
2666	0	-104.6095	-108.7323	4.122775	0.03355696	0.1003891	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.00695318	0.02204283	0.033557	0.03355696	0.2072054
