Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
391	1	-11.55556	-15.98808	4.432522	0.01705442	0.0002103979
392	0	-12.10204	-16.48041	4.378368	0.01843942	0.004240821
393	1	-11.77613	-16.17971	4.403573	0.01976056	0.0003991794
394	0	-11.7471	-16.17457	4.427467	0.01353717	0.004233128
395	1	-11.43517	-15.92651	4.491337	0.01047488	0.0009084777
396	0	-9.48452	-13.86449	4.379974	0.004885356	0.01763431
397	1	-11.46628	-15.94042	4.47414	0.01192318	0.001179837
398	0	-11.73628	-16.11566	4.379375	0.01466012	0.007919403
399	1	-11.75643	-16.18156	4.425136	0.01524624	0.002757219
400	0	-14.01361	-18.05753	4.043917	0.01845204	0.03767326
401	1	-13.16223	-17.42203	4.259807	0.03102654	0.003509757
402	0	-12.1882	-16.54172	4.353525	0.01796995	0.007194584
403	1	-11.6279	-16.07791	4.450004	0.01312558	0.002391017
404	0	-13.07478	-17.34148	4.266702	0.02558579	0.008260999
405	1	-13.10978	-17.37468	4.264893	0.03075761	0.003270116
406	0	-10.68737	-15.18442	4.497057	0.005478443	0.005332887
407	1	-9.686401	-14.14034	4.453934	0.005431357	0.009692237
408	0	-13.26749	-17.51693	4.249436	0.03306268	0.002510777
409	1	-10.113	-14.58086	4.46786	0.00596102	0.007770025
410	0	-11.80382	-16.22181	4.417995	0.01578115	0.002936381
411	1	-9.639643	-14.0451	4.405456	0.006130966	0.01384041
412	0	-11.93314	-16.33043	4.397288	0.01797525	0.002812971
413	1	-11.59486	-15.81167	4.216809	0.009352483	0.02948362
414	0	-13.57459	-17.7946	4.220014	0.03493352	0.003582115
415	1	-10.86391	-15.12841	4.264501	0.006871187	0.02719572
