Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
1637	1	-134.0907	-136.2529	2.162203	0.1014044	0.03204323	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.0261846	0.03935527	0.101404	0.1014044	0.2582195
1638	0	-134.7759	-136.6963	1.920362	0.09420061	0.1086295	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.00357619	0.02794564	0.0942006	0.09420061	0.0379636
1639	1	-134.8201	-136.2615	1.441356	0.1102778	0.0239159	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.0527003	0.06907374	0.110278	0.1102778	0.4778873
1640	0	-133.7676	-136.0338	2.266106	0.09420061	0.07642952	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.0311295	0.02557113	0.0942006	0.09420061	0.3304597
1641	1	-134.9121	-135.5426	0.6304576	0.1122263	0.1198232	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.0490461	0.04316832	0.112226	0.1122263	0.4370291
1642	0	-134.0872	-135.8189	1.731637	0.09792053	0.07050038	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.0304127	0.06377924	0.0979205	0.09792053	0.3105854
1643	1	-135.3557	-136.4363	1.080562	0.1122263	0.05281447	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.0208886	0.06516664	0.112226	0.1122263	0.1861292
1644	0	-133.9128	-135.8156	1.902822	0.09792053	0.06600795	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.0160934	0.05115313	0.0979205	0.09792053	0.1643516
1645	1	-133.7434	-136.6436	2.900176	0.08518016	0.03018758	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0132251	0.0597365	0.0851802	0.08518016	0.15526
1646	0	-134.4712	-135.936	1.464876	0.09792053	0.0865746	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.0250569	0.07438111	0.0979205	0.09792053	0.2558901
1647	1	-134.6848	-136.3287	1.643919	0.09510146	0.09152325	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0303883	0.0675699	0.0951015	0.09510146	0.3195355
1648	0	-134.8406	-136.5789	1.73834	0.09792053	0.06026347	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.00847304	0.0733458	0.0979205	0.09792053	0.0865298
1649	1	-135.618	-139.3854	3.767419	0.06568178	0.09008703	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.0110303	0.02406708	0.0656818	0.06568178	0.1679358
1650	0	-133.8724	-135.8077	1.935231	0.09547268	0.09141334	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.0140856	0.03643622	0.0954727	0.09547268	0.1475354
1651	1	-135.6369	-139.265	3.628117	0.06403984	0.1033057	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.00630245	0.03412192	0.0640398	0.06403984	0.09841455
1652	0	-134.6199	-136.1629	1.543002	0.09547268	0.09000838	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.0249685	0.07706403	0.0954727	0.09547268	0.2615255
1653	1	-133.9518	-135.9637	2.011852	0.0933209	0.09602163	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.0110573	0.03641034	0.0933209	0.0933209	0.1184869
1654	0	-136.2518	-137.4278	1.176001	0.09552618	0.1384603	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.0370448	0.06500779	0.0955262	0.09552618	0.3877972
1655	1	-135.025	-136.8248	1.799762	0.0933209	0.06620219	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.0334139	0.08743883	0.0933209	0.0933209	0.3580534
1656	0	-133.67	-137.1382	3.468182	0.07233402	0.06582314	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.001366	0.0404005	0.072334	0.07233402	0.01888462
1657	1	-133.5326	-135.8817	2.349099	0.09081528	0.07284903	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.0129775	0.04011634	0.0908153	0.09081528	0.1429001
1658	0	-133.5576	-136.3077	2.750126	0.08437002	0.05658115	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.00944132	0.05295793	0.08437	0.08437002	0.1119037
1659	1	-133.6422	-136.2561	2.613865	0.09081528	0.04383667	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.0121161	0.04265217	0.0908153	0.09081528	0.1334145
1660	0	-133.43	-135.9292	2.499138	0.08903196	0.08615839	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.00777452	0.02195101	0.089032	0.08903196	0.08732275
1661	1	-134.4553	-136.4015	1.946148	0.09081528	0.1180283	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.00783153	0.03523214	0.0908153	0.09081528	0.08623577
1662	0	-133.2257	-135.8345	2.608802	0.08903196	0.07869937	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.0156029	0.01844355	0.089032	0.08903196	0.1752504
1663	1	-133.6487	-135.308	1.65926	0.1067257	0.06975811	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.0270349	0.02165387	0.106726	0.1067257	0.253312
1664	0	-134.2396	-136.8979	2.65828	0.08903196	0.08345347	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.0319338	0.008741724	0.089032	0.08903196	0.3586774
1665	1	-133.9248	-135.5587	1.633833	0.1067257	0.07623228	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.0468615	0.01772238	0.106726	0.1067257	0.4390838
1666	0	-135.3005	-135.3762	0.07569499	0.1316673	0.09646238	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.0439509	0.01137746	0.131667	0.1316673	0.3338026
1667	1	-134.5732	-135.8887	1.315552	0.1046124	0.1110106	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.044395	0.02679765	0.104612	0.1046124	0.4243765
1668	0	-135.0186	-136.6142	1.595582	0.1152206	0.046309	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.041879	0.003130857	0.115221	0.1152206	0.363468
1669	1	-133.655	-135.6833	2.02827	0.1035927	0.06202684	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0247675	0.0103124	0.103593	0.1035927	0.2390858
1670	0	-136.8443	-137.86	1.015628	0.1268104	0.03758526	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.0462782	0.003899412	0.12681	0.1268104	0.3649405
1671	1	-134.7882	-135.3018	0.5135388	0.1268797	0.08137404	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.0749179	0.00992482	0.12688	0.1268797	0.5904637
1672	0	-134.377	-134.2733	-0.1036641	0.1351479	0.097086	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.0586355	0.008883606	0.135148	0.1351479	0.4338621
1673	1	-135.1538	-134.7064	-0.4474015	0.1385805	0.1121655	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.0630251	0.008644628	0.138581	0.1385805	0.4547907
1674	0	-134.6061	-135.7383	1.132215	0.109087	0.1097407	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.0243879	0.02093897	0.109087	0.109087	0.2235637
1675	1	-134.4092	-135.8272	1.418038	0.1064678	0.05425172	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.0216887	0.06274981	0.106468	0.1064678	0.2037117
1676	0	-134.8992	-135.2123	0.3131217	0.1182005	0.08828947	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0535606	0.0724397	0.1182	0.1182005	0.4531335
1677	1	-136.2727	-137.1905	0.9178057	0.1153625	0.03377884	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.020801	0.08263136	0.115363	0.1153625	0.1803095
1678	0	-137.2064	-137.7499	0.5434923	0.1182005	0.03029764	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.0631919	0.1073945	0.1182	0.1182005	0.5346165
1679	1	-138.9532	-137.9042	-1.048994	0.1420695	0.03467286	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.0675123	0.1264427	0.14207	0.1420695	0.4752061
1680	0	-139.3344	-138.1206	-1.213786	0.119532	0.1161381	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.0520565	0.1897049	0.119532	0.119532	0.4355028
1681	1	-141.4265	-138.7908	-2.6357	0.1420695	0.1164903	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.0861807	0.2032959	0.14207	0.1420695	0.6066095
1682	0	-138.3674	-137.3378	-1.029519	0.119532	0.1510547	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.0619324	0.1363617	0.119532	0.119532	0.5181241
1683	1	-140.1653	-136.9464	-3.218866	0.1559195	0.2074885	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.0895801	0.09180168	0.155919	0.1559195	0.5745279
1684	0	-133.9516	-134.7632	0.8115783	0.1207783	0.06322947	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.0566079	0.03298537	0.120778	0.1207783	0.4686929
1685	1	-135.5343	-134.3108	-1.223526	0.1575451	0.05623301	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.105453	0.03427253	0.157545	0.1575451	0.6693531
1686	0	-135.1152	-134.8736	-0.2416905	0.1272633	0.1247485	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0596474	0.0398908	0.127263	0.1272633	0.4686929
1687	1	-136.5122	-134.5322	-1.97998	0.1575451	0.0666821	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.079661	0.09946891	0.157545	0.1575451	0.5056392
1688	0	-135.1386	-138.226	3.08739	0.07600244	0.04076587	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.0173062	0.08266197	0.0760024	0.07600244	0.227706
1689	1	-135.1003	-136.8532	1.752911	0.09408698	0.05713823	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.0338619	0.09682857	0.094087	0.09408698	0.3598996
1690	0	-133.898	-136.2651	2.367078	0.08726344	0.06874129	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.00720142	0.06263776	0.0872634	0.08726344	0.08252506
1691	1	-134.2131	-135.5364	1.323295	0.1080275	0.03526603	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.0330907	0.08233465	0.108027	0.1080275	0.3063178
1692	0	-136.416	-138.4826	2.066555	0.08975036	0.03643139	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.0279013	0.1108483	0.0897504	0.08975036	0.3108769
1693	1	-134.2161	-135.9472	1.731128	0.1080275	0.02173788	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.0330699	0.05507947	0.108027	0.1080275	0.306125
1694	0	-133.9141	-135.7899	1.875707	0.09662138	0.06471634	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.0272998	0.06254904	0.0966214	0.09662138	0.282544
1695	1	-134.9777	-136.3039	1.326213	0.1080275	0.02678944	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.0399999	0.09051943	0.108027	0.1080275	0.3702749
1696	0	-133.613	-135.7775	2.164503	0.09662138	0.04897582	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.0249003	0.04940989	0.0966214	0.09662138	0.2577104
1697	1	-133.737	-135.2031	1.4661	0.1080275	0.05414963	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.0364665	0.04917057	0.108027	0.1080275	0.3375672
