Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
252	0	-97.31073	-102.2494	4.938647	0.158517	0.01183973	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.0274532	0.002845964	0.158517	0.158517	0.173188
253	1	-95.14016	-100.5101	5.369945	0.1337169	0.003828957	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.00476396	0.0006859316	0.133717	0.1337169	0.03562722
254	0	-98.9094	-102.8745	3.965119	0.2324409	0.009970504	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.155843	0.003824364	0.232441	0.2324409	0.6704617
255	1	-95.05794	-100.6433	5.585376	0.1153816	0.006757727	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.00655152	0.0005814274	0.115382	0.1153816	0.0567813
256	0	-97.59461	-101.6232	4.028571	0.2324409	0.005055107	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.150847	0.00239451	0.232441	0.2324409	0.6489684
257	1	-99.09054	-104.6723	5.581727	0.1153816	0.004857953	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.0368537	0.002846103	0.115382	0.1153816	0.3194073
258	0	-97.09192	-101.1117	4.019745	0.2324409	0.005392446	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.13497	0.002939759	0.232441	0.2324409	0.5806651
259	1	-96.34835	-101.9163	5.567974	0.1153816	0.007996125	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.0193195	0.00108323	0.115382	0.1153816	0.1674404
260	0	-98.00105	-101.6091	3.608087	0.2635643	0.005577314	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.148022	0.002558181	0.263564	0.2635643	0.5616151
261	1	-95.59299	-101.1842	5.591237	0.1153816	0.004938697	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.0104133	0.001814392	0.115382	0.1153816	0.09025129
262	0	-98.4806	-102.0794	3.598846	0.2635643	0.008394663	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.137338	0.0006648884	0.263564	0.2635643	0.5210794
263	1	-96.94282	-102.4657	5.522864	0.1153816	0.009460353	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.013822	0.004129989	0.115382	0.1153816	0.1197937
264	0	-98.06166	-101.4834	3.421767	0.2766382	0.009087418	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.160391	0.0003050771	0.276638	0.2766382	0.5797858
265	1	-101.7962	-107.1997	5.403512	0.1153816	0.01749747	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.0336655	0.00802807	0.115382	0.1153816	0.2917754
266	0	-96.74763	-100.9384	4.190769	0.2220028	0.004079869	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.134778	0.001022078	0.222003	0.2220028	0.6070997
267	1	-99.50718	-104.3507	4.843484	0.1600109	0.01121459	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.0271571	0.01100204	0.160011	0.1600109	0.1697201
268	0	-97.78234	-101.4404	3.658033	0.2572465	0.01128922	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.171508	0.0002479349	0.257246	0.2572465	0.6667083
269	1	-99.33159	-103.2422	3.910605	0.2424801	0.004717372	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.100985	0.00118687	0.24248	0.2424801	0.4164655
270	0	-97.46425	-101.1259	3.66161	0.2572465	0.01044837	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.161821	0.0007311153	0.257246	0.2572465	0.6290493
271	1	-97.04259	-101.6723	4.629746	0.1821886	0.01181526	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.0660096	0.002301364	0.182189	0.1821886	0.3623146
272	0	-97.7234	-101.1376	3.414206	0.2758893	0.01109666	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	0.180557	4.717098e-05	0.275889	0.2758893	0.6544532
273	1	-97.06481	-101.4128	4.348024	0.2096209	0.003033199	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.0959087	0.002798466	0.209621	0.2096209	0.4575341
274	0	-97.74675	-101.1624	3.415608	0.2758893	0.0109438	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	0.174008	5.983167e-05	0.275889	0.2758893	0.6307169
275	1	-95.1765	-100.4811	5.304587	0.1365103	0.006331646	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.0108149	0.001006732	0.13651	0.1365103	0.0792242
276	0	-100.453	-103.7672	3.314195	0.2758893	0.02100583	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.183012	0.0001391657	0.275889	0.2758893	0.6633544
277	1	-97.42565	-102.437	5.011334	0.1520184	0.01077855	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.0241126	0.005275104	0.152018	0.1520184	0.1586161
278	0	-97.28131	-100.697	3.415641	0.2788126	0.006969274	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.194027	0.0001459953	0.278813	0.2788126	0.695904
279	1	-96.91726	-101.9739	5.056676	0.1506479	0.007099213	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.0351325	0.006241558	0.150648	0.1506479	0.2332093
280	0	-98.45361	-101.9524	3.498823	0.268143	0.01266936	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.186602	0.0003074914	0.268143	0.268143	0.695904
281	1	-98.46219	-103.2941	4.83188	0.1722217	0.002155924	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.0375933	0.004993196	0.172222	0.1722217	0.2182841
282	0	-97.97224	-101.493	3.520755	0.268143	0.008060611	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.00272305	0.268143	0.268143	0.6756226
283	1	-99.57875	-105.3382	5.759444	0.1004302	0.001760007	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.00277051	0.008042445	0.10043	0.1004302	0.02758643
284	0	-97.93916	-101.4527	3.513513	0.268143	0.009967022	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.181163	0.001540903	0.268143	0.268143	0.6756226
285	1	-97.55956	-103.2865	5.726979	0.1004302	0.008270323	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.00218173	0.004778669	0.10043	0.1004302	0.02172386
286	0	-98.61925	-102.1056	3.486391	0.268143	0.01279148	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.183845	0.001428579	0.268143	0.268143	0.6856223
287	1	-98.03637	-103.739	5.702652	0.1004302	0.01036494	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.00298142	0.005116694	0.10043	0.1004302	0.02968645
288	0	-97.4195	-100.9704	3.550889	0.2702565	0.003857078	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.185294	0.00110435	0.270257	0.2702565	0.6856223
289	1	-98.46761	-102.9792	4.51157	0.1876547	0.0108003	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.0890616	0.007869534	0.187655	0.1876547	0.4746039
290	0	-97.35562	-100.6363	3.280673	0.2886072	0.007116835	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.192002	0.0004785111	0.288607	0.2886072	0.6652697
291	1	-100.6947	-105.1036	4.40895	0.1876547	0.0218612	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.093636	0.007070662	0.187655	0.1876547	0.4989804
292	0	-97.22459	-100.5178	3.293227	0.2886072	0.005911526	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.194494	0.0004283986	0.288607	0.2886072	0.6739066
293	1	-99.49517	-103.9905	4.495305	0.1876547	0.01285909	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.0558558	0.007437231	0.187655	0.1876547	0.2976522
294	0	-98.58634	-101.8599	3.273511	0.2886072	0.004746192	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.207929	0.003565306	0.288607	0.2886072	0.7204557
295	1	-98.3912	-102.9441	4.552879	0.1876547	0.01077318	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.0531385	0.003765769	0.187655	0.1876547	0.2831717
296	0	-98.20459	-101.4531	3.248471	0.2886072	0.007915049	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.197767	0.002900466	0.288607	0.2886072	0.6852459
297	1	-95.37809	-100.6687	5.290558	0.1378623	0.00523293	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.0293014	0.001711441	0.137862	0.1378623	0.2125409
298	0	-97.47731	-100.7761	3.298769	0.2886072	0.004603474	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.189721	0.001182301	0.288607	0.2886072	0.6573686
299	1	-96.71091	-102.0391	5.328145	0.1378623	0.002129844	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.0449859	0.001055805	0.137862	0.1378623	0.3263105
300	0	-98.56021	-101.8163	3.25608	0.2886072	0.008620147	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.172829	0.001434498	0.288607	0.2886072	0.5988387
301	1	-95.44096	-101.1372	5.696227	0.1072415	0.005625559	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.000654878	0.001446416	0.107242	0.1072415	0.006106571
302	0	-97.95378	-101.2209	3.267116	0.2886072	0.008202074	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.178748	0.0007489511	0.288607	0.2886072	0.6193478
303	1	-96.2563	-101.1549	4.89859	0.1643278	0.007717148	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.0514343	0.003251825	0.164328	0.1643278	0.3129984
304	0	-99.12971	-102.4444	3.314692	0.2886072	0.002397699	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.16855	0.001795764	0.288607	0.2886072	0.5840116
305	1	-96.48925	-101.4049	4.915649	0.1643278	0.004882925	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0537171	0.0043802	0.164328	0.1643278	0.3268901
306	0	-99.50967	-101.6488	2.139157	0.3752909	0.003934294	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.002611303	0.375291	0.3752909	0.7757816
307	1	-97.06254	-101.6297	4.567205	0.1893712	0.008185846	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.0994111	0.002639307	0.189371	0.1893712	0.524954
308	0	-99.32963	-101.4488	2.119154	0.3752909	0.006373039	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.291144	0.002172932	0.375291	0.3752909	0.7757816
309	1	-96.0129	-100.6328	4.619875	0.1893712	0.003947876	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.0820512	0.001610358	0.189371	0.1893712	0.4332825
310	0	-102.8966	-103.3923	0.4957339	0.4911855	0.01519856	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.413617	0.001667318	0.491185	0.4911855	0.8420791
311	1	-96.79124	-101.9683	5.177068	0.1427331	0.01014829	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.0488117	0.001671907	0.142733	0.1427331	0.3419791
312	0	-102.1137	-102.6527	0.5389745	0.4911855	0.01158484	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.398991	0.0009569883	0.491185	0.4911855	0.8123021
313	1	-95.97293	-101.1624	5.189487	0.1427331	0.009808216	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.0416079	0.000770122	0.142733	0.1427331	0.2915085
314	0	-100.531	-101.6113	1.080235	0.4557333	0.004132388	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.001398792	0.455733	0.4557333	0.8099093
315	1	-96.94384	-102.0771	5.133297	0.1427331	0.01420673	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.0339706	0.001990612	0.142733	0.1427331	0.2380007
316	0	-101.1267	-102.1433	1.016625	0.4557333	0.01086051	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.369103	0.00103165	0.455733	0.4557333	0.8099093
317	1	-98.16865	-103.3061	5.137414	0.1427331	0.0141651	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.0541135	0.001620482	0.142733	0.1427331	0.3791237
318	0	-101.3115	-102.3231	1.011593	0.4557333	0.01146176	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.382725	0.0009336075	0.455733	0.4557333	0.8397998
