Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
871	1	-34.50903	-41.86817	7.359138	0.02085242	0.0001918423	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.00486295	0.004382149	0.0208524	0.02085242	0.2332082
872	0	-31.95526	-37.9622	6.006935	0.04124325	0.00045258	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	0.000662724	7.825038e-05	0.0412432	0.04124325	0.01606868
873	1	-31.96352	-38.73157	6.768047	0.02954134	0.0007075707	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	4.41938e-05	0.003632788	0.0295413	0.02954134	0.001495999
874	0	-31.85032	-38.16055	6.310236	0.03679551	0.0004697424	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0166611	0.0001077349	0.0367955	0.03679551	0.4528016
875	1	-34.0909	-41.26725	7.176351	0.02342239	3.977935e-05	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.00481923	0.005260774	0.0234224	0.02342239	0.2057531
876	0	-31.30053	-37.8669	6.56637	0.03287106	0.001642445	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.00701542	0.0001245409	0.0328711	0.03287106	0.2134224
877	1	-32.78314	-40.15829	7.375147	0.02092426	8.062086e-05	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.00320963	0.002401831	0.0209243	0.02092426	0.1533926
878	0	-31.66192	-38.24096	6.57904	0.03266133	0.001842481	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	0.00892525	8.990062e-05	0.0326613	0.03266133	0.2732667
879	1	-33.08753	-39.425	6.337467	0.0361502	9.219096e-05	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.017537	0.002169446	0.0361502	0.0361502	0.4851137
880	0	-32.15976	-39.09897	6.939217	0.02747353	0.00113558	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.00933522	0.0002102156	0.0274735	0.02747353	0.3397898
881	1	-33.70419	-39.0665	5.362311	0.05037457	6.017868e-05	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.0186329	0.002568767	0.0503746	0.05037457	0.3698866
882	0	-31.95618	-37.92092	5.964741	0.04178558	0.0009021639	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.0173047	0.000144156	0.0417856	0.04178558	0.4141315
883	1	-31.17012	-37.40431	6.234195	0.03783804	0.000139484	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.00774321	0.0009218789	0.037838	0.03783804	0.2046407
884	0	-31.58137	-37.54905	5.967685	0.04178558	0.0004174348	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0146615	0.0003344453	0.0417856	0.04178558	0.3508748
885	1	-33.82974	-40.0347	6.204956	0.03783804	0.0001390997	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.0175061	0.003846166	0.037838	0.03783804	0.4626585
886	0	-30.73265	-37.44183	6.709173	0.03089007	0.000654627	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.00556345	0.0003615964	0.0308901	0.03089007	0.1801049
887	1	-31.10199	-38.0001	6.898107	0.02797185	0.0005414562	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.0030314	0.00151195	0.0279719	0.02797185	0.1083731
888	0	-31.12778	-37.75899	6.631216	0.03210844	0.0003989234	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	0.0104025	9.187386e-05	0.0321084	0.03210844	0.3239797
889	1	-31.49888	-37.48721	5.988331	0.04147	0.0002711569	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.0113206	0.000571479	0.04147	0.04147	0.2729839
890	0	-33.21302	-41.03735	7.824332	0.01463705	0.0004575743	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	0.000322423	4.615232e-05	0.014637	0.01463705	0.02202787
891	1	-30.36404	-37.19649	6.832455	0.02912284	0.0003023172	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.00341873	0.0004553741	0.0291228	0.02912284	0.11739
892	0	-32.53121	-39.16514	6.63393	0.03176862	0.002456863	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	0.0112919	8.344301e-05	0.0317686	0.03176862	0.355442
893	1	-32.38453	-39.11911	6.734575	0.03038836	0.001010651	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0113785	0.0008918906	0.0303884	0.03038836	0.3744376
894	0	-30.76538	-37.365	6.599627	0.03240209	0.001521092	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.000550517	0.0001231474	0.0324021	0.03240209	0.01699018
895	1	-30.6271	-37.08057	6.453467	0.0346561	0.0002372089	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000492728	0.000628756	0.0346561	0.0346561	0.01421764
896	0	-34.30535	-41.23899	6.933633	0.02706115	0.004356977	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.00999666	0.0003637128	0.0270611	0.02706115	0.3694101
897	1	-31.2122	-38.02595	6.813753	0.02916838	0.0008164307	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.00329963	0.001500498	0.0291684	0.02916838	0.1131235
898	0	-33.44268	-40.36441	6.921733	0.02706115	0.005752309	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.00384599	0.0001583437	0.0270611	0.02706115	0.1421221
899	1	-35.81102	-41.06802	5.257006	0.05138119	0.001077355	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.0171008	0.005207215	0.0513812	0.05138119	0.3328224
900	0	-33.94037	-40.10415	6.163784	0.03813807	0.005719542	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0089549	0.0003338115	0.0381381	0.03813807	0.2348021
901	1	-34.1323	-40.85715	6.72485	0.02993266	0.001451831	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.00963014	0.004535578	0.0299327	0.02993266	0.3217268
902	0	-32.52882	-39.42164	6.892824	0.02756967	0.005131436	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.000186676	0.0001970697	0.0275697	0.02756967	0.006771053
903	1	-31.21657	-38.12427	6.907698	0.02775897	0.001431501	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.00201215	0.001116703	0.027759	0.02775897	0.07248643
904	0	-41.53101	-48.59268	7.061665	0.02243746	0.02335156	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.0116618	0.000144393	0.0224375	0.02243746	0.5197475
905	1	-32.93192	-40.18054	7.248617	0.02259152	0.00286587	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.00320846	0.0008826793	0.0225915	0.02259152	0.1420205
906	0	-36.04194	-43.36658	7.32464	0.02091973	0.006927478	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.00528715	0.000636601	0.0209197	0.02091973	0.2527352
907	1	-41.54626	-46.94973	5.403461	0.04550702	0.02192107	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.00053742	0.009836813	0.045507	0.04550702	0.0118096
908	0	-32.76709	-38.66419	5.897108	0.04259887	0.001617334	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.01869	0.0006377737	0.0425989	0.04259887	0.4387438
909	1	-35.37967	-42.54518	7.165511	0.02299778	0.003823594	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.00399136	0.005460907	0.0229978	0.02299778	0.1735539
910	0	-34.38219	-40.75024	6.368049	0.03560559	0.00268267	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0208282	0.0002403465	0.0356056	0.03560559	0.5849709
911	1	-35.77389	-41.5926	5.818713	0.04305666	0.002425091	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.00043134	0.004542842	0.0430567	0.04305666	0.01001797
912	0	-33.22776	-39.57175	6.343988	0.03560559	0.004207935	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.00734178	0.001121221	0.0356056	0.03560559	0.2061975
913	1	-40.79223	-46.36067	5.568443	0.04305666	0.006962697	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.0241653	0.02503224	0.0430567	0.04305666	0.5612441
914	0	-31.67144	-38.57403	6.902597	0.02781699	0.002134825	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.00429548	0.0005271949	0.027817	0.02781699	0.1544194
915	1	-35.99671	-42.39483	6.39812	0.03363817	0.01054289	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.0063572	0.002809873	0.0336382	0.03363817	0.1889876
916	0	-35.09659	-41.90317	6.806573	0.02781699	0.008461753	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.00134831	0.003802682	0.027817	0.02781699	0.04847061
917	1	-36.66946	-43.67671	7.007252	0.02396218	0.008530162	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00063642	0.00999367	0.0239622	0.02396218	0.02655934
918	0	-39.44318	-46.17011	6.726928	0.02781699	0.002823517	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.0126594	0.01740547	0.027817	0.02781699	0.4550958
919	1	-36.05423	-43.10959	7.055358	0.02396218	0.00349144	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.00193127	0.01022172	0.0239622	0.02396218	0.0805966
920	0	-35.29037	-42.10026	6.809892	0.02781699	0.006847341	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.00364526	0.005085215	0.027817	0.02781699	0.1310442
921	1	-33.8297	-39.79101	5.961317	0.04119273	0.003290689	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.0110658	0.002146959	0.0411927	0.04119273	0.2686342
922	0	-37.46828	-43.56102	6.092736	0.03716701	0.005754464	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.00593919	0.01403579	0.037167	0.03716701	0.1597973
923	1	-35.84812	-42.31436	6.466241	0.03283777	0.004045395	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00898521	0.00796184	0.0328378	0.03283777	0.2736242
924	0	-36.25339	-42.40057	6.147186	0.03748791	0.002569026	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.0119495	0.009584609	0.0374879	0.03748791	0.3187565
925	1	-33.59289	-40.10475	6.511862	0.03283777	0.002731473	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.000967046	0.004713648	0.0328378	0.03283777	0.0294492
926	0	-34.50449	-40.70699	6.202497	0.03748791	0.001032963	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.0137906	0.005589512	0.0374879	0.03748791	0.3678672
927	1	-35.35646	-42.12076	6.764298	0.02907316	0.0003454646	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00982175	0.00756718	0.0290732	0.02907316	0.3378286
928	0	-33.17567	-39.19391	6.018235	0.04054941	0.001195645	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.011504	0.002943904	0.0405494	0.04054941	0.283704
929	1	-34.15082	-40.90553	6.754713	0.02907316	0.0006241991	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.000726182	0.008247014	0.0290732	0.02907316	0.02497773
930	0	-33.79967	-40.36926	6.569595	0.03197276	0.00257055	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.00448529	0.005009101	0.0319728	0.03197276	0.1402848
931	1	-36.37243	-42.2418	5.869368	0.0415776	0.003677148	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.0124784	0.008326853	0.0415776	0.0415776	0.300124
932	0	-32.83372	-39.42777	6.594055	0.03197276	0.002640741	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.00563275	0.002492892	0.0319728	0.03197276	0.1761735
933	1	-35.48135	-41.50366	6.022304	0.03964387	0.007117085	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.00984317	0.002800198	0.0396439	0.03964387	0.2482898
934	0	-34.5318	-41.07067	6.538866	0.03239174	0.005049368	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.0095663	0.002741618	0.0323917	0.03239174	0.2953316
935	1	-36.71779	-42.71255	5.994757	0.03964387	0.009207165	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.0155864	0.003464847	0.0396439	0.03964387	0.3931601
936	0	-35.36702	-41.07666	5.709638	0.04453516	0.001762248	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.0125529	0.00601547	0.0445352	0.04453516	0.281866
937	1	-36.81148	-42.7942	5.982721	0.03964387	0.001255398	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.01262017	0.0396439	0.03964387	0.1870859
938	0	-37.96517	-43.30017	5.335002	0.04919943	0.007034855	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.0269706	0.006350903	0.0491994	0.04919943	0.5481884
939	1	-35.93192	-41.69023	5.758311	0.04379586	0.001518248	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.00449221	0.006441381	0.0437959	0.04379586	0.1025716
940	0	-36.69058	-43.6603	6.969717	0.0246304	0.007615867	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.00187639	0.01009768	0.0246304	0.0246304	0.07618172
941	1	-38.52796	-45.60823	7.08027	0.02192524	0.009573387	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.00232661	0.01556037	0.0219252	0.02192524	0.1061157
