Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
4459	1	-57.40208	-61.46345	4.061372	0.05417377	0.0329302	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.0192999	0.1057316	0.0541738	0.05417377	0.3562593
4460	0	-54.38352	-59.84675	5.463227	0.04085178	0.03748409	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.00183544	0.04096319	0.0408518	0.04085178	0.04492928
4461	1	-58.99631	-63.60665	4.610333	0.05417377	0.02311391	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.0363063	0.06065178	0.0541738	0.05417377	0.6701824
4462	0	-55.20031	-61.51107	6.310765	0.0281539	0.02007951	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.00281481	0.04983839	0.0281539	0.0281539	0.09997936
4463	1	-59.16272	-64.5125	5.349777	0.04804335	0.01194533	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.029995	0.03467642	0.0480433	0.04804335	0.624332
4464	0	-54.844	-60.15458	5.310584	0.04366558	0.03195557	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.00832769	0.04486488	0.0436656	0.04366558	0.1907153
4465	1	-54.82279	-60.81282	5.990028	0.03540868	0.007538182	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.00439583	0.0509035	0.0354087	0.03540868	0.1241457
4466	0	-56.1518	-61.64671	5.494912	0.04113984	0.007006591	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.015369	0.06654299	0.0411398	0.04113984	0.3735783
4467	1	-54.63014	-60.6928	6.062663	0.03540868	0.007219221	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.000693272	0.04395899	0.0354087	0.03540868	0.01957914
4468	0	-57.96942	-62.36375	4.394335	0.05419557	0.006910829	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.0147762	0.09832383	0.0541956	0.05419557	0.2726456
4469	1	-56.47096	-61.16304	4.692079	0.05491746	0.01453152	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.0186125	0.05659523	0.0549175	0.05491746	0.3389174
4470	0	-55.86469	-60.86506	5.000364	0.04886482	0.007478679	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.0147989	0.06915319	0.0488648	0.04886482	0.3028533
4471	1	-56.64387	-61.31513	4.671268	0.05491746	0.007549052	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.0222949	0.06565884	0.0549175	0.05491746	0.4059706
4472	0	-54.9083	-60.63833	5.73003	0.04000321	0.007025825	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.00357781	0.04983498	0.0400032	0.04000321	0.08943794
4473	1	-57.84317	-61.98916	4.145987	0.05950811	0.008100637	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.0268473	0.09007797	0.0595081	0.05950811	0.4511541
4474	0	-56.23171	-61.29374	5.062031	0.04000321	0.03787251	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.0135774	0.08578817	0.0400032	0.04000321	0.3394074
4475	1	-57.20471	-62.79605	5.591336	0.02944247	0.01956046	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.00344945	0.1145652	0.0294425	0.02944247	0.1171591
4476	0	-57.05216	-61.48371	4.431542	0.04998335	0.03134717	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.0220632	0.09545244	0.0499834	0.04998335	0.4414108
4477	1	-54.70242	-60.78779	6.085369	0.03118097	0.01943581	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.00341072	0.05485046	0.031181	0.03118097	0.1093845
4478	0	-55.43437	-60.39968	4.965311	0.04531161	0.02862178	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.00432094	0.07284508	0.0453116	0.04531161	0.09536054
4479	1	-60.00468	-65.97609	5.971407	0.02900031	0.03609204	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.0151968	0.06268075	0.0290003	0.02900031	0.5240233
4480	0	-57.0223	-61.04274	4.020441	0.04531161	0.07989737	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.00798681	0.1160564	0.0453116	0.04531161	0.1762641
4481	1	-55.11075	-61.19471	6.083968	0.02900031	0.04238757	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.00340103	0.04512911	0.0290003	0.02900031	0.1172755
4482	0	-56.93773	-61.02259	4.084859	0.04531161	0.1053073	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.00631944	0.08420469	0.0453116	0.04531161	0.1394663
4483	1	-57.3325	-62.72982	5.397315	0.02900031	0.05055484	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.00642876	0.1056271	0.0290003	0.02900031	0.221679
4484	0	-55.67943	-60.43426	4.754826	0.04349242	0.09022876	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.0100357	0.04320698	0.0434924	0.04349242	0.2307467
4485	1	-56.78123	-61.13515	4.353918	0.05361971	0.03565076	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.0131107	0.07708246	0.0536197	0.05361971	0.2445125
4486	0	-55.88728	-61.40609	5.51881	0.04607237	0.02295248	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.00363212	0.01859763	0.0460724	0.04607237	0.07883509
4487	1	-56.52888	-61.0182	4.48932	0.05361971	0.03184952	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.0138147	0.06734349	0.0536197	0.05361971	0.2576417
4488	0	-54.52833	-59.83407	5.305746	0.03427533	0.08437008	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.000127478	0.0493032	0.0342753	0.03427533	0.003719246
4489	1	-57.6595	-61.57687	3.917371	0.05361971	0.07279583	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.0242591	0.08359207	0.0536197	0.05361971	0.4524294
4490	0	-54.13296	-59.9082	5.775234	0.03855726	0.02589955	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.000928998	0.03512081	0.0385573	0.03855726	0.02409399
4491	1	-56.70611	-61.28983	4.583717	0.05361971	0.04638619	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.0260453	0.04336714	0.0536197	0.05361971	0.4857405
4492	0	-56.08761	-61.60745	5.519844	0.02754912	0.1252888	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.00151201	0.02735172	0.0275491	0.02754912	0.05488426
4493	1	-55.02782	-60.73339	5.705576	0.03660453	0.02820661	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.00863657	0.05150171	0.0366045	0.03660453	0.2359426
4494	0	-54.3745	-59.96576	5.591252	0.03345909	0.07184496	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.00208088	0.03817753	0.0334591	0.03345909	0.06219172
4495	1	-53.96783	-59.69297	5.725139	0.03660453	0.04349936	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.00237628	0.03425264	0.0366045	0.03660453	0.06491774
4496	0	-53.68123	-59.81841	6.137181	0.03268015	0.04512783	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.000250191	0.01497776	0.0326802	0.03268015	0.007655735
4497	1	-54.22139	-59.69178	5.470397	0.03660453	0.06383518	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.00204392	0.03939103	0.0366045	0.03660453	0.0558378
4498	0	-55.437	-60.39707	4.960073	0.03909846	0.125218	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.00373444	0.01406968	0.0390985	0.03909846	0.09551381
4499	1	-54.85302	-60.80516	5.952147	0.03851027	0.02247831	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.0057736	0.02113286	0.0385103	0.03851027	0.1499237
4500	0	-54.14826	-59.8613	5.713043	0.03909846	0.04774208	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.00443296	0.01624868	0.0390985	0.03909846	0.1133793
4501	1	-54.42545	-60.27308	5.847636	0.03719673	0.05155682	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.00684786	0.01039053	0.0371967	0.03719673	0.1840983
4502	0	-56.78941	-63.10938	6.319972	0.02166637	0.0856407	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.000291277	0.02230071	0.0216664	0.02166637	0.01344372
4503	1	-54.00115	-59.49236	5.491207	0.03793243	0.08918947	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.000117652	0.003984468	0.0379324	0.03793243	0.003101627
4504	0	-54.49891	-60.45815	5.959247	0.02941295	0.09074153	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.00145117	0.006770172	0.029413	0.02941295	0.04933782
4505	1	-54.06714	-59.65741	5.590266	0.03793243	0.07825508	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.0037408	0.005012908	0.0379324	0.03793243	0.09861757
4506	0	-53.81056	-59.83119	6.020623	0.03519235	0.05585939	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.00167512	0.0008213926	0.0351923	0.03519235	0.04759885
4507	1	-56.61889	-61.1105	4.491617	0.05700076	0.05877928	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.0173883	0.01988776	0.0570008	0.05700076	0.3050536
4508	0	-55.22151	-60.35845	5.136937	0.04800707	0.0610356	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.00921741	0.007087968	0.0480071	0.04800707	0.1920011
4509	1	-55.35145	-60.35707	5.005615	0.04588527	0.06623001	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.0135283	0.02776272	0.0458853	0.04588527	0.2948286
4510	0	-57.64235	-62.09017	4.447814	0.04800707	0.1325623	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.0179859	0.004473561	0.0480071	0.04800707	0.3746507
4511	1	-54.99111	-61.02743	6.036314	0.02912619	0.08989135	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.00333139	0.001635115	0.0291262	0.02912619	0.114378
4512	0	-55.23857	-61.08298	5.844414	0.0299431	0.1003635	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.00392861	0.005449049	0.0299431	0.0299431	0.1312024
4513	1	-55.35819	-61.61919	6.260996	0.02912619	0.06822059	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.00516568	0.0008376224	0.0291262	0.02912619	0.1773552
4514	0	-57.83948	-61.65584	3.816365	0.06280577	0.1073251	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.0250966	0.004020084	0.0628058	0.06280577	0.3995913
4515	1	-55.38534	-60.59023	5.20489	0.03973202	0.1085402	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.00974898	0.002462607	0.039732	0.03973202	0.2453683
4516	0	-57.1386	-61.49266	4.354053	0.06280577	0.05302529	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.0280763	0.004551088	0.0628058	0.06280577	0.4470337
4517	1	-53.95859	-59.65772	5.699128	0.03761699	0.07172596	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.0035173	0.002549386	0.037617	0.03761699	0.09350306
4518	0	-54.92234	-61.33683	6.414492	0.03206074	0.02269733	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.00141405	0.01339536	0.0320607	0.03206074	0.04410523
4519	1	-54.02871	-59.95875	5.930039	0.03761699	0.04916649	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.00141932	0.002017812	0.037617	0.03761699	0.03773081
4520	0	-54.16131	-60.46327	6.301965	0.03037484	0.03290488	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.00107897	0.02456094	0.0303748	0.03037484	0.0355217
4521	1	-54.97009	-60.44796	5.477873	0.03761699	0.09524291	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.00876472	0.001157958	0.037617	0.03761699	0.232999
4522	0	-54.51809	-60.29629	5.778202	0.03247292	0.04638742	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.00317342	0.05086	0.0324729	0.03247292	0.09772519
