Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
835	1	-26.45977	-30.74692	4.287145	0.02295106	0.00885141
836	0	-26.27985	-30.60319	4.32334	0.01977651	0.00840654
837	1	-26.10884	-30.41202	4.30318	0.02461143	0.005587581
838	0	-26.62823	-31.03739	4.409157	0.01180873	0.007792632
839	1	-26.18335	-30.62038	4.437029	0.01414657	0.002667586
840	0	-26.10334	-30.45188	4.348539	0.01879823	0.006864887
841	1	-25.39287	-29.75535	4.362472	0.02238805	0.001881769
842	0	-26.97775	-31.18953	4.211786	0.0309234	0.008414976
843	1	-26.06499	-30.51596	4.450974	0.01447769	0.0009419036
844	0	-27.26406	-31.5179	4.253838	0.01767819	0.01745499
845	1	-25.65197	-30.06282	4.410849	0.01742731	0.002004791
846	0	-26.04138	-30.37156	4.330181	0.0216022	0.005896732
847	1	-25.5257	-29.90413	4.378433	0.0202167	0.00245706
848	0	-26.38592	-30.63863	4.25271	0.03144264	0.003803401
849	1	-26.46163	-30.738	4.276374	0.02486571	0.008013868
850	0	-27.47426	-31.63489	4.160627	0.03595297	0.008501342
851	1	-27.28766	-31.60288	4.315217	0.01197572	0.01701964
852	0	-26.79632	-31.20045	4.404136	0.01131267	0.008790746
853	1	-29.1081	-33.13695	4.028855	0.03305039	0.02458116
854	0	-26.4581	-30.79081	4.332714	0.01694684	0.01029878
855	1	-31.24008	-35.03015	3.790072	0.05982135	0.02168843
856	0	-26.23633	-30.57628	4.339948	0.01827351	0.008248738
857	1	-28.30341	-32.39281	4.089405	0.03789308	0.01368348
858	0	-25.49836	-29.86653	4.368162	0.0212693	0.002431493
859	1	-25.73284	-30.0594	4.32656	0.02458964	0.003271416
860	0	-25.46751	-29.80264	4.335136	0.02554902	0.001454351
861	1	-28.33202	-32.40359	4.071568	0.05134277	0.002017452
862	0	-25.83222	-30.27013	4.437909	0.01553997	0.001186106
863	1	-28.94797	-32.9633	4.015332	0.05560583	0.003377964
864	0	-25.41294	-29.81451	4.401561	0.01884005	0.001520845
865	1	-25.69637	-30.04531	4.348947	0.02211267	0.003509661
866	0	-26.26293	-30.55676	4.293826	0.0243991	0.006735329
867	1	-27.14246	-31.37933	4.236864	0.02177852	0.01505205
868	0	-30.04395	-33.95867	3.91472	0.05338797	0.01565701
869	1	-26.20457	-30.4848	4.280224	0.02747693	0.005017662
870	0	-28.96829	-32.98853	4.020244	0.04645861	0.012034
871	1	-26.73125	-30.95143	4.220179	0.03457946	0.003919671
872	0	-31.1592	-34.95594	3.796744	0.06379412	0.0170485
873	1	-25.81291	-30.11803	4.305128	0.02744581	0.002558363
874	0	-27.61644	-31.76246	4.146024	0.03771614	0.008198494
875	1	-25.82859	-30.26834	4.439743	0.0154679	0.001074784
876	0	-27.21569	-31.41612	4.200424	0.02892222	0.01155236
877	1	-25.92975	-30.37908	4.449324	0.01482844	0.0007561649
878	0	-25.71884	-30.0762	4.357369	0.02111735	0.003662753
879	1	-26.55135	-30.77963	4.228285	0.03715464	0.000533918
880	0	-26.61974	-30.84375	4.224007	0.03680173	0.001314546
881	1	-25.14441	-29.51459	4.370185	0.02285327	0.0006452574
882	0	-25.79112	-30.08842	4.297304	0.03005287	0.0007337744
883	1	-26.13096	-30.58286	4.451896	0.01429596	0.001031425
884	0	-27.35593	-31.84316	4.487229	0.0113292	0.0004648674
885	1	-25.39256	-29.78122	4.388661	0.01991316	0.001737761
886	0	-25.14052	-29.51552	4.374997	0.02230399	0.0007133441
887	1	-25.83936	-30.13695	4.29759	0.02890356	0.001854454
888	0	-26.68686	-30.90242	4.215558	0.03871647	0.000244724
889	1	-26.34699	-30.59735	4.250356	0.03355718	0.00192424
890	0	-27.46164	-31.60937	4.147724	0.0455115	0.000233137
891	1	-25.34032	-29.7041	4.363783	0.02252539	0.001613305
892	0	-27.2742	-31.43825	4.164053	0.04390469	0.0002070015
893	1	-25.49161	-29.83028	4.338669	0.02476881	0.001881273
894	0	-25.23659	-29.58795	4.351362	0.0248983	0.0004824871
895	1	-25.51418	-29.90503	4.390852	0.01927015	0.002161663
896	0	-25.66825	-30.10138	4.433126	0.01617142	0.001033002
897	1	-25.85928	-30.25999	4.40071	0.01702635	0.003419704
898	0	-27.49114	-31.64257	4.151428	0.04057408	0.0048001
899	1	-26.12263	-30.53539	4.412758	0.01436936	0.004871913
900	0	-28.22704	-32.31072	4.083683	0.04712316	0.005025606
901	1	-26.38699	-30.66625	4.279252	0.0253485	0.007243355
902	0	-26.91087	-31.15173	4.240854	0.02482533	0.0116063
903	1	-26.72335	-30.96136	4.238008	0.02887849	0.007837727
904	0	-26.40593	-30.80521	4.399281	0.01310325	0.007485683
905	1	-26.20277	-30.4884	4.285627	0.0264744	0.005479884
906	0	-26.86825	-31.28699	4.418746	0.01070387	0.007938568
907	1	-26.26987	-30.70271	4.432839	0.01305221	0.004180915
908	0	-26.13539	-30.53282	4.397436	0.01479548	0.00597793
909	1	-27.1188	-31.38903	4.27023	0.01729898	0.01619508
910	0	-28.13078	-32.48787	4.357095	0.006673637	0.01813391
911	1	-26.11436	-30.45766	4.343303	0.01925884	0.006927911
912	0	-29.95825	-34.08109	4.122843	0.002717465	0.04551526
913	1	-26.01657	-30.41814	4.401572	0.01570564	0.004654151
914	0	-29.49595	-33.62772	4.131771	0.006179371	0.0411605
915	1	-26.693	-30.92364	4.230643	0.0315273	0.00592546
916	0	-28.17777	-32.5176	4.339833	0.00676543	0.0197683
917	1	-26.16902	-30.44453	4.275512	0.0290522	0.003913575
918	0	-28.47572	-32.76105	4.28533	0.006681681	0.02530231
919	1	-26.19122	-30.59901	4.40779	0.01396929	0.005768708
920	0	-28.36927	-32.63095	4.261684	0.007994183	0.02635439
921	1	-26.89206	-31.34252	4.450456	0.01010694	0.005364462
922	0	-27.11674	-31.30986	4.193118	0.03377957	0.007425649
923	1	-27.3248	-31.52103	4.196231	0.02760531	0.01328862
924	0	-26.77872	-31.02697	4.248252	0.02555974	0.01013211
925	1	-29.54051	-33.82276	4.282248	0.00286268	0.02942958
926	0	-26.07445	-30.46229	4.387842	0.01581599	0.005916878
927	1	-28.75766	-33.03245	4.274788	0.005656208	0.02738199
928	0	-26.77293	-31.00062	4.227699	0.03066316	0.007083988
929	1	-30.53321	-34.47751	3.944305	0.01483288	0.05125364
930	0	-27.0281	-31.39431	4.366217	0.01132675	0.01256854
931	1	-31.28097	-35.16443	3.883461	0.01136626	0.06080463
932	0	-27.88546	-32.01589	4.130434	0.03472031	0.01275335
933	1	-30.60591	-34.47606	3.870145	0.04278078	0.03072176
934	0	-33.49686	-37.06399	3.567134	0.09765629	0.006147353
935	1	-31.29137	-35.07217	3.7808	0.07153393	0.01090304
936	0	-26.74679	-30.99414	4.247357	0.02631524	0.009466113
937	1	-26.23097	-30.65792	4.426946	0.01331365	0.00450876
938	0	-25.72009	-30.09154	4.371451	0.019838	0.003533894
939	1	-28.00038	-32.20153	4.201147	0.01562019	0.02478211
940	0	-26.07459	-30.42662	4.352037	0.01874299	0.006570327
941	1	-29.89253	-33.86953	3.977001	0.0247383	0.03807861
942	0	-26.4967	-30.78523	4.288525	0.02217101	0.009493541
943	1	-28.64217	-32.72865	4.086478	0.02703516	0.02483404
944	0	-27.00933	-31.2085	4.199178	0.03467072	0.005928511
945	1	-28.14784	-32.36533	4.217497	0.01235212	0.0264152
946	0	-32.28056	-35.95479	3.67423	0.0633126	0.02978145
947	1	-26.61254	-30.88987	4.277327	0.02242552	0.01035877
948	0	-26.30219	-30.6596	4.357414	0.01608596	0.0086897
949	1	-27.71097	-32.04384	4.332874	0.008815564	0.01841401
950	0	-26.06503	-30.42494	4.359905	0.01805779	0.006468728
951	1	-28.40803	-32.74845	4.340421	0.005974095	0.02050084
952	0	-27.7005	-32.13589	4.435385	0.007969436	0.009009048
953	1	-26.82284	-31.19674	4.373892	0.01216181	0.01096596
954	0	-25.63375	-29.9691	4.335349	0.02414736	0.002834764
955	1	-26.92756	-31.13319	4.205622	0.03453928	0.005415503
956	0	-25.38221	-29.7524	4.370183	0.0216338	0.001864938
957	1	-26.35613	-30.68802	4.331892	0.01792746	0.009400352
958	0	-25.30811	-29.67658	4.368467	0.02217767	0.001492659
959	1	-26.45543	-30.76897	4.313536	0.01900428	0.01015917
960	0	-26.45379	-30.69041	4.236622	0.03648434	0.00037052
961	1	-27.81135	-32.05049	4.239138	0.01349513	0.02310805
962	0	-27.32271	-31.48257	4.159861	0.04429194	0.000238976
963	1	-26.98443	-31.3491	4.364674	0.01162744	0.01242215
964	0	-25.06631	-29.45227	4.385969	0.02145947	0.0004606445
965	1	-25.99722	-30.32971	4.332493	0.0217311	0.005536594
966	0	-25.26002	-29.62814	4.36812	0.02246505	0.001239964
967	1	-26.46493	-30.7636	4.298672	0.02095236	0.00969747
968	0	-25.64553	-30.00676	4.361224	0.02116807	0.003226546
969	1	-26.70421	-31.03841	4.334202	0.01500637	0.01209041
970	0	-26.13442	-30.4012	4.266777	0.03295096	0.0008884056
971	1	-25.88909	-30.2719	4.382815	0.01787062	0.004364848
972	0	-25.58724	-29.90472	4.317487	0.02780641	0.0009618969
973	1	-27.20833	-31.53614	4.327807	0.01182685	0.01590948
974	0	-25.60717	-29.99186	4.384696	0.01934825	0.002699189
975	1	-27.14798	-31.38359	4.235609	0.02192045	0.01503567
976	0	-26.87069	-31.19063	4.319947	0.01483532	0.01368699
977	1	-26.80547	-31.13579	4.330317	0.01456541	0.01291991
978	0	-28.35012	-32.42546	4.075336	0.04510751	0.007875952
979	1	-25.75607	-30.09836	4.342297	0.02245458	0.00383273
980	0	-27.21129	-31.38438	4.173094	0.04066917	0.002538449
981	1	-26.35657	-30.60723	4.250653	0.03310799	0.002343679
982	0	-26.42939	-30.89612	4.46673	0.01325792	0.0005860823
983	1	-25.32499	-29.6664	4.341408	0.02585121	0.0005249581
984	0	-27.06993	-31.25243	4.182493	0.04164333	0.0006243664
985	1	-26.30929	-30.5656	4.256309	0.03212821	0.002757915
986	0	-29.05719	-33.06123	4.004043	0.05944331	0.0006694027
987	1	-26.31848	-30.72472	4.406237	0.01326551	0.00662778
988	0	-25.56671	-29.88415	4.317448	0.02817852	0.0005936776
989	1	-26.62721	-30.87978	4.252571	0.02714565	0.008114223
990	0	-25.84614	-30.13677	4.290627	0.03125578	0.0001985848
991	1	-26.47832	-30.87299	4.394672	0.0129535	0.008096366
992	0	-25.80613	-30.21956	4.413439	0.01669568	0.002477472
993	1	-27.21461	-31.61148	4.396865	0.009731936	0.01109858
994	0	-25.80073	-30.22302	4.422293	0.01631532	0.00197237
995	1	-26.14943	-30.45629	4.306858	0.02365182	0.006179388
996	0	-25.86074	-30.17062	4.309881	0.02600121	0.003527706
997	1	-26.77676	-31.0015	4.224739	0.03147947	0.006563669
998	0	-26.02062	-30.4047	4.384087	0.01657159	0.00553669
999	1	-27.56576	-31.80259	4.23683	0.01627845	0.02055554
1000	0	-27.32176	-31.50713	4.185377	0.03097069	0.01100865
1001	1	-28.528	-32.67068	4.142683	0.01679602	0.0294527
1002	0	-26.34755	-30.62228	4.274731	0.02668694	0.006357005
1003	1	-27.04321	-31.27748	4.234268	0.02387925	0.01321101
1004	0	-25.64854	-30.03718	4.388636	0.01886944	0.002784021
1005	1	-27.54838	-31.7897	4.241314	0.01593827	0.02044739
1006	0	-26.81325	-31.17157	4.358317	0.01288035	0.01180495
1007	1	-28.10459	-32.23272	4.128127	0.02861045	0.01909385
1008	0	-25.77568	-30.10937	4.333687	0.02332861	0.003819698
1009	1	-26.77518	-31.00847	4.233292	0.02911322	0.008074577
1010	0	-26.05698	-30.46888	4.4119	0.01501973	0.004307303
1011	1	-26.12285	-30.39916	4.276304	0.0296684	0.003218233
1012	0	-25.89759	-30.32171	4.424122	0.01586977	0.0022351
1013	1	-25.73417	-30.04664	4.312462	0.02691281	0.002358045
1014	0	-26.08152	-30.49492	4.413404	0.01475086	0.00442572
1015	1	-25.92639	-30.28976	4.363367	0.01910846	0.005071811
1016	0	-25.9251	-30.35002	4.424928	0.01572437	0.002299834
1017	1	-31.08429	-34.88828	3.80399	0.07523067	0.004887375
1018	0	-26.80864	-31.04326	4.234624	0.02817468	0.008879948
1019	1	-27.5335	-31.68175	4.148245	0.04045983	0.005232687
1020	0	-28.1548	-32.26731	4.112513	0.03283227	0.01643343
1021	1	-25.80591	-30.19913	4.393224	0.01776624	0.003428355
1022	0	-28.11041	-32.22429	4.113877	0.03383933	0.01529003
1023	1	-27.18584	-31.44199	4.256156	0.01829374	0.01660771
1024	0	-28.87766	-32.95485	4.077188	0.02358266	0.02921557
1025	1	-26.97497	-31.22022	4.245244	0.02278986	0.01320277
1026	0	-30.73256	-34.59372	3.861161	0.04004544	0.03435551
1027	1	-29.0319	-33.14567	4.113779	0.01360581	0.03553335
1028	0	-30.8777	-34.7614	3.883694	0.02162165	0.05052599
1029	1	-27.93863	-32.10149	4.162856	0.02308355	0.02114786
1030	0	-31.37827	-35.17438	3.796112	0.03862377	0.04228202
1031	1	-27.44458	-31.63145	4.186873	0.02748059	0.01434916
1032	0	-29.48577	-33.46748	3.981709	0.03996723	0.02237891
1033	1	-28.06932	-32.2244	4.15508	0.0222776	0.02273145
1034	0	-26.69994	-31.00072	4.300784	0.01803398	0.01240464
1035	1	-26.57839	-30.86397	4.285575	0.02149346	0.01046607
1036	0	-29.14015	-33.13827	3.998117	0.05533588	0.005369447
1037	1	-27.62407	-31.83976	4.215692	0.01843153	0.0205163
1038	0	-27.58255	-31.73225	4.149697	0.03717454	0.008372751
1039	1	-28.39146	-32.57103	4.179567	0.01364624	0.02891407
1040	0	-27.19539	-31.38571	4.190314	0.03258347	0.008902166
1041	1	-27.40521	-31.62531	4.220101	0.02084633	0.01766061
1042	0	-26.24958	-30.54949	4.299906	0.02359344	0.006932981
1043	1	-26.95417	-31.18297	4.2288	0.02686086	0.01077618
1044	0	-26.55131	-30.84563	4.294322	0.02048013	0.01060466
1045	1	-26.10036	-30.51661	4.416256	0.01453141	0.004359991
1046	0	-26.11959	-30.51741	4.397819	0.014905	0.005830115
1047	1	-25.60692	-29.94339	4.336474	0.02419432	0.002675265
1048	0	-25.53648	-29.88374	4.347264	0.02329841	0.002492174
1049	1	-26.43123	-30.74246	4.311235	0.01957034	0.009823185
1050	0	-25.90042	-30.31461	4.414182	0.01620266	0.002896154
1051	1	-25.70957	-30.04828	4.338704	0.02318634	0.003460305
1052	0	-25.24635	-29.62976	4.383409	0.02095342	0.0012227
1053	1	-29.7634	-33.74519	3.981795	0.0274419	0.03489562
1054	0	-28.01608	-32.11681	4.100729	0.04778571	0.002658408
1055	1	-28.31206	-32.56546	4.253403	0.008704302	0.02647246
1056	0	-26.156	-30.58036	4.424367	0.01398843	0.004091935
1057	1	-27.11313	-31.35286	4.239736	0.02170203	0.01484135
1058	0	-26.75013	-31.07151	4.321387	0.01565118	0.01272716
1059	1	-26.28488	-30.65573	4.370855	0.01525532	0.008176208
1060	0	-27.42684	-31.91306	4.486222	0.008994043	0.00290078
1061	1	-27.38253	-31.58308	4.200555	0.02519772	0.01526378
1062	0	-25.70382	-30.0708	4.366982	0.02031412	0.003504678
1063	1	-26.85541	-31.12058	4.265166	0.02102869	0.01297172
1064	0	-26.85382	-31.0727	4.218881	0.03155715	0.007071813
1065	1	-28.02418	-32.12405	4.099867	0.04801823	0.002512111
1066	0	-27.50288	-31.87087	4.367994	0.008837105	0.01488049
1067	1	-31.02702	-34.83858	3.811559	0.07670605	0.002655112
1068	0	-27.56899	-31.87889	4.3099	0.01045331	0.01907368
1069	1	-25.93427	-30.3543	4.420027	0.01582666	0.002687632
1070	0	-27.23082	-31.69535	4.464539	0.009122178	0.004940917
1071	1	-26.07532	-30.38275	4.307427	0.02431308	0.005461208
1072	0	-25.85381	-30.16266	4.308854	0.02624878	0.003382891
1073	1	-26.62912	-30.88451	4.255389	0.02651532	0.008462756
1074	0	-27.05201	-31.23984	4.187829	0.0390426	0.002691561
1075	1	-26.56589	-30.87707	4.311183	0.01815988	0.0112388
1076	0	-26.15887	-30.51031	4.351441	0.01788758	0.0074853
1077	1	-27.54585	-31.72011	4.174261	0.02877747	0.01431347
1078	0	-26.36087	-30.61327	4.252395	0.03223264	0.003044907
1079	1	-26.03196	-30.38413	4.352163	0.0191877	0.006112987
1080	0	-26.60344	-30.83011	4.226671	0.03604494	0.001804985
1081	1	-28.28922	-32.60358	4.314362	0.006816684	0.02226414
1082	0	-27.24919	-31.41746	4.168274	0.04200835	0.001681307
1083	1	-28.3083	-32.58478	4.276473	0.007774121	0.02509559
1084	0	-25.82343	-30.22124	4.397808	0.01739667	0.003339582
1085	1	-27.04413	-31.30621	4.262085	0.0191565	0.01515204
1086	0	-26.74481	-31.20473	4.45992	0.01068298	0.003842033
1087	1	-25.64551	-29.96476	4.319253	0.02660804	0.001983683
1088	0	-25.82843	-30.20391	4.37548	0.01884963	0.004119409
1089	1	-25.74076	-30.04747	4.306708	0.02812748	0.001718693
1090	0	-25.55043	-29.92734	4.376914	0.0202336	0.002592063
1091	1	-26.85509	-31.06203	4.206939	0.03662416	0.003198974
1092	0	-25.60206	-29.97172	4.369657	0.02061744	0.002933875
1093	1	-25.25537	-29.62262	4.36725	0.02258935	0.001202712
1094	0	-26.20657	-30.52251	4.315941	0.02171367	0.007209196
1095	1	-25.38115	-29.78735	4.406204	0.01860568	0.001290942
1096	0	-30.29629	-34.27641	3.98012	0.01276451	0.04974052
1097	1	-25.32607	-29.68046	4.354394	0.02375898	0.00131862
1098	0	-27.46967	-31.71652	4.246845	0.01616874	0.01966374
1099	1	-25.54898	-29.93981	4.390836	0.01913301	0.002300448
1100	0	-26.14519	-30.42773	4.282542	0.02779463	0.004468142
1101	1	-25.39327	-29.78855	4.395274	0.01938127	0.001608322
1102	0	-26.3926	-30.69612	4.303513	0.02117742	0.008988287
1103	1	-25.3684	-29.73816	4.369759	0.02174329	0.001797801
1104	0	-26.94038	-31.14542	4.205038	0.03436744	0.005645812
1105	1	-25.45502	-29.79404	4.339019	0.02501874	0.001596396
1106	0	-28.97591	-32.99349	4.017582	0.0485291	0.01022969
1107	1	-26.44762	-30.89861	4.45099	0.01251456	0.002903451
1108	0	-27.11896	-31.4983	4.379341	0.01047685	0.01210605
1109	1	-25.60438	-29.97909	4.374709	0.02016598	0.002880155
1110	0	-27.3947	-31.67228	4.277574	0.01381318	0.01894639
1111	1	-25.27302	-29.64775	4.374727	0.02168967	0.001354649
1112	0	-26.94349	-31.24201	4.298515	0.01604618	0.01461932
1113	1	-26.00259	-30.28584	4.283249	0.0300095	0.002182654
1114	0	-29.99973	-34.01134	4.011615	0.01309843	0.04625711
1115	1	-25.28372	-29.63761	4.353888	0.02412497	0.001003226
1116	0	-25.96028	-30.31143	4.351145	0.01998946	0.005413077
1117	1	-25.91551	-30.20036	4.284857	0.03169132	0.0003399596
1118	0	-26.03131	-30.44042	4.40911	0.0153306	0.004275374
1119	1	-27.17666	-31.34968	4.173023	0.04266132	0.0005533508
1120	0	-26.79796	-31.00931	4.211351	0.03654732	0.002834599
1121	1	-25.1117	-29.50422	4.39252	0.02063006	0.000634951
1122	0	-25.18805	-29.55172	4.363676	0.02342288	0.0007264889
1123	1	-25.82777	-30.12063	4.292857	0.03084086	0.0003904911
1124	0	-25.29245	-29.64152	4.349073	0.02479191	0.0008177847
1125	1	-25.49507	-29.9094	4.414337	0.01771307	0.001370212
1126	0	-25.64367	-30.03145	4.387785	0.01895304	0.002785449
1127	1	-25.97938	-30.41392	4.434544	0.01522551	0.001837137
1128	0	-26.505	-30.76798	4.26298	0.0268243	0.007394711
1129	1	-25.55993	-29.88953	4.329594	0.02561707	0.001940558
1130	0	-25.74722	-30.14453	4.397306	0.01783094	0.002955453
1131	1	-26.39905	-30.64532	4.24627	0.03371767	0.002172306
1132	0	-27.03446	-31.22629	4.191827	0.03748968	0.003844648
1133	1	-25.71447	-30.02602	4.31155	0.02735694	0.002005044
1134	0	-25.95213	-30.29363	4.341505	0.02108816	0.005278348
1135	1	-27.09834	-31.28534	4.187003	0.03746072	0.004356009
1136	0	-27.18127	-31.50122	4.319953	0.01245658	0.01606517
1137	1	-26.43142	-30.71474	4.283318	0.02403115	0.008154023
1138	0	-26.61646	-30.86862	4.252166	0.02740335	0.007897045
1139	1	-26.25778	-30.58876	4.330983	0.01906804	0.008350659
1140	0	-25.76067	-30.08511	4.324439	0.0246632	0.003409939
1141	1	-26.14972	-30.45343	4.303708	0.02411355	0.006032677
1142	0	-25.71937	-30.04751	4.32814	0.024476	0.00322699
1143	1	-26.18099	-30.49154	4.310549	0.02277934	0.006682738
1144	0	-25.54841	-29.92624	4.377838	0.02016453	0.002568672
1145	1	-31.66014	-35.40063	3.74049	0.07330305	0.01316499
1146	0	-25.52729	-29.85363	4.326344	0.02657216	0.001310447
1147	1	-27.79997	-31.94274	4.142772	0.0325098	0.01373003
1148	0	-25.33644	-29.73556	4.399125	0.01927806	0.00132642
1149	1	-28.63117	-32.72248	4.091312	0.0258638	0.02552198
1150	0	-26.38474	-30.66988	4.285143	0.02434158	0.007661094
1151	1	-26.89492	-31.1031	4.208181	0.03448838	0.005210575
1152	0	-27.17798	-31.35728	4.1793	0.03838462	0.004202439
1153	1	-26.1218	-30.48377	4.361973	0.01727294	0.007046726
1154	0	-26.62062	-30.84418	4.223561	0.03700053	0.001160436
1155	1	-27.41486	-31.60407	4.189206	0.02751049	0.01408592
1156	0	-25.30966	-29.65369	4.344026	0.02550891	0.0006055291
1157	1	-28.22372	-32.31169	4.087961	0.04340856	0.008312353
1158	0	-25.85139	-30.28624	4.434853	0.01561941	0.001412259
1159	1	-29.36652	-33.35073	3.984215	0.04657887	0.0155166
1160	0	-26.37794	-30.82116	4.443213	0.012469	0.003726697
1161	1	-25.89164	-30.21982	4.328187	0.02313054	0.004567802
1162	0	-25.33451	-29.72866	4.394154	0.01967881	0.001422804
1163	1	-25.92126	-30.23468	4.313414	0.02487407	0.004301515
1164	0	-25.56802	-29.93344	4.36542	0.0211811	0.002793943
1165	1	-25.84475	-30.14217	4.297418	0.02885304	0.001922195
1166	0	-25.20085	-29.56312	4.362274	0.02352797	0.000761686
1167	1	-27.04031	-31.22601	4.185694	0.04096403	0.0009836114
1168	0	-25.13989	-29.53452	4.394627	0.02033245	0.0007218671
1169	1	-25.47856	-29.8031	4.324535	0.02771308	0.0003504394
1170	0	-25.13549	-29.54671	4.411224	0.01895426	0.0004403956
1171	1	-27.67813	-31.80681	4.128683	0.04748812	0.0001606059
1172	0	-25.27851	-29.67948	4.400972	0.01932475	0.001095096
1173	1	-25.01867	-29.40336	4.384684	0.0218119	0.000236669
1174	0	-25.49537	-29.82108	4.325713	0.02713545	0.0008102318
1175	1	-25.22743	-29.64824	4.420819	0.01799067	0.0004444824
1176	0	-25.67309	-30.00127	4.328186	0.02484338	0.002855034
1177	1	-25.27266	-29.6781	4.40544	0.01899633	0.0009767186
1178	0	-26.55253	-30.94135	4.388812	0.01285592	0.008779913
1179	1	-25.47815	-29.80314	4.324985	0.0275936	0.0004248963
1180	0	-25.61015	-29.99677	4.38662	0.01918931	0.002665734
1181	1	-25.77531	-30.22557	4.450261	0.01507569	0.0004152222
1182	0	-26.0536	-30.48557	4.431966	0.01495083	0.002369587
1183	1	-25.30027	-29.64238	4.342112	0.02599106	0.0003147885
1184	0	-25.31375	-29.65933	4.345588	0.02518774	0.0007705195
1185	1	-25.67999	-29.9857	4.30571	0.02967293	0.0002730965
1186	0	-25.22274	-29.64281	4.420072	0.01805572	0.0004540583
1187	1	-27.38748	-31.54155	4.154074	0.04499693	0.0001127373
1188	0	-25.37775	-29.71124	4.333494	0.02694538	0.0002222184
1189	1	-26.78136	-30.98825	4.206898	0.03974423	8.296745e-05
1190	0	-26.39437	-30.63599	4.241617	0.03611408	0.000241274
1191	1	-25.11429	-29.52961	4.41532	0.01869379	0.000291238
1192	0	-25.28906	-29.67841	4.389345	0.02024819	0.001334312
1193	1	-26.67625	-30.89608	4.219832	0.03682321	0.001710625
1194	0	-27.31551	-31.47949	4.163977	0.04140151	0.002717798
1195	1	-25.63728	-30.04342	4.406145	0.01775955	0.002142972
1196	0	-27.14051	-31.31874	4.178231	0.04086087	0.001833068
1197	1	-26.67158	-30.92083	4.249255	0.02715458	0.008436978
1198	0	-26.73634	-30.95146	4.215115	0.03697764	0.002027903
1199	1	-25.82843	-30.13227	4.303837	0.02751871	0.002614642
1200	0	-25.61798	-29.94666	4.328682	0.02523635	0.002412489
1201	1	-27.28177	-31.45001	4.168242	0.04028182	0.003411014
1202	0	-25.64798	-30.0608	4.412823	0.01732738	0.001907316
1203	1	-32.17469	-35.91405	3.739353	0.02171255	0.06486913
1204	0	-25.75629	-30.07847	4.322183	0.02502853	0.003270176
1205	1	-27.46989	-31.92053	4.450638	0.008640477	0.006812701
1206	0	-25.83006	-30.16949	4.339428	0.02226296	0.004311218
1207	1	-28.30421	-32.68185	4.377636	0.005971486	0.01678193
1208	0	-32.35246	-36.02496	3.672508	0.05334053	0.03992573
1209	1	-28.45694	-32.6863	4.229358	0.008975405	0.02860582
1210	0	-27.31055	-31.62727	4.316718	0.01173256	0.01711266
1211	1	-27.40619	-31.65409	4.247906	0.01676542	0.01896099
1212	0	-27.04452	-31.25099	4.206475	0.03102001	0.008849488
1213	1	-27.32234	-31.5539	4.231558	0.02012751	0.01723375
1214	0	-26.94084	-31.15443	4.213583	0.03121014	0.00794853
1215	1	-29.50107	-33.55483	4.053757	0.01536123	0.03978011
1216	0	-26.27291	-30.54921	4.276301	0.02735907	0.005527826
1217	1	-27.68155	-31.9321	4.250549	0.01363617	0.02182593
1218	0	-27.67189	-32.0038	4.331916	0.009029003	0.01829638
1219	1	-28.59972	-32.67521	4.075489	0.03235981	0.02060827
1220	0	-28.9438	-33.05579	4.11199	0.0152115	0.03410649
1221	1	-27.05859	-31.40634	4.347743	0.01185434	0.01388842
1222	0	-28.16833	-32.37852	4.210193	0.01282808	0.02666964
1223	1	-26.44355	-30.77441	4.330859	0.01724158	0.01018958
1224	0	-28.59259	-32.71163	4.119044	0.01993825	0.02867434
1225	1	-27.83383	-32.20142	4.36759	0.007535903	0.0162221
1226	0	-31.70983	-35.48534	3.775516	0.02878621	0.05417917
1227	1	-27.26309	-31.46825	4.205151	0.02653392	0.01346796
1228	0	-33.52453	-37.05324	3.528711	0.05845793	0.04918794
1229	1	-26.05962	-30.33539	4.275771	0.03132202	0.001617934
1230	0	-26.50898	-30.76186	4.252884	0.02896056	0.006268023
1231	1	-27.85155	-32.34602	4.494471	0.01025522	0.0008147264
1232	0	-27.09314	-31.55395	4.460811	0.009482049	0.004953908
1233	1	-27.14573	-31.62478	4.479052	0.01132224	0.00128961
1234	0	-26.81992	-31.24269	4.422765	0.01077751	0.007463013
1235	1	-25.59471	-29.97845	4.383739	0.01947783	0.002665273
1236	0	-25.96391	-30.27826	4.314342	0.02435833	0.004724488
1237	1	-25.7672	-30.16891	4.40171	0.01747613	0.002869907
1238	0	-27.14539	-31.41184	4.266452	0.01745832	0.01641347
1239	1	-28.72049	-33.02111	4.300621	0.005382885	0.02507202
1240	0	-26.14898	-30.51112	4.362142	0.01699252	0.00731028
1241	1	-29.26065	-33.4239	4.163248	0.006415262	0.03777693
1242	0	-26.63637	-30.90199	4.265616	0.02429699	0.009658456
1243	1	-29.60745	-33.69036	4.082908	0.009204838	0.04302134
1244	0	-26.14497	-30.53714	4.39217	0.01497866	0.006321386
1245	1	-27.83048	-32.1303	4.299817	0.009430979	0.02110429
1246	0	-26.80921	-31.17589	4.366687	0.01252458	0.01132375
1247	1	-27.15537	-31.39424	4.238865	0.02124718	0.01538331
1248	0	-27.29668	-31.58071	4.284028	0.01413147	0.01798272
