Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta_0	delta_1	gamma_0	gamma_1	q_01	q_10
14560	0	-1074.262	-1087.252	12.9898	0.02277167	0.0371801	0.0075204	0.00275349	0.008262161	0.004083122
14561	1	-1076.812	-1089.877	13.06512	0.02034534	0.03644184	0.007302788	0.0008120539	0.007099664	0.003036976
14562	2	-1079.207	-1092.152	12.9456	0.0182469	0.03934296	0.01052888	0.002480362	0.009361999	0.007030305
14563	3	-1075.074	-1088.059	12.9852	0.01718404	0.04004603	0.009272929	0.0009937105	0.009162023	0.006372115
14564	4	-1080.667	-1093.628	12.96095	0.01807301	0.03925919	0.009517623	0.00113045	0.009015784	0.008460143
14565	5	-1074.204	-1087.149	12.94498	0.0195526	0.03930663	0.01078515	0.002133203	0.007899823	0.007376054
14566	6	-1074.292	-1087.232	12.93932	0.01735794	0.03899237	0.01094547	0.001528194	0.01029767	0.008497557
14567	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14568	8	-1070.92	-1083.955	13.03513	0.01704686	0.03682091	0.0095339	0.002136167	0.007633192	0.004867197
14569	9	-1078.179	-1091.22	13.04025	0.01783906	0.03587322	0.00706386	0.002065445	0.008965182	0.005718948
14570	10	-1078.141	-1091.109	12.96812	0.01988946	0.04289	0.009638996	0.0001859323	0.007740184	0.004394275
14571	11	-1081.276	-1094.411	13.13478	0.02695414	0.01800813	0.01225395	0.001856779	0.007639872	0.001359755
14572	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14573	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14574	14	-1079.561	-1092.516	12.95537	0.01983448	0.03956937	0.008613072	0.0004336613	0.008964529	0.008599164
14575	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14576	16	-1081.266	-1094.289	13.02329	0.01660077	0.0369185	0.008661334	0.0001146251	0.008484276	0.008442204
14577	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14578	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14579	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14580	0	-1074.262	-1087.252	12.9898	0.02277167	0.0371801	0.0075204	0.00275349	0.008262161	0.004083122
14581	1	-1076.516	-1089.57	13.05462	0.02034534	0.03644184	0.00763676	0.0006953159	0.008086794	0.002883088
14582	2	-1080.917	-1093.847	12.92996	0.01893879	0.03934296	0.01116104	0.002117646	0.008819145	0.008175057
14583	3	-1078.952	-1091.951	12.99839	0.01718404	0.04004603	0.00795425	0.0009937105	0.009162023	0.006372115
14584	4	-1077.236	-1090.201	12.96484	0.01896256	0.03925919	0.009492401	0.002131371	0.009543613	0.005677725
14585	5	-1074.204	-1087.149	12.94498	0.0195526	0.03930663	0.01078515	0.002133203	0.007899823	0.007376054
14586	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14587	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14588	8	-1070.92	-1083.955	13.03513	0.01704686	0.03682091	0.0095339	0.002136167	0.007633192	0.004867197
14589	9	-1077.467	-1090.411	12.94419	0.02261072	0.04162898	0.007901228	0.001639449	0.008447699	0.004903501
14590	10	-1086.591	-1099.529	12.93717	0.02522168	0.04289	0.009237693	0.0002552267	0.008053511	0.002175969
14591	11	-1083.437	-1096.472	13.03554	0.02962678	0.01869905	0.01661217	0.001321594	0.009092234	0.002645561
14592	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14593	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14594	14	-1079.302	-1092.234	12.93159	0.02051342	0.04459608	0.008173492	0.0008432086	0.009362508	0.004903758
14595	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14596	16	-1084.55	-1097.602	13.05233	0.01451933	0.0348656	0.008661334	0.00024081	0.009038017	0.008993115
14597	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14598	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14599	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14600	0	-1074.262	-1087.252	12.9898	0.02277167	0.0371801	0.0075204	0.00275349	0.008262161	0.004083122
14601	1	-1079.01	-1092.064	13.05483	0.02034534	0.03644184	0.00763676	0.0006744571	0.008086794	0.002883088
14602	2	-1077.912	-1090.878	12.96628	0.01828644	0.03934296	0.01033651	0.00185688	0.008779667	0.006320392
14603	3	-1080.172	-1093.122	12.95052	0.01851304	0.04004603	0.009868044	0.001589364	0.008608408	0.007874237
14604	4	-1080.349	-1093.39	13.04078	0.01568407	0.03925919	0.007659509	0.0005256092	0.008666942	0.005677725
14605	5	-1074.204	-1087.149	12.94498	0.0195526	0.03930663	0.01078515	0.002133203	0.007899823	0.007376054
14606	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14607	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14608	8	-1070.92	-1083.955	13.03513	0.01704686	0.03682091	0.0095339	0.002136167	0.007633192	0.004867197
14609	9	-1078.643	-1091.55	12.90688	0.02261072	0.04162898	0.01018231	0.002206924	0.00729657	0.006937539
14610	10	-1085.27	-1098.241	12.9707	0.02029354	0.04042519	0.008845857	0.0001982357	0.008513488	0.006204514
14611	11	-1083.308	-1096.32	13.01209	0.02811436	0.02096085	0.01498045	0.001446229	0.01067519	0.004164965
14612	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14613	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14614	14	-1077.91	-1090.809	12.89908	0.02051342	0.04459608	0.01003751	0.001566183	0.009362508	0.005566876
14615	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14616	16	-1079.326	-1092.433	13.10695	0.01451933	0.0348656	0.006386681	0.00024081	0.009038017	0.005805658
14617	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14618	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14619	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14620	0	-1077.98	-1090.982	13.00193	0.02277167	0.03614931	0.0075204	0.002779799	0.007299085	0.004838003
14621	1	-1077.961	-1090.92	12.95884	0.01836839	0.04290006	0.009244588	0.0003435433	0.008648238	0.006162023
14622	2	-1079.5	-1092.461	12.96142	0.01828644	0.03766275	0.0105613	0.002800273	0.008779667	0.007318948
14623	3	-1079.097	-1092.043	12.94629	0.01851304	0.03964229	0.009313183	0.002418776	0.01202869	0.005005733
14624	4	-1078.379	-1091.41	13.03184	0.01625202	0.03925919	0.00771604	0.0007955058	0.008666942	0.005677725
14625	5	-1074.204	-1087.149	12.94498	0.0195526	0.03930663	0.01078515	0.002133203	0.007899823	0.007376054
14626	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14627	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14628	8	-1070.92	-1083.955	13.03513	0.01704686	0.03682091	0.0095339	0.002136167	0.007633192	0.004867197
14629	9	-1080.023	-1092.896	12.87265	0.02282941	0.04162898	0.01058598	0.003101138	0.009202945	0.006937539
14630	10	-1078.596	-1091.62	13.02395	0.01672496	0.03915512	0.008120697	0.0001566143	0.00852523	0.006473277
14631	11	-1083.637	-1096.725	13.08799	0.02722288	0.01580433	0.01588961	0.001577499	0.01040304	0.001854584
14632	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14633	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14634	14	-1076.096	-1089.016	12.92089	0.02089864	0.04303826	0.00930913	0.002005665	0.009198341	0.005012441
14635	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14636	16	-1076.163	-1089.264	13.10084	0.01451933	0.0348656	0.007299043	0.00024081	0.008736389	0.005805658
14637	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14638	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14639	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14640	0	-1084.247	-1097.159	12.91169	0.02172201	0.04569573	0.006268905	0.002922548	0.009313943	0.00445853
14641	1	-1075.561	-1088.542	12.98084	0.01836839	0.04309273	0.008321898	0.0003435433	0.0093093	0.004030827
14642	2	-1078.456	-1091.441	12.98562	0.01676934	0.03766275	0.01045629	0.001515112	0.00920138	0.007384605
14643	3	-1079.371	-1092.325	12.95377	0.01904421	0.03964229	0.009430744	0.001850684	0.009976034	0.00623054
14644	4	-1080.25	-1093.23	12.97992	0.01930834	0.04167562	0.00771604	0.0005139168	0.008666942	0.005677725
14645	5	-1078.589	-1091.54	12.95045	0.01883754	0.03947392	0.01078515	0.002133203	0.007899823	0.007376054
14646	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14647	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14648	8	-1070.92	-1083.955	13.03513	0.01704686	0.03682091	0.0095339	0.002136167	0.007633192	0.004867197
14649	9	-1077.451	-1090.321	12.86997	0.02282941	0.04189743	0.01058598	0.003101138	0.009202945	0.006937539
14650	10	-1076.558	-1089.554	12.99548	0.01977932	0.03915512	0.007913702	0.0001566143	0.00852523	0.006473277
14651	11	-1085.837	-1098.944	13.10786	0.02044856	0.01736228	0.01580673	0.0009090665	0.01093317	0.005305183
14652	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14653	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14654	14	-1076.749	-1089.685	12.9361	0.02089864	0.04303826	0.00930913	0.002029679	0.009198341	0.003467434
14655	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14656	16	-1077.626	-1090.722	13.09602	0.01451933	0.03554143	0.007299043	0.0003702487	0.008736389	0.005482719
14657	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14658	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14659	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14660	0	-1086.453	-1099.559	13.10653	0.02111674	0.030555	0.005790311	0.001709661	0.00905364	0.002672423
14661	1	-1075.561	-1088.542	12.98084	0.01836839	0.04309273	0.008321898	0.0003435433	0.0093093	0.004030827
14662	2	-1079.297	-1092.297	12.99949	0.01555434	0.03766275	0.01009734	0.001397355	0.00920138	0.007689026
14663	3	-1078.382	-1091.425	13.04304	0.01875204	0.03569512	0.00827126	0.002082521	0.006821888	0.005624235
14664	4	-1077.012	-1089.991	12.97907	0.01930834	0.04167562	0.007828306	0.0004867396	0.008666942	0.005677725
14665	5	-1075.97	-1088.91	12.94013	0.02221168	0.03947392	0.008848778	0.002379927	0.008655219	0.00596865
14666	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14667	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14668	8	-1070.671	-1083.697	13.02594	0.01704686	0.03682091	0.0095339	0.002136167	0.008552474	0.004867197
14669	9	-1082.173	-1095.078	12.90464	0.02282941	0.04189743	0.009941582	0.003339267	0.008842222	0.00423691
14670	10	-1076.917	-1089.935	13.01826	0.01977932	0.03915512	0.007913702	0.0001676824	0.00852523	0.004183619
14671	11	-1086.431	-1099.654	13.2232	0.01863758	0.0181211	0.01022448	0.001265475	0.00967303	0.001308959
14672	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14673	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14674	14	-1078.885	-1091.825	12.94022	0.02089864	0.04303826	0.00930913	0.002029679	0.009055764	0.003198009
14675	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14676	16	-1075.896	-1088.984	13.08836	0.01451933	0.03554143	0.008065388	0.0003702487	0.008736389	0.005482719
14677	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14678	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14679	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14680	0	-1087.34	-1100.375	13.03473	0.01572771	0.04537304	0.005615489	0.0006689499	0.007157753	0.003535507
14681	1	-1075.561	-1088.542	12.98084	0.01836839	0.04309273	0.008321898	0.0003435433	0.0093093	0.004030827
14682	2	-1074.15	-1087.164	13.01344	0.01555434	0.03766275	0.01033142	0.001458054	0.00920138	0.005998927
14683	3	-1076.234	-1089.259	13.02567	0.01875204	0.03569512	0.008467339	0.002198635	0.008389186	0.005481699
14684	4	-1077.012	-1089.991	12.97907	0.01930834	0.04167562	0.007828306	0.0004867396	0.008666942	0.005677725
14685	5	-1079.752	-1092.682	12.92994	0.02221168	0.03947392	0.00914288	0.002379927	0.008141356	0.007207443
14686	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14687	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14688	8	-1070.671	-1083.697	13.02594	0.01704686	0.03682091	0.0095339	0.002136167	0.008552474	0.004867197
14689	9	-1077.68	-1090.581	12.90113	0.02282941	0.04189743	0.009941582	0.003339267	0.008842222	0.004588596
14690	10	-1082.462	-1095.446	12.98423	0.02334022	0.03747694	0.009215142	0.0001407252	0.009102442	0.003852772
14691	11	-1081.679	-1094.821	13.1422	0.02310198	0.0181211	0.01271229	0.001446629	0.009597741	0.002351606
14692	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14693	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14694	14	-1074.523	-1087.455	12.93217	0.02080531	0.04180378	0.00930913	0.002029679	0.009055764	0.005330388
14695	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14696	16	-1078.381	-1091.445	13.06417	0.01451933	0.03554143	0.008065388	0.0003702487	0.008736389	0.007901328
14697	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14698	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14699	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14700	0	-1077.834	-1090.853	13.01911	0.01830747	0.04019754	0.008607093	0.000948159	0.007886634	0.003693584
14701	1	-1075.561	-1088.542	12.98084	0.01836839	0.04309273	0.008321898	0.0003435433	0.0093093	0.004030827
14702	2	-1074.15	-1087.164	13.01344	0.01555434	0.03766275	0.01033142	0.001458054	0.00920138	0.005998927
14703	3	-1074.306	-1087.351	13.04531	0.01875204	0.03569512	0.008467339	0.002198635	0.007316776	0.004590312
14704	4	-1076.562	-1089.561	12.99852	0.01930834	0.04167562	0.007828306	0.0005508136	0.008666942	0.0036689
14705	5	-1076.206	-1089.148	12.94226	0.02201168	0.03947392	0.00914288	0.002379927	0.008141356	0.006175524
14706	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14707	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14708	8	-1070.671	-1083.697	13.02594	0.01704686	0.03682091	0.0095339	0.002136167	0.008552474	0.004867197
14709	9	-1074.266	-1087.17	12.90485	0.02245713	0.04189743	0.009941582	0.003339267	0.008842222	0.004588596
14710	10	-1082.157	-1095.137	12.98059	0.0250577	0.0400453	0.008857199	0.0005415923	0.007282107	0.001707678
14711	11	-1080.791	-1093.86	13.06829	0.03005796	0.01836754	0.01433481	0.001690573	0.008852907	0.001418465
14712	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14713	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14714	14	-1073.509	-1086.449	12.94009	0.02080531	0.04180378	0.00930913	0.002029679	0.008264195	0.005330388
14715	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14716	16	-1079.365	-1092.395	13.02982	0.01451933	0.03892654	0.008065388	0.0004205696	0.008736389	0.007901328
14717	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14718	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14719	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14720	0	-1078.053	-1091.07	13.01717	0.01888582	0.04019754	0.008607093	0.0009812785	0.007149447	0.004013155
14721	1	-1079.306	-1092.293	12.98693	0.01988551	0.04169765	0.008805979	0.0006789918	0.00733041	0.004459613
14722	2	-1074.15	-1087.164	13.01344	0.01555434	0.03766275	0.01033142	0.001458054	0.00920138	0.005998927
14723	3	-1074.577	-1087.624	13.04701	0.01875204	0.03569512	0.008467339	0.002198635	0.007316776	0.004420229
14724	4	-1077.329	-1090.29	12.9616	0.02216527	0.04276337	0.007828306	0.0002979558	0.008666942	0.0036689
14725	5	-1078.912	-1091.897	12.98503	0.01651846	0.03947392	0.00993142	0.002248537	0.007335887	0.007539994
14726	6	-1072.26	-1085.208	12.94783	0.01735794	0.03899237	0.01094547	0.001528194	0.009446368	0.008497557
14727	7	-1071.218	-1084.306	13.08865	0.01871173	0.03346541	0.007763487	0.001731078	0.0058945	0.005119487
14728	8	-1070.671	-1083.697	13.02594	0.01704686	0.03682091	0.0095339	0.002136167	0.008552474	0.004867197
14729	9	-1074.266	-1087.17	12.90485	0.02245713	0.04189743	0.009941582	0.003339267	0.008842222	0.004588596
14730	10	-1077.907	-1090.886	12.97916	0.02209845	0.04134846	0.008338557	0.000289589	0.008703169	0.002857196
14731	11	-1085.764	-1098.957	13.1928	0.02653091	0.01386334	0.01225046	0.001498772	0.006822454	0.001304865
14732	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
14733	13	-1071.208	-1084.317	13.10886	0.01666216	0.03341228	0.008167977	0.001870738	0.006735576	0.003816196
14734	14	-1073.509	-1086.449	12.94009	0.02080531	0.04180378	0.00930913	0.002029679	0.008264195	0.005330388
14735	15	-1071.264	-1084.291	13.02706	0.01979994	0.03491735	0.006414659	0.00133	0.01040149	0.005981872
14736	16	-1077.566	-1090.553	12.98706	0.02087735	0.03892654	0.007674703	0.0003272511	0.008736389	0.006303178
14737	17	-1066.859	-1079.911	13.05209	0.01234704	0.03239116	0.01265231	0.001934387	0.00900365	0.008013088
14738	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
14739	19	-1072.661	-1085.743	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.003365855
14740	0	-1076.042	-1089.059	13.01708	0.01888582	0.04019754	0.008607093	0.0009896293	0.007149447	0.004013155
14741	1	-1077.712	-1090.656	12.94349	0.02207669	0.04191413	0.008654061	0.001841597	0.008452828	0.004262753
14742	2	-1074.15	-1087.164	13.01344	0.01555434	0.03766275	0.01033142	0.001458054	0.00920138	0.005998927
14743	3	-1078.304	-1091.351	13.04626	0.01875204	0.03569512	0.008195055	0.00200122	0.007479961	0.004801875
14744	4	-1077.823	-1090.792	12.96891	0.02216527	0.04276337	0.007828306	0.0002979558	0.007936666	0.0036689
14745	5	-1078.996	-1091.945	12.94832	0.01824948	0.03947392	0.01056823	0.001622909	0.009003801	0.007801034
