Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
633	1	-125.1218	-136.1242	11.00238	0.01975541	0.01511033	0.05280407	0.05794652	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.0176921	0.01586404	0.0528041	0.0197554	0.0151103	0.08766982	0.2018043
634	0	-127.3843	-134.4899	7.105546	0.08057561	0.001671972	0.06680294	0.07610052	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.0845219	0.03811051	0.0668029	0.0805756	0.00167197	0.1490505	0.5670691
635	1	-125.2433	-136.9634	11.72009	0.006850602	0.01536912	0.05354035	0.05580906	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.00369154	0.01400233	0.0535404	0.0068506	0.0153691	0.07576007	0.04872676
636	0	-127.4017	-135.8241	8.422386	0.04516484	0.05180886	0.03398515	0.06372087	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.0705213	0.02175576	0.0339851	0.0451648	0.0518089	0.1309588	0.5384994
637	1	-127.5232	-134.5562	7.033096	0.06086733	0.04119872	0.05354035	0.05080594	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.0897573	0.03334432	0.0535404	0.0608673	0.0411987	0.1556064	0.5768228
638	0	-126.5831	-137.9246	11.34151	0.03098287	0.05180886	0.002505036	0.03912426	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.00518825	0.01427701	0.00250504	0.0309829	0.0518089	0.08529676	0.06082591
639	1	-127.295	-137.5562	10.26119	0.03427382	0.008505693	0.05354035	0.06911715	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.0453801	0.02958986	0.0535404	0.0342738	0.00850569	0.09631987	0.4711394
640	0	-127.2894	-135.3693	8.079984	0.03889506	0.02195966	0.06938903	0.1160388	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.0625941	0.007747344	0.069389	0.0388951	0.0219597	0.1302438	0.4805916
641	1	-127.445	-137.5597	10.11473	0.02167745	0.009875043	0.06036132	0.08702418	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0358483	0.0514016	0.0603613	0.0216775	0.00987504	0.09191382	0.3900213
642	0	-124.7207	-135.749	11.0283	0.01297502	0.003937962	0.07100915	0.0676664	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.0128555	0.00211717	0.0710092	0.012975	0.00393796	0.08792213	0.1462149
643	1	-125.7052	-136.0281	10.32283	0.0177044	0.01659498	0.06036132	0.06852856	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.0255633	0.03345578	0.0603613	0.0177044	0.016595	0.0946607	0.2700516
644	0	-126.6719	-136.5298	9.857908	0.01170834	0.008551465	0.07969088	0.1157745	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.0224795	0.002600152	0.0796909	0.0117083	0.00855146	0.09995069	0.2249057
645	1	-127.5538	-134.6818	7.128001	0.02036353	0.07747157	0.06036132	0.01988255	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0939294	0.0400388	0.0603613	0.0203635	0.0774716	0.1581964	0.593752
646	0	-125.1923	-135.84	10.6477	0.01211754	0.02632497	0.05833458	0.05682073	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0196266	0.0006334147	0.0583346	0.0121175	0.026325	0.09677709	0.2028017
647	1	-128.6364	-136.9039	8.267468	0.04598906	0.04464937	0.02648961	0.06638806	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.040591	0.1132838	0.0264896	0.0459891	0.0446494	0.117128	0.3465526
648	0	-128.638	-132.0895	3.451497	0.07289233	0.009143654	0.1484212	0.01494522	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.176851	0.001431014	0.148421	0.0728923	0.00914365	0.2304572	0.7673904
649	1	-128.1477	-138.81	10.66231	0.003322381	0.04464937	0.0318061	0.02935308	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.00608832	0.1233738	0.0318061	0.00332238	0.0446494	0.07977785	0.07631586
650	0	-127.6821	-133.0619	5.379806	0.02851542	0.01466258	0.1449327	0.05931677	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.114719	0.005198589	0.144933	0.0285154	0.0146626	0.1881107	0.6098469
651	1	-126.1965	-136.0905	9.893993	0.03314388	0.03159457	0.03914324	0.03518612	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.037887	0.05721081	0.0391432	0.0331439	0.0315946	0.1038817	0.3647133
652	0	-126.9491	-134.1213	7.172255	6.868648e-05	0.00894277	0.1449327	0.07562633	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.0746991	0.004066803	0.144933	6.86865e-05	0.00894277	0.1539442	0.485235
653	1	-124.9936	-136.7541	11.76045	0.03149805	0.01146843	0.03527025	0.01891759	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.00853502	0.03276444	0.0352702	0.0314981	0.0114684	0.07823673	0.1090922
654	0	-125.1079	-135.6504	10.54244	3.49253e-05	0.0006319336	0.09331764	0.07841694	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.0157731	0.005454345	0.0933176	3.49253e-05	0.000631934	0.0939845	0.1678266
655	1	-124.7801	-135.4612	10.6811	0.04913602	0.008412768	0.03924942	0.02303934	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.0228499	0.03095489	0.0392494	0.049136	0.00841277	0.09679821	0.2360568
656	0	-127.0146	-134.8423	7.827776	0.0278772	0.02337972	0.09053238	0.05354971	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.060763	0.02975785	0.0905324	0.0278772	0.0233797	0.1417893	0.428544
657	1	-129.9271	-137.6669	7.739844	0.06855145	0.0287082	0.04559026	0.06138583	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.0472379	0.02467966	0.0455903	0.0685514	0.0287082	0.1428499	0.3306822
658	0	-125.7073	-134.5046	8.797312	0.02766273	0.003119667	0.09053238	0.08195572	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.0519887	0.02090738	0.0905324	0.0276627	0.00311967	0.1213148	0.428544
659	1	-126.2903	-136.42	10.12966	0.01843459	0.0193321	0.05641745	0.06417535	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.0158705	0.05983816	0.0564174	0.0184346	0.0193321	0.09418413	0.1685047
660	0	-126.9285	-134.7029	7.774408	0.01389495	0.001767302	0.121565	0.09238895	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0836221	0.0222153	0.121565	0.0138949	0.0017673	0.1372273	0.6093692
661	1	-130.4147	-139.1388	8.724136	0.007099698	0.02519087	0.05641745	0.1455378	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.003236	0.1501898	0.0564174	0.0070997	0.0251909	0.08870802	0.03647924
662	0	-126.678	-134.4077	7.729714	0.01387978	0.006245571	0.121565	0.04232759	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.0853323	0.05134904	0.121565	0.0138798	0.00624557	0.1416904	0.6022451
663	1	-131.1924	-139.4515	8.259068	0.01398678	0.01891775	0.05641745	0.1700095	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.1687312	0.0564174	0.0139868	0.0189177	0.08932197	0.2689545
664	0	-128.364	-134.9478	6.583809	0.007129089	0.02377586	0.121565	0.07532402	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.0986404	0.07160254	0.121565	0.00712909	0.0237759	0.15247	0.6469495
665	1	-127.0465	-136.767	9.720458	0.01848982	0.02310933	0.05575674	0.09866021	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.0163999	0.04822496	0.0557567	0.0184898	0.0231093	0.09735589	0.1684535
666	0	-127.9361	-134.1435	6.207338	0.01607251	0.0095662	0.1423435	0.02748265	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.0900434	0.06881977	0.142343	0.0160725	0.0095662	0.1679822	0.5360296
667	1	-125.0741	-136.0761	11.00199	0.03339175	0.01012799	0.044847	0.03193307	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0191644	0.0379512	0.044847	0.0333917	0.010128	0.08836673	0.2168735
668	0	-126.8773	-135.8128	8.935422	0.001005634	0.04049457	0.08997042	0.005202742	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.0530931	0.02605808	0.0899704	0.00100563	0.0404946	0.1314706	0.40384
669	1	-128.0971	-137.1159	9.018798	0.03263158	0.04324643	0.03804398	0.05020637	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.0596307	0.07257631	0.038044	0.0326316	0.0432464	0.113922	0.5234341
670	0	-127.9613	-135.7017	7.740393	0.01517585	0.005812043	0.1238208	0.005854199	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.0752234	0.06900984	0.123821	0.0151758	0.00581204	0.1448087	0.5194671
671	1	-127.7232	-135.7198	7.996593	0.03754165	0.00617663	0.08793216	0.09881093	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.0803548	0.02530962	0.0879322	0.0375416	0.00617663	0.1316504	0.6103652
672	0	-126.7804	-136.4296	9.649175	0.01800506	0.003661684	0.09169415	0.004152271	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.0368268	0.05878562	0.0916942	0.0180051	0.00366168	0.1133609	0.3248634
673	1	-127.3823	-135.2742	7.891902	0.01882577	0.02201675	0.08793216	0.1024711	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.0608118	0.04848298	0.0879322	0.0188258	0.0220167	0.1287747	0.4722344
674	0	-126.6764	-134.7813	8.104897	0.01243189	0.02383327	0.1053777	0.007252267	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.0858939	0.04917679	0.105378	0.0124319	0.0238333	0.1416428	0.6064119
675	1	-127.2546	-136.1973	8.942721	0.01410108	0.002172875	0.08793216	0.1341519	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0347395	0.0515261	0.0879322	0.0141011	0.00217288	0.1042061	0.3333725
676	0	-128.0054	-135.6137	7.6083	0.02104749	0.0755105	0.04866323	0.003063919	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.0898823	0.08266213	0.0486632	0.0210475	0.0755105	0.1452212	0.6189336
677	1	-127.2582	-136.276	9.017873	0.01874622	0.007633717	0.08628196	0.0566868	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.058623	0.07335891	0.086282	0.0187462	0.00763372	0.1126619	0.5203449
678	0	-126.7896	-135.5918	8.802234	0.03018299	0.02021764	0.08557387	0.004999264	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0841592	0.0139514	0.0855739	0.030183	0.0202176	0.1359745	0.6189336
679	1	-126.319	-135.5018	9.182791	0.0154186	0.006368683	0.08628196	0.06076656	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.0383139	0.07892162	0.086282	0.0154186	0.00636868	0.1080692	0.3545313
680	0	-124.6398	-136.1674	11.52766	0.07368926	0.001690489	0.01388087	0.003590834	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.0121085	0.008639933	0.0138809	0.0736893	0.00169049	0.08926062	0.1356533
681	1	-131.4341	-137.0767	5.642643	0.02501803	0.07393296	0.07724118	0.07674215	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.086163	0.02931131	0.0772412	0.025018	0.073933	0.1761922	0.4890284
682	0	-124.885	-136.3493	11.46424	0.07368926	0.00308954	0.01320837	0.006641621	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.0224712	0.007796975	0.0132084	0.0736893	0.00308954	0.08998717	0.2497161
683	1	-126.522	-136.9724	10.45043	0.01736258	0.01036468	0.06064459	0.09018641	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.0270246	0.03482489	0.0606446	0.0173626	0.0103647	0.08837185	0.305806
684	0	-126.6804	-137.3527	10.67228	0.05563436	0.002519264	0.04347723	0.02007276	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.00487761	0.007303475	0.0434772	0.0556344	0.00251926	0.1016309	0.04799339
685	1	-127.161	-135.8349	8.673913	0.008930557	0.05821643	0.05793905	0.07473179	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.0520639	0.01901105	0.057939	0.00893056	0.0582164	0.125086	0.4162249
686	0	-125.8579	-135.6101	9.75227	0.05563436	0.04291588	0.01872854	0.01897382	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.0498038	0.01136003	0.0187285	0.0556344	0.0429159	0.1172788	0.4246617
