Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
3820	0	-31.50506	-35.21243	3.707368	0.03585148	0.1794106	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.00036655	0.1211949	0.0358515	0.03585148	0.01022412
3821	1	-31.90445	-34.89476	2.990309	0.06089522	0.1049526	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.00742779	0.1403867	0.0608952	0.06089522	0.1219765
3822	0	-31.25168	-35.45278	4.201103	0.04194154	0.167136	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.00675605	0.05321933	0.0419415	0.04194154	0.1610826
3823	1	-31.99966	-35.44526	3.445595	0.06089522	0.09350831	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.0198252	0.1063024	0.0608952	0.06089522	0.3255618
3824	0	-31.25762	-35.24085	3.983234	0.04194154	0.1764703	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.00521214	0.06567189	0.0419415	0.04194154	0.1242715
3825	1	-33.40483	-36.18284	2.778002	0.07493122	0.07114878	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.0398242	0.1242585	0.0749312	0.07493122	0.5314769
3826	0	-31.76918	-35.87263	4.103448	0.05464896	0.08494241	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0178548	0.0807516	0.054649	0.05464896	0.3267177
3827	1	-32.80117	-36.50399	3.70282	0.03127696	0.1684202	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.00463488	0.1558331	0.031277	0.03127696	0.1481881
3828	0	-33.84198	-35.66082	1.81884	0.08652178	0.1351387	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0297892	0.0974204	0.0865218	0.08652178	0.3442975
3829	1	-32.37664	-34.74537	2.368734	0.05460888	0.1473831	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.00975011	0.1919855	0.0546089	0.05460888	0.1785444
3830	0	-36.48056	-37.85667	1.376114	0.06989052	0.2199862	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.055237	0.1411664	0.0698905	0.06989052	0.7903358
3831	1	-35.41119	-40.62816	5.216969	0.02242155	0.1207981	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.0134246	0.09693727	0.0224216	0.02242155	0.5987377
3832	0	-32.37573	-36.38905	4.013318	0.0564042	0.05056984	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.0216517	0.1152381	0.0564042	0.0564042	0.3838664
3833	1	-36.70215	-36.79615	0.09399729	0.09195307	0.1834764	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.0685244	0.1940303	0.0919531	0.09195307	0.7452106
3834	0	-31.6242	-35.25066	3.626461	0.06068279	0.08806478	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.0105628	0.09473636	0.0606828	0.06068279	0.1740656
3835	1	-32.44229	-35.53641	3.094119	0.03798915	0.1174631	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.000112167	0.2336293	0.0379891	0.03798915	0.002952605
3836	0	-30.98527	-35.98019	4.994926	0.04598365	0.08509313	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.00713442	0.03538631	0.0459837	0.04598365	0.1551513
3837	1	-32.41647	-35.12382	2.707358	0.06565499	0.1880025	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.0103073	0.06149976	0.065655	0.06565499	0.1569925
3838	0	-30.66746	-35.24589	4.578424	0.04897348	0.1209724	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.00681669	0.02599878	0.0489735	0.04897348	0.1391915
3839	1	-32.06592	-35.77506	3.709136	0.06565499	0.08767811	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.000970063	0.06164634	0.065655	0.06565499	0.01477516
3840	0	-30.79638	-35.55485	4.758468	0.05173279	0.08362664	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.000261101	0.03135037	0.0517328	0.05173279	0.005047113
3841	1	-32.02243	-36.46682	4.444389	0.06148688	0.06844596	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.0150288	0.02848555	0.0614869	0.06148688	0.2444229
3842	0	-31.61838	-35.78621	4.167827	0.06357694	0.09215216	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.00615408	0.0218389	0.0635769	0.06357694	0.09679735
3843	1	-31.2673	-35.251	3.983699	0.06148688	0.1236339	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.0104166	0.01936662	0.0614869	0.06148688	0.1694125
3844	0	-32.15707	-35.75258	3.595503	0.07048361	0.1220576	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.0281535	0.01414904	0.0704836	0.07048361	0.3994334
3845	1	-32.8211	-36.74951	3.928409	0.06828734	0.06515533	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.0296274	0.04889578	0.0682873	0.06828734	0.4338632
3846	0	-32.39885	-37.24145	4.842593	0.05593622	0.06114151	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0188561	0.0241116	0.0559362	0.05593622	0.3371003
3847	1	-32.23344	-34.72562	2.492178	0.06023086	0.1357526	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.00543101	0.1627681	0.0602309	0.06023086	0.09016982
3848	0	-32.48593	-34.87601	2.390076	0.06473084	0.150122	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.00835002	0.1357939	0.0647308	0.06473084	0.1289959
3849	1	-31.71499	-35.97686	4.261875	0.04842239	0.1171513	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.0165742	0.06426891	0.0484224	0.04842239	0.3422832
3850	0	-31.68828	-35.6803	3.992015	0.05204013	0.1146807	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.0171403	0.07538343	0.0520401	0.05204013	0.3293664
3851	1	-31.32693	-34.6023	3.275372	0.05190648	0.1562888	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.00421116	0.1061172	0.0519065	0.05190648	0.08112973
3852	0	-36.116	-40.2954	4.179397	0.03570943	0.1495244	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.0299677	0.1045984	0.0357094	0.03570943	0.8392103
3853	1	-32.18855	-34.70403	2.515488	0.06086239	0.1780184	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.00339259	0.1149695	0.0608624	0.06086239	0.05574205
3854	0	-30.89649	-35.13823	4.241739	0.04187071	0.1066889	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.00251917	0.109962	0.0418707	0.04187071	0.06016556
3855	1	-31.52145	-35.0868	3.565355	0.04451166	0.1592905	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.00705216	0.1116091	0.0445117	0.04451166	0.1584339
3856	0	-36.01925	-39.39276	3.373512	0.02015594	0.2747696	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.00330773	0.1387982	0.0201559	0.02015594	0.1641069
3857	1	-31.69082	-34.92013	3.22931	0.04792435	0.1993848	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.006803	0.08781682	0.0479244	0.04792435	0.1419528
3858	0	-35.2096	-38.70555	3.49595	0.02170129	0.2292517	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.00438328	0.1642374	0.0217013	0.02170129	0.2019824
3859	1	-30.96532	-35.08164	4.116314	0.05629641	0.1064189	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.000759463	0.04963601	0.0562964	0.05629641	0.01349043
3860	0	-33.34375	-34.55924	1.215488	0.05545022	0.1962622	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.000116924	0.2541655	0.0554502	0.05545022	0.002108637
3861	1	-31.55051	-36.99249	5.441982	0.03972023	0.04454726	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.00176741	0.06298229	0.0397202	0.03972023	0.0444964
3862	0	-31.41107	-35.01752	3.606456	0.05545022	0.07950312	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.00628868	0.1318277	0.0554502	0.05545022	0.1134112
3863	1	-33.74646	-39.32765	5.58119	0.02601602	0.02168525	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.00265481	0.141404	0.026016	0.02601602	0.1020453
3864	0	-36.3512	-42.57763	6.226429	0.01134473	0.07492361	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.00203529	0.09802546	0.0113447	0.01134473	0.1794043
3865	1	-33.37252	-39.3983	6.025777	0.03294836	0.03089833	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.00443724	0.05258525	0.0329484	0.03294836	0.1346725
3866	0	-31.10568	-35.92437	4.81869	0.04017973	0.04543568	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.00117519	0.1220934	0.0401797	0.04017973	0.0292484
3867	1	-34.30625	-38.20886	3.902609	0.06939724	0.01565807	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.026782	0.09534583	0.0693972	0.06939724	0.3859238
3868	0	-32.87605	-37.89863	5.022573	0.04017973	0.01622278	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.00707094	0.130918	0.0401797	0.04017973	0.1759828
3869	1	-32.78715	-36.28799	3.500842	0.06939724	0.04010832	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.0182758	0.1110723	0.0693972	0.06939724	0.2633505
3870	0	-35.25132	-39.47144	4.220115	0.06750217	0.01014641	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.0142796	0.07871496	0.0675022	0.06750217	0.2115428
3871	1	-34.89322	-37.25009	2.356865	0.0783768	0.04117077	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.0404048	0.178881	0.0783768	0.0783768	0.5155196
3872	0	-33.37473	-37.1883	3.813563	0.06750217	0.03773554	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.0314695	0.09178097	0.0675022	0.06750217	0.4661993
3873	1	-31.82924	-35.3441	3.514863	0.04595696	0.07728334	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.00298187	0.1913378	0.045957	0.04595696	0.06488388
3874	0	-32.60065	-35.63934	3.038688	0.06760861	0.05653658	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.0157458	0.1499278	0.0676086	0.06760861	0.2328962
3875	1	-34.57696	-34.96256	0.3856012	0.0653621	0.2395735	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.00403048	0.2435895	0.0653621	0.0653621	0.06166388
3876	0	-33.25945	-35.42783	2.168372	0.06760861	0.09273501	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.0172168	0.200761	0.0676086	0.06760861	0.2546538
3877	1	-35.7311	-39.08081	3.349711	0.02024027	0.1429798	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.000116389	0.2725405	0.0202403	0.02024027	0.00575038
3878	0	-31.31562	-35.58739	4.271772	0.0557817	0.07735869	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.00875055	0.06575991	0.0557817	0.0557817	0.1568713
3879	1	-35.13244	-37.57729	2.444854	0.02930241	0.2887631	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.00698311	0.1712978	0.0293024	0.02930241	0.2383119
3880	0	-32.61094	-35.99535	3.384404	0.06890524	0.05279853	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.0231264	0.1125204	0.0689052	0.06890524	0.3356267
3881	1	-31.63324	-36.14322	4.509977	0.03106512	0.1519694	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.00164544	0.0926422	0.0310651	0.03106512	0.05296745
3882	0	-32.79076	-36.0013	3.210534	0.06890524	0.05009226	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.0260088	0.1326136	0.0689052	0.06890524	0.377457
3883	1	-30.99268	-34.91991	3.927225	0.03922467	0.1658467	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.00045502	0.09567111	0.0392247	0.03922467	0.01160036
3884	0	-31.50695	-35.48875	3.9818	0.0577108	0.1070614	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.0167616	0.05527388	0.0577108	0.0577108	0.2904414
3885	1	-31.98024	-36.10559	4.125351	0.058473	0.04950029	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.0141828	0.09461548	0.058473	0.058473	0.2425533
3886	0	-31.68212	-35.50419	3.822074	0.05351816	0.1791218	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.000812725	0.02044285	0.0535182	0.05351816	0.01518597
3887	1	-34.43807	-35.2876	0.8495387	0.08054451	0.1600384	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.0319011	0.1997558	0.0805445	0.08054451	0.3960676
3888	0	-32.35371	-36.20979	3.856071	0.06401288	0.08036655	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.0268723	0.06258993	0.0640129	0.06401288	0.419795
3889	1	-32.92549	-36.24426	3.318767	0.05402325	0.1120295	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.02598	0.135305	0.0540233	0.05402325	0.4809039
