Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
350	0	-225.1612	-223.0114	-2.149753	0.03032511	0.6451672
351	1	-218.4892	-222.2448	3.755568	0.08139829	0.003561884
352	2	-219.0647	-222.1484	3.083712	0.1422713	0.009874458
353	3	-218.5011	-222.7944	4.293218	0.003494843	0.02770033
354	4	-219.8418	-222.1699	2.328135	0.2103966	0.01730685
355	0	-223.0084	-222.2359	-0.772542	0.05330515	0.4844661
356	1	-219.3881	-223.1511	3.763007	0.08181422	0.002402076
357	2	-219.8624	-222.7791	2.916715	0.1600366	0.008808971
358	3	-218.7487	-223.0463	4.297552	0.006979773	0.02378208
359	4	-221.3848	-222.498	1.113242	0.3187557	0.03043706
360	0	-222.8877	-222.8119	-0.07576767	0.1145484	0.3535454
361	1	-218.7929	-222.4461	3.65321	0.09002294	0.005173069
362	2	-219.6633	-222.4579	2.794545	0.1760936	0.004968873
363	3	-218.205	-222.4725	4.267526	0.01140408	0.02236036
364	4	-221.1789	-222.4093	1.230365	0.2513202	0.08616033
365	0	-222.9643	-222.058	-0.9062636	0.1134954	0.437648
366	1	-218.6141	-222.5896	3.975522	0.05162967	0.01133513
367	2	-220.3388	-222.0806	1.74179	0.2670653	0.01927272
368	3	-218.3386	-222.5361	4.197573	0.01157547	0.02918421
369	4	-220.2554	-222.1863	1.930927	0.1690224	0.09840191
370	0	-222.9557	-222.4086	-0.5471262	0.151074	0.3641556
371	1	-218.146	-222.1862	4.040203	0.02626643	0.03023027
372	2	-219.2279	-222.816	3.5881	0.08552291	0.01618407
373	3	-218.2986	-222.0613	3.762728	0.004942701	0.07930156
374	4	-221.0738	-222.8198	1.74605	0.1741336	0.1117785
375	0	-221.8793	-223.8916	2.012278	0.1105362	0.1487529
376	1	-218.2769	-222.3345	4.057567	0.03677778	0.01798256
377	2	-218.649	-222.7715	4.122557	0.03757336	0.01068795
378	3	-218.3868	-222.5166	4.129774	0.009417612	0.03812203
379	4	-221.5885	-222.1626	0.5740758	0.2996548	0.1034547
380	0	-219.8582	-222.2596	2.401385	0.06523106	0.1551474
381	1	-217.8888	-222.0726	4.183844	0.02853831	0.01359433
382	2	-219.9338	-223.6801	3.746254	0.07390554	0.01198605
383	3	-217.8917	-222.129	4.237258	0.006433353	0.03035785
384	4	-221.373	-222.1892	0.8161777	0.2608067	0.1180926
385	0	-220.5479	-222.3183	1.770401	0.08655156	0.1969254
386	1	-218.884	-222.5289	3.64496	0.08749672	0.008524348
387	2	-220.7191	-223.6383	2.919216	0.1600784	0.008517077
388	3	-218.1732	-222.3741	4.20086	0.009498469	0.03093252
389	4	-220.806	-223.1277	2.321676	0.1290909	0.0992585
390	0	-221.8157	-223.1393	1.323524	0.1403072	0.1878574
391	1	-219.4521	-222.4246	2.972449	0.1557368	0.007535337
392	2	-218.0433	-222.0696	4.026347	0.04449417	0.01338814
393	3	-219.0317	-223.3109	4.279264	0.003967577	0.028623
394	4	-220.0561	-222.3614	2.305236	0.1869376	0.04305581
395	0	-219.7398	-222.3874	2.647601	0.07139536	0.1243616
396	1	-218.9961	-222.3828	3.386741	0.1108778	0.01096512
397	2	-218.0503	-222.0757	4.025329	0.0401009	0.01788323
398	3	-218.2348	-222.4278	4.192972	0.001046824	0.04017298
399	4	-219.0801	-222.4665	3.386397	0.0750058	0.04687149
400	0	-219.7336	-222.7147	2.98115	0.05509334	0.1073087
401	1	-221.6249	-222.0906	0.4656935	0.3955855	0.0183622
402	2	-218.7115	-222.5291	3.81758	0.06171391	0.01704511
403	3	-217.8535	-222.1402	4.286696	0.002595936	0.0292515
404	4	-218.979	-222.3118	3.332807	0.07842399	0.04881234
405	0	-219.9675	-222.4833	2.515843	0.0340329	0.1748999
406	1	-221.8134	-222.6525	0.8390998	0.3594246	0.0171824
407	2	-218.5862	-222.4196	3.83335	0.06615169	0.01103035
408	3	-218.2062	-222.2656	4.059356	0.006415068	0.04816638
409	4	-222.959	-224.2166	1.257515	0.3085267	0.02623879
410	0	-220.2865	-223.1387	2.852231	0.05474202	0.1205519
411	1	-219.3147	-222.6562	3.341547	0.0901825	0.03617982
412	2	-218.6836	-222.458	3.774421	0.06615169	0.01692327
413	3	-219.3537	-223.2887	3.935012	0.005619184	0.06139664
414	4	-220.6692	-222.4986	1.829355	0.2513428	0.02623879
415	0	-219.4836	-222.1717	2.688127	0.0876297	0.1040746
416	1	-219.8243	-222.3612	2.536939	0.1160467	0.09077647
417	2	-218.6474	-222.2535	3.606121	0.09123219	0.008672709
