Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
55	1	-93.94221	-104.2586	10.31641	0.00410732	0.01465311	0.1296562	0.00651796	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.0282815	0.001214512	0.129656	0.00410732	0.0146531	0.1484166	0.190555
56	0	-90.82889	-101.2634	10.4345	0.001184231	0.002015035	0.1383149	0.004777995	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0458655	0.0003186049	0.138315	0.00118423	0.00201503	0.1415142	0.3241054
57	1	-91.98193	-102.4123	10.43037	0.003925235	0.00931988	0.1296562	0.002931275	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0381493	0.0007348661	0.129656	0.00392524	0.00931988	0.1429013	0.2669624
58	0	-90.40809	-100.3447	9.936625	5.259727e-05	0.006303741	0.1754964	0.001060504	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0557422	0.0002146089	0.175496	5.25973e-05	0.00630374	0.1818528	0.3065239
59	1	-91.18631	-101.5092	10.3229	0.001313547	0.004116667	0.1456046	0.002874803	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.00969646	0.0007290673	0.145605	0.00131355	0.00411667	0.1510348	0.06420018
60	0	-91.8795	-101.8127	9.933192	0.00188505	0.003939557	0.1754964	0.001915544	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0425729	0.0004094665	0.175496	0.00188505	0.00393956	0.181321	0.2347928
61	1	-90.64052	-100.9739	10.33338	0.0006536888	0.001563012	0.1456046	0.005750346	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.0165866	0.001076561	0.145605	0.000653689	0.00156301	0.1478213	0.112207
62	0	-93.17779	-103.9901	10.81231	0.0108146	0.007468753	0.09729512	0.001302456	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.00443186	0.0004815074	0.0972951	0.0108146	0.00746875	0.1155785	0.03834507
63	1	-92.02053	-102.2957	10.27521	0.002352249	0.005926952	0.1456046	0.002934582	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.0123002	0.001651894	0.145605	0.00235225	0.00592695	0.1538838	0.07993166
64	0	-92.50253	-103.3092	10.80666	0.002713173	0.01634748	0.09729512	0.0003793302	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.00459578	0.0009367202	0.0972951	0.00271317	0.0163475	0.1163558	0.03949762
65	1	-92.4834	-102.6216	10.13815	0.003272723	0.006833729	0.1518201	0.003161764	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.0560608	0.004442375	0.15182	0.00327272	0.00683373	0.1619266	0.346211
66	0	-93.91062	-104.775	10.86438	0.007661815	0.005961621	0.09729512	0.002353795	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.01806	0.0004157527	0.0972951	0.00766182	0.00596162	0.1109186	0.1628225
67	1	-95.29876	-105.41	10.11121	0.002882002	0.00702146	0.1518201	0.009124616	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.0842888	0.001443213	0.15182	0.002882	0.00702146	0.1617236	0.5211903
68	0	-96.90833	-107.5009	10.5926	0.01862126	0.01172698	0.09729512	0.006631089	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.0192229	0.001090363	0.0972951	0.0186213	0.011727	0.1276434	0.1505985
69	1	-92.27125	-102.329	10.05773	0.002345666	0.005472598	0.1594817	0.007453988	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.0690602	0.00105072	0.159482	0.00234567	0.0054726	0.1673	0.4127927
70	0	-99.66129	-110.2371	10.57577	0.01099479	0.01601536	0.09729512	0.01301468	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.0387827	0.000825134	0.0972951	0.0109948	0.0160154	0.1243053	0.311996
71	1	-93.00867	-103.071	10.06232	4.625383e-05	0.00561188	0.1594817	0.01004964	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0008667041	0.159482	4.62538e-05	0.00561188	0.1651398	0.1566217
72	0	-94.56427	-105.058	10.49372	0.0121147	0.002421797	0.1190423	0.008873772	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.0325115	0.000846774	0.119042	0.0121147	0.0024218	0.1335788	0.2433884
73	1	-92.50695	-102.7307	10.2237	0.0002474941	0.004521397	0.146154	0.01356323	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0247735	0.0001091989	0.146154	0.000247494	0.0045214	0.1509229	0.1641465
74	0	-95.73112	-106.0808	10.34966	0.01139138	0.01520297	0.1190423	0.00612812	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.0155064	0.001974055	0.119042	0.0113914	0.015203	0.1456366	0.106473
75	1	-89.94316	-100.5102	10.56702	0.0006553482	0.0004306063	0.1292221	0.006558672	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0209686	0.0001788402	0.129222	0.000655348	0.000430606	0.1303081	0.1609158
76	0	-92.50063	-103.1339	10.63322	0.001677142	0.002924884	0.1190423	0.004759717	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.0289041	0.004213504	0.119042	0.00167714	0.00292488	0.1236443	0.2337679
77	1	-93.55908	-103.7727	10.21365	0.00415109	0.008595008	0.1427139	0.008200566	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0175611	0.0004479933	0.142714	0.00415109	0.00859501	0.15546	0.1129621
78	0	-92.53952	-102.6962	10.15671	0.003016582	0.005528352	0.1516849	0.003788202	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.0298239	0.004214763	0.151685	0.00301658	0.00552835	0.1602298	0.1861321
79	1	-97.35797	-106.5955	9.23755	0.01871695	0.008587039	0.2014826	0.007404218	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.126838	0.001404063	0.201483	0.0187169	0.00858704	0.2287866	0.5543931
80	0	-93.76083	-103.9121	10.15126	0.000801105	0.001412688	0.1516849	0.008356584	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827	0.008605556	0.151685	0.000801105	0.00141269	0.1538987	0.1093382
81	1	-96.6679	-105.9477	9.279816	0.008115398	0.01082273	0.2014826	0.009815166	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.1222	0.005884527	0.201483	0.0081154	0.0108227	0.2204207	0.5543931
82	0	-93.21786	-103.2062	9.988308	0.003104725	0.000790007	0.163612	0.009294254	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.0446407	0.005878064	0.163612	0.00310473	0.000790007	0.1675068	0.2665006
83	1	-92.67926	-102.2242	9.544952	0.002646496	0.002146974	0.2014826	0.004674194	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.114358	0.003309954	0.201483	0.0026465	0.00214697	0.2062761	0.5543931
84	0	-94.40725	-104.2549	9.847696	0.01155329	0.0009155609	0.1714856	0.005391837	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.078396	0.001983066	0.171486	0.0115533	0.000915561	0.1839544	0.426171
85	1	-96.14714	-105.4311	9.283974	0.005071839	0.01307956	0.2039979	0.01154112	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.113331	0.001445551	0.203998	0.00507184	0.0130796	0.2221493	0.5101559
86	0	-92.16071	-102.0837	9.922967	0.0003884801	0.002717275	0.1714856	0.006705483	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.0690408	0.00558576	0.171486	0.00038848	0.00271728	0.1745913	0.3954421
87	1	-91.77634	-101.4798	9.703481	0.003953977	0.0009012359	0.1911896	0.005049341	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0911618	0.0006791099	0.19119	0.00395398	0.000901236	0.1960449	0.4650049
88	0	-96.96266	-107.0593	10.09665	0.01435723	0.002888739	0.1497448	0.001860733	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.0188535	0.003163314	0.149745	0.0143572	0.00288874	0.1669908	0.1129012
89	1	-98.125	-107.6151	9.490062	0.004114306	0.02051616	0.182163	0.009151889	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.121576	0.003633579	0.182163	0.00411431	0.0205162	0.2067935	0.5879081
90	0	-91.97023	-102.1586	10.18837	0.001994288	0.007281443	0.1497448	0.001662198	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.0522752	0.004781957	0.149745	0.00199429	0.00728144	0.1590206	0.3287326
91	1	-95.80764	-104.1295	8.321813	0.005612951	0.009359933	0.2821828	0.006788727	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.203321	0.00273181	0.282183	0.00561295	0.00935993	0.2971556	0.6842237
92	0	-91.90344	-102.1062	10.20272	0.0006252817	0.006487836	0.1497448	0.004769325	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.0584669	0.003113577	0.149745	0.000625282	0.00648784	0.156858	0.3727376
93	1	-93.04366	-101.6411	8.597447	0.001866561	0.0006757144	0.2754786	0.00535066	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.173168	0.002036351	0.275479	0.00186656	0.000675714	0.2780208	0.6228597
94	0	-91.97977	-102.8469	10.86709	0.001245712	0.005093991	0.1000936	0.004439943	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.00340214	0.004019576	0.100094	0.00124571	0.00509399	0.1064333	0.03196505
95	1	-98.21303	-107.4379	9.224895	0.005615735	0.006815266	0.2135631	0.01043559	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.163955	0.00334925	0.213563	0.00561573	0.00681527	0.2259941	0.7254855
96	0	-96.55204	-106.8518	10.29981	0.01053908	0.0181191	0.1191539	0.002558162	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.0195235	0.007637993	0.119154	0.0105391	0.0181191	0.147812	0.1320832
97	1	-93.74384	-103.0594	9.315588	0.001287749	0.007322611	0.2135631	0.008996918	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0998142	0.0007962582	0.213563	0.00128775	0.00732261	0.2221735	0.4492623
98	0	-91.99972	-102.5962	10.59649	0.001298192	0.009331013	0.1191539	0.0004634739	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.0303884	0.004025173	0.119154	0.00129819	0.00933101	0.1297831	0.2341479
99	1	-94.02969	-104.1302	10.10051	0.0009710742	0.01055841	0.1512353	0.008381803	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.0703977	0.001871927	0.151235	0.000971074	0.0105584	0.1627648	0.432512
100	0	-89.88265	-100.5358	10.65315	0.001358799	0.007301138	0.1191539	0.0003776414	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.0115021	0.001061864	0.119154	0.0013588	0.00730114	0.1278138	0.08999115
101	1	-92.1509	-102.3281	10.17721	0.001220504	0.002313941	0.1512353	0.007611436	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.0397569	0.005598038	0.151235	0.0012205	0.00231394	0.1547697	0.2568777
102	0	-91.32119	-101.9716	10.65037	0.002658295	0.009725547	0.1153662	0.0008146561	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0231271	0.0009880342	0.115366	0.00265829	0.00972555	0.12775	0.1810344
103	1	-92.72577	-103.2928	10.56708	0.004544832	0.002565123	0.1186924	0.00857291	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.0157735	0.004146905	0.118692	0.00454483	0.00256512	0.1258023	0.125383
104	0	-93.03245	-103.7498	10.71732	0.009120663	0.005575518	0.1053031	0.002269419	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.000988312	0.003138757	0.105303	0.00912066	0.00557552	0.1199993	0.008235985
105	1	-91.96317	-102.6002	10.63707	0.002039166	0.0003333175	0.1186924	0.007278794	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.0144237	0.004737927	0.118692	0.00203917	0.000333317	0.1210649	0.1191399
106	0	-93.20427	-104.0008	10.79657	0.003745409	0.00290654	0.1053031	0.002077905	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.0106018	0.006095533	0.105303	0.00374541	0.00290654	0.1119551	0.09469735
107	1	-91.17112	-101.5909	10.41978	0.003189364	0.006162314	0.1340236	0.001928271	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.0310964	0.002167752	0.134024	0.00318936	0.00616231	0.1433753	0.2168883
108	0	-97.35704	-107.9181	10.56111	0.01315132	0.003834082	0.1053031	0.004791788	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.0139337	0.01319463	0.105303	0.0131513	0.00383408	0.1222885	0.1139413
109	1	-94.73741	-105.0084	10.27099	0.0002294324	0.01983329	0.1340236	0.001993386	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.0594685	0.002746671	0.134024	0.000229432	0.0198333	0.1540863	0.385943
110	0	-103.4127	-113.4103	9.997612	0.0171132	0.03453863	0.0955196	0.01740173	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.020818	0.0238656	0.0955196	0.0171132	0.0345386	0.1471714	0.1414539
111	1	-95.2245	-105.3347	10.11019	0.000214427	0.006841405	0.155044	0.00211165	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.00508855	0.008057835	0.155044	0.000214427	0.0068414	0.1620999	0.03139148
112	0	-105.6058	-115.3701	9.764393	0.02469847	0.03453863	0.0955196	0.04910141	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.0557607	0.005407087	0.0955196	0.0246985	0.0345386	0.1547567	0.3603119
113	1	-90.59438	-100.812	10.21766	8.564239e-05	0.0046078	0.1539004	0.002097271	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.0290881	0.001984839	0.1539	8.56424e-05	0.0046078	0.1585938	0.1834128
114	0	-96.28604	-106.7553	10.4693	0.005428493	0.005070445	0.1112615	0.01288143	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.00599634	0.01498825	0.111261	0.00542849	0.00507044	0.1217604	0.04924705
115	1	-93.35168	-103.4232	10.07154	0.003825415	0.009343739	0.1539004	0.001529436	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.0396788	0.005900908	0.1539	0.00382542	0.00934374	0.1670696	0.2374988
116	0	-94.63734	-104.9955	10.35818	0.006224219	0.003817678	0.13189	0.003461548	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.00487392	0.008712585	0.13189	0.00622422	0.00381768	0.1419319	0.03433987
117	1	-91.26612	-101.7964	10.53033	0.003072585	0.005773292	0.1253599	0.003061428	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.0240057	0.002165113	0.12536	0.00307259	0.00577329	0.1342058	0.1788723
118	0	-101.1035	-111.3892	10.28563	0.005285899	0.02032209	0.1087164	0.01044405	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.0484827	0.01909467	0.108716	0.0052859	0.0203221	0.1343244	0.3609376
