Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
47	1	-46.10946	-59.79949	13.69003	0.01370546	0.005902573	0.02116221	0.06549691	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.00108173	0.009725889	0.0211622	0.0137055	0.00590257	0.04077024	0.02653244
48	0	-47.12664	-60.89749	13.77085	0.01128482	0.03371683	0.004544582	0.008941203	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.0150226	0.005517797	0.00454458	0.0112848	0.0337168	0.04954623	0.3032041
49	1	-46.15336	-59.92295	13.76959	0.01370546	0.003705087	0.01653736	0.07367512	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.000904263	0.03454581	0.0165374	0.0137055	0.00370509	0.03394791	0.02663678
50	0	-47.70727	-61.32071	13.61344	0.01554876	0.02826316	0.007807933	0.01454726	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.0231314	0.003205442	0.00780793	0.0155488	0.0282632	0.05161985	0.44811
51	1	-47.82305	-60.66261	12.83956	0.002701711	0.01711822	0.02812223	0.08646907	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.00949982	0.03074856	0.0281222	0.00270171	0.0171182	0.04794216	0.1981518
52	0	-47.51293	-61.30988	13.79694	0.02601842	0.02161557	0.002190237	0.004722501	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.0080043	0.005458552	0.00219024	0.0260184	0.0216156	0.04982423	0.1606508
53	1	-45.96243	-60.04137	14.07894	0.01332093	0.01421429	0.007223265	0.02964082	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.00328695	0.04277875	0.00722326	0.0133209	0.0142143	0.03475849	0.09456533
54	0	-46.49997	-60.70555	14.20558	0.03256001	0.009510801	0.0003247536	0.00883685	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.00175869	0.005074752	0.000324754	0.03256	0.0095108	0.04239556	0.04148293
55	1	-46.45718	-60.74104	14.28386	0.00690354	0.01667566	0.00962277	0.01650273	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.00552666	0.04476899	0.00962277	0.00690354	0.0166757	0.03320197	0.1664557
56	0	-47.93349	-62.08158	14.14809	0.032768	0.001760219	0.009358398	0.007570254	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	1.87231e-05	0.003139406	0.0093584	0.032768	0.00176022	0.04388661	0.0004266236
57	1	-48.24531	-61.78893	13.54362	0.0136995	0.01581516	0.01288674	0.008924607	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.0178181	0.07114742	0.0128867	0.0136995	0.0158152	0.0424014	0.4202249
58	0	-48.36134	-61.25166	12.89032	0.0382651	0.00656103	0.009969274	0.05977445	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.0244818	0.01122702	0.00996927	0.0382651	0.00656103	0.05479541	0.4467854
59	1	-48.1462	-61.09374	12.94754	0.001256404	0.02915376	0.01873761	0.03905261	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.00569816	0.0601295	0.0187376	0.0012564	0.0291538	0.04914777	0.1159393
60	0	-48.7847	-61.54758	12.76287	0.0445977	0.01513141	0.004396455	0.02269067	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.0314697	0.005047463	0.00439645	0.0445977	0.0151314	0.06412556	0.4907507
61	1	-50.04861	-62.12063	12.07202	0.004877157	0.03542486	0.01686523	0.04147802	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.0295395	0.09711543	0.0168652	0.00487716	0.0354249	0.05716724	0.5167209
62	0	-47.16686	-61.55016	14.38329	0.008657296	0.005383224	0.01951487	0.04090795	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.00896533	0.008298759	0.0195149	0.0086573	0.00538322	0.03355539	0.2671801
63	1	-50.53327	-63.11922	12.58594	0.008974907	0.03542486	0.001725012	0.04375106	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.0239533	0.1097377	0.00172501	0.00897491	0.0354249	0.04612478	0.5193153
64	0	-45.58886	-59.5872	13.99834	0.0131318	0.004276708	0.01768186	0.05554281	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.000336036	0.02294466	0.0176819	0.0131318	0.00427671	0.03509036	0.009576308
65	1	-45.81407	-60.04263	14.22857	0.004095336	0.006670096	0.0198787	0.02856348	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.000152896	0.05359196	0.0198787	0.00409534	0.0066701	0.03064413	0.004989405
66	0	-46.73136	-60.177	13.44564	0.02001736	0.006020532	0.01672677	0.07793387	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.00810313	0.009756089	0.0167268	0.0200174	0.00602053	0.04276466	0.189482
67	1	-46.33065	-60.22241	13.89176	0.01373234	0.008669507	0.02064062	0.02345813	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.00693173	0.01795187	0.0206406	0.0137323	0.00866951	0.04304247	0.1610439
68	0	-47.05661	-60.63378	13.57717	0.02216161	0.00157811	0.01770785	0.03820582	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.0114715	0.04423717	0.0177078	0.0221616	0.00157811	0.04144757	0.2767721
69	1	-47.68451	-61.14058	13.45606	0.000172077	0.03035127	0.02199358	0.01831598	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.013441	0.009789069	0.0219936	0.000172077	0.0303513	0.05251693	0.2559357
70	0	-47.55258	-60.59698	13.04441	0.008626887	0.03363517	0.0009441293	0.08569152	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.00574826	0.03947098	0.000944129	0.00862689	0.0336352	0.04320619	0.1330425
71	1	-46.76657	-60.54362	13.77705	0.005233623	0.01811023	0.02199358	0.02085492	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.0036996	0.01824948	0.0219936	0.00523362	0.0181102	0.04533743	0.08160143
72	0	-49.42919	-61.51158	12.08239	0.01960519	0.0182901	0.01022737	0.09058326	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.1012674	0.0102274	0.0196052	0.0182901	0.04812267	0.2273476
73	1	-46.24609	-60.7735	14.52741	0.01566337	0.004746086	0.01100662	0.004386024	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.00256115	0.04325095	0.0110066	0.0156634	0.00474609	0.03141607	0.08152367
74	0	-50.05739	-61.94165	11.88426	0.01735257	0.009877557	0.01038552	0.1841602	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.00617193	0.09057706	0.0103855	0.0173526	0.00987756	0.03761564	0.1640787
75	1	-47.3149	-60.75707	13.44217	0.02709897	0.01316979	0.005265095	0.003751838	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.0105392	0.06766137	0.00526509	0.027099	0.0131698	0.04553386	0.2314577
76	0	-49.61512	-61.68351	12.06839	0.02748452	0.00993841	0.01674943	0.09591288	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.0197522	0.06102171	0.0167494	0.0274845	0.00993841	0.05417236	0.3646183
77	1	-45.972	-60.37554	14.40353	0.009997791	0.01144305	0.01463283	0.01022144	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.00339202	0.02184429	0.0146328	0.00999779	0.0114431	0.03607368	0.09403038
78	0	-52.51788	-63.11733	10.59945	0.01225015	0.03472521	0.02148904	0.06953161	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.0352461	0.1485033	0.021489	0.0122502	0.0347252	0.0684644	0.5148086
79	1	-47.87146	-60.76452	12.89306	0.00465697	0.01332713	0.0354351	0.04693608	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.016513	0.03205304	0.0354351	0.00465697	0.0133271	0.0534192	0.3091203
80	0	-48.93422	-61.44786	12.51364	0.03529447	0.01437558	0.00792843	0.02865987	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0203422	0.0631834	0.00792843	0.0352945	0.0143756	0.05759848	0.3531725
81	1	-47.8364	-62.54471	14.70831	0.00465697	0.0001304255	0.02028775	0.01125141	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.00208831	0.05636034	0.0202877	0.00465697	0.000130425	0.02507514	0.08328202
82	0	-46.31	-60.19814	13.88814	0.007362609	0.02764657	0.00883173	0.01714887	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.00673226	0.01982965	0.00883173	0.00736261	0.0276466	0.0438409	0.1535611
83	1	-48.96875	-61.40563	12.43688	0.009515753	0.01060162	0.03186216	0.02981619	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.0170792	0.1034331	0.0318622	0.00951575	0.0106016	0.05197953	0.3285754
84	0	-47.25239	-60.57533	13.32294	0.003742972	0.02914588	0.01640578	0.02837708	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.0157881	0.03238361	0.0164058	0.00374297	0.0291459	0.04929464	0.3202793
85	1	-47.86835	-60.79141	12.92305	0.005495083	0.02455895	0.0135762	0.09244818	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.000744616	0.04230419	0.0135762	0.00549508	0.024559	0.04363024	0.01706651
86	0	-46.66751	-60.47763	13.81011	0.01679799	0.00888925	0.00576628	0.1107046	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.000986645	0.008437739	0.00576628	0.016798	0.00888925	0.03145352	0.03136835
87	1	-48.41396	-61.56189	13.14793	0.007491326	0.01410273	0.01136928	0.1085284	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.00528662	0.06776843	0.0113693	0.00749133	0.0141027	0.03296334	0.1603788
88	0	-47.55083	-60.81932	13.2685	0.02174338	0.01914659	0.008004052	0.05244833	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.00598511	0.01616156	0.00800405	0.0217434	0.0191466	0.04889402	0.1224098
89	1	-47.36323	-60.46315	13.09992	0.0172801	0.01164584	0.01136928	0.04490005	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.00521997	0.09218541	0.0113693	0.0172801	0.0116458	0.04029521	0.1295433
90	0	-46.31217	-60.3619	14.04974	0.01813757	0.01013572	0.003393391	0.03728215	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.00166646	0.056618	0.00339339	0.0181376	0.0101357	0.03166668	0.05262496
91	1	-48.10993	-62.38895	14.27902	0.0065045	0.009051039	0.008134929	0.05373284	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	7.64151e-05	0.06511991	0.00813493	0.0065045	0.00905104	0.02369047	0.003225564
92	0	-46.36658	-60.01469	13.64812	0.01053531	0.02149299	0.01041135	0.03924245	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.00253057	0.03015065	0.0104113	0.0105353	0.021493	0.04243964	0.05962752
93	1	-48.60632	-61.02646	12.42014	0.009542067	0.01099283	0.0242909	0.08338798	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.00604087	0.09447912	0.0242909	0.00954207	0.0109928	0.0448258	0.1347633
94	0	-46.17354	-60.4123	14.23876	0.01508002	0.01651442	0.0005428494	0.04863252	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.00311125	0.02354049	0.000542849	0.01508	0.0165144	0.03213729	0.0968113
95	1	-47.87945	-60.99834	13.11889	0.02041189	0.004989894	0.02196322	0.04589149	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.00257518	0.04685749	0.0219632	0.0204119	0.00498989	0.047365	0.05436882
96	0	-46.48986	-60.10925	13.61939	0.01527521	0.02018719	0.007413836	0.05383553	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.00812971	0.01580953	0.00741384	0.0152752	0.0201872	0.04287624	0.1896087
97	1	-47.01419	-60.20089	13.18671	0.01161144	0.0008580554	0.02952165	0.07074313	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.00212729	0.047483	0.0295216	0.0116114	0.000858055	0.04199114	0.05066036
98	0	-47.82947	-60.67333	12.84386	0.01253634	0.01591111	0.01512127	0.09137365	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.00435678	0.05166732	0.0151213	0.0125363	0.0159111	0.04356872	0.09999792
99	1	-49.86562	-62.1359	12.27028	0.01944616	0.03022012	0.007765927	0.1097165	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.0167862	0.00746105	0.00776593	0.0194462	0.0302201	0.05743221	0.2922785
100	0	-49.28011	-61.70975	12.42964	0.007799668	0.007441314	0.03602342	0.1036539	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.00603741	0.03461243	0.0360234	0.00779967	0.00744131	0.0512644	0.1177701
101	1	-47.33421	-61.51398	14.17977	0.008309329	0.007902703	0.01294829	0.09397291	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.00423454	0.001969321	0.0129483	0.00830933	0.0079027	0.02916032	0.1452159
102	0	-46.85266	-60.34472	13.49206	0.006304668	0.00403151	0.03602342	0.04307626	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.0126185	0.01839123	0.0360234	0.00630467	0.00403151	0.0463596	0.2721868
103	1	-50.97122	-62.59818	11.62696	0.028533	0.01938861	0.02048658	0.1034671	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.0419591	0.01215407	0.0204866	0.028533	0.0193886	0.06840819	0.613364
