Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
3758	0	-53.85744	-57.73684	3.879399	0.08092891	0.002208494	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.0272477	0.001329563	0.0809289	0.08092891	0.3366869
3759	1	-55.4159	-57.78077	2.36487	0.1064686	0.002538872	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.0538547	0.002042237	0.106469	0.1064686	0.5058269
3760	0	-53.60811	-58.82482	5.216716	0.05800708	0.003759447	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.00272494	0.001039188	0.0580071	0.05800708	0.04697599
3761	1	-56.80886	-59.14013	2.331269	0.1064686	0.006311212	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.0497069	0.001630031	0.106469	0.1064686	0.4668686
3762	0	-53.80059	-58.92943	5.128836	0.05940577	0.00374159	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.000104853	0.001607889	0.0594058	0.05940577	0.001765028
3763	1	-56.32668	-59.57445	3.247775	0.0918412	0.001532309	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.061358	0.0009029652	0.0918412	0.0918412	0.6680876
3764	0	-57.60241	-62.63524	5.03283	0.05940577	0.01302579	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.0121355	0.001924322	0.0594058	0.05940577	0.2042818
3765	1	-53.49353	-56.74973	3.256193	0.0918412	0.001153	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0417911	0.0004404108	0.0918412	0.0918412	0.455036
3766	0	-52.50339	-57.82586	5.322468	0.05663129	0.001173454	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.00192133	0.001152456	0.0566313	0.05663129	0.03392692
3767	1	-54.66938	-57.92834	3.258965	0.0918412	0.001021739	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0557679	0.0002945657	0.0918412	0.0918412	0.607221
3768	0	-53.47027	-58.15031	4.680038	0.06730968	0.0007831427	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.00420099	0.002898106	0.0673097	0.06730968	0.06241293
3769	1	-53.61679	-56.86963	3.252847	0.0918412	0.001470568	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0402902	0.0004574505	0.0918412	0.0918412	0.438694
3770	0	-52.428	-57.53382	5.105821	0.06039017	0.0009623972	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.00706763	0.0008911854	0.0603902	0.06039017	0.1170328
3771	1	-54.03195	-57.28489	3.252942	0.0918412	0.000869794	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.0253409	0.001048814	0.0918412	0.0918412	0.2759212
3772	0	-53.12567	-58.21671	5.091042	0.06039017	0.001016171	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.00768005	0.002315365	0.0603902	0.06039017	0.1271739
3773	1	-53.83612	-58.99129	5.155169	0.05896164	0.00438644	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.00262182	0.0009452845	0.0589616	0.05896164	0.04446652
3774	0	-54.49907	-60.72971	6.230645	0.04108486	0.0008363694	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.000755747	0.002228557	0.0410849	0.04108486	0.01839478
3775	1	-55.13627	-58.98869	3.852421	0.08089067	0.005669169	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0213348	0.0007919254	0.0808907	0.08089067	0.2637486
3776	0	-54.76829	-59.38848	4.620189	0.06784054	0.004763295	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.0179096	0.001776452	0.0678405	0.06784054	0.2639957
3777	1	-54.24667	-58.11981	3.873141	0.08089067	0.00349305	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.0224199	0.000896028	0.0808907	0.08089067	0.2771626
3778	0	-57.9177	-60.99001	3.072312	0.09307182	0.01124435	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.0449726	0.001489823	0.0930718	0.09307182	0.4832029
3779	1	-54.92813	-60.9542	6.026069	0.0442238	0.003786659	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.00225597	0.001249923	0.0442238	0.0442238	0.05101254
3780	0	-55.89111	-59.03956	3.148456	0.09307182	0.003610488	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.0537032	0.001509264	0.0930718	0.09307182	0.5770077
3781	1	-53.59409	-58.50528	4.911191	0.06325371	0.002944844	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.00123108	0.001507628	0.0632537	0.06325371	0.01946257
3782	0	-55.43556	-60.36768	4.932123	0.06230111	0.005690471	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.0159653	0.002278892	0.0623011	0.06230111	0.2562599
3783	1	-53.88196	-58.51619	4.634231	0.06790333	0.001222784	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.0125214	0.003542986	0.0679033	0.06790333	0.1844009
3784	0	-55.64217	-59.84677	4.204598	0.07486202	0.005896632	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.00255931	0.0008509138	0.074862	0.07486202	0.03418696
3785	1	-54.3485	-58.82066	4.47216	0.07049	0.001553054	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.0127725	0.00418629	0.07049	0.07049	0.1811957
3786	0	-55.29612	-59.41689	4.120763	0.07610862	0.003306572	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.0192216	0.004482938	0.0761086	0.07610862	0.2525547
3787	1	-54.38183	-60.46496	6.083136	0.04342819	0.00197198	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.000775005	0.002043433	0.0434282	0.04342819	0.01784566
3788	0	-56.45135	-60.54231	4.090961	0.07610862	0.001450441	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.0175804	0.009319308	0.0761086	0.07610862	0.2309905
3789	1	-56.12024	-59.32669	3.206448	0.09183564	0.004857728	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.049696	0.001742992	0.0918356	0.09183564	0.5411411
3790	0	-55.16661	-60.59298	5.426371	0.05378333	0.0008699514	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.000802736	0.007837981	0.0537833	0.05378333	0.01492537
3791	1	-56.02799	-59.27773	3.249735	0.09123176	0.004286433	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.020354	0.001541944	0.0912318	0.09123176	0.2231017
3792	0	-55.31687	-58.68094	3.364068	0.08920588	0.002738393	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.0335105	0.003587661	0.0892059	0.08920588	0.3756536
3793	1	-54.63205	-57.89924	3.267192	0.09123176	0.00273823	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.0425882	0.001344472	0.0912318	0.09123176	0.4668134
3794	0	-55.53197	-60.75928	5.227314	0.05762532	0.003900004	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.017787	0.002087133	0.0576253	0.05762532	0.3086671
3795	1	-56.34006	-58.85918	2.519114	0.1039735	0.002265329	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.0294972	0.001586054	0.103973	0.1039735	0.2836995
3796	0	-57.29833	-60.64496	3.346631	0.08861929	0.006868392	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.0426661	0.004655917	0.0886193	0.08861929	0.4814539
3797	1	-59.43744	-61.81367	2.37623	0.1039735	0.01060485	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.0515923	0.007534882	0.103973	0.1039735	0.4962067
3798	0	-57.01613	-59.67308	2.656948	0.1009961	0.001670789	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.0330563	0.005931462	0.100996	0.1009961	0.3273029
3799	1	-58.75798	-61.81526	3.057281	0.09269065	0.01261676	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.0331954	0.003865297	0.0926906	0.09269065	0.3581308
3800	0	-59.60672	-62.21341	2.606685	0.1009961	0.004426102	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.0676728	0.008202453	0.100996	0.1009961	0.6700537
3801	1	-59.54118	-62.34882	2.807645	0.09726153	0.008805077	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.02234	0.005721471	0.0972615	0.09726153	0.2296903
3802	0	-56.58883	-59.88705	3.298219	0.0900364	0.005413144	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.0211194	0.002606654	0.0900364	0.0900364	0.2345647
3803	1	-58.4759	-61.79077	3.314865	0.08928869	0.006069156	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.010071	0.004689416	0.0892887	0.08928869	0.1127911
3804	0	-57.37113	-60.37715	3.00602	0.0944764	0.00475851	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.0484338	0.006332952	0.0944764	0.0944764	0.5126553
3805	1	-59.58147	-63.78834	4.20687	0.07167199	0.009832751	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0197876	0.0154745	0.071672	0.07167199	0.2760861
3806	0	-57.57025	-59.50034	1.930091	0.1131215	0.006828783	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.0537271	0.002049666	0.113122	0.1131215	0.4749501
3807	1	-60.97979	-65.08726	4.107463	0.07167199	0.01472584	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.0112461	0.02052208	0.071672	0.07167199	0.1569102
3808	0	-56.59159	-59.83313	3.241541	0.09080261	0.007648737	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.030813	0.001526455	0.0908026	0.09080261	0.3393401
3809	1	-64.21299	-67.03693	2.823932	0.08928216	0.01506153	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.0397028	0.04482883	0.0892822	0.08928216	0.4446886
3810	0	-57.49252	-62.61525	5.122734	0.05820146	0.01019849	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.0155206	0.002853643	0.0582015	0.05820146	0.2666711
3811	1	-62.61544	-65.95734	3.3419	0.08353695	0.007575944	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.0177324	0.03435262	0.083537	0.08353695	0.2122696
3812	0	-56.54904	-61.22755	4.678509	0.0657581	0.00787073	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.00532362	0.005100991	0.0657581	0.0657581	0.08095758
3813	1	-60.5493	-64.05808	3.508782	0.08353695	0.003955154	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.0385707	0.02128522	0.083537	0.08353695	0.4617207
3814	0	-59.14269	-63.71166	4.568967	0.0657581	0.01507408	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.00158365	0.008851801	0.0657581	0.0657581	0.02408301
3815	1	-56.39023	-61.27364	4.883412	0.0623381	0.003717249	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.000769108	0.008905376	0.0623381	0.0623381	0.01233768
3816	0	-56.20245	-60.89698	4.694535	0.0657581	0.005686642	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.000400705	0.005682517	0.0657581	0.0657581	0.006093627
3817	1	-55.34839	-60.28857	4.94018	0.0623381	0.001449499	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.0183609	0.005496278	0.0623381	0.0623381	0.2945378
3818	0	-60.65334	-65.13143	4.478087	0.0657581	0.007881979	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.00115015	0.02513198	0.0657581	0.0657581	0.01749066
3819	1	-56.42435	-61.30458	4.880228	0.0623381	0.006295634	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.00698668	0.006645345	0.0623381	0.0623381	0.1120772
3820	0	-59.29919	-63.86117	4.561975	0.0657581	0.007673011	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.0129352	0.01695213	0.0657581	0.0657581	0.1967093
3821	1	-55.52363	-59.4897	3.966064	0.07880107	0.002529721	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.0310567	0.004873253	0.0788011	0.07880107	0.3941153
3822	0	-60.29694	-64.79425	4.497306	0.0657581	0.01124647	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.0131714	0.01984554	0.0657581	0.0657581	0.2003011
3823	1	-54.60591	-59.04761	4.441703	0.07098067	0.002209011	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.005503	0.003686307	0.0709807	0.07098067	0.07752808
3824	0	-59.83989	-64.02523	4.185339	0.07185584	0.007517896	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.0198716	0.01885974	0.0718558	0.07185584	0.2765485
3825	1	-54.29114	-58.5303	4.23916	0.07457174	0.003246183	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.0123612	0.001754754	0.0745717	0.07457174	0.1657623
3826	0	-55.12715	-59.92236	4.795213	0.06458819	0.003146165	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.0121918	0.005045042	0.0645882	0.06458819	0.1887622
3827	1	-53.54012	-57.79508	4.254967	0.07457174	0.001202082	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.0186748	0.002218095	0.0745717	0.07457174	0.2504268
3828	0	-56.42447	-59.39454	2.970071	0.09598662	0.002807294	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.0234436	0.00298499	0.0959866	0.09598662	0.2442377
3829	1	-54.30657	-58.96828	4.661718	0.06729565	0.002003318	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.00228333	0.003592439	0.0672957	0.06729565	0.0339299
3830	0	-55.73217	-58.69977	2.967594	0.09598662	0.002632268	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.0501635	0.003407657	0.0959866	0.09598662	0.5226097
3831	1	-56.00621	-61.70908	5.702876	0.04950135	0.001942715	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.0111168	0.004332346	0.0495014	0.04950135	0.2245747
3832	0	-56.03665	-58.27558	2.238931	0.1085064	0.001787629	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.0648323	0.003386515	0.108506	0.1085064	0.5974976
3833	1	-57.72854	-63.66561	5.937074	0.04528931	0.003228385	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.0113873	0.004432585	0.0452893	0.04528931	0.2514349
3834	0	-60.1612	-62.35466	2.193465	0.1085064	0.002357217	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.0245999	0.007363523	0.108506	0.1085064	0.2267135
3835	1	-55.75103	-61.6802	5.929171	0.04528931	0.002475133	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.000742381	0.005976113	0.0452893	0.04528931	0.01639198
3836	0	-57.74846	-60.36867	2.620209	0.1010582	0.003466757	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.0377956	0.007443671	0.101058	0.1010582	0.373998
3837	1	-54.58594	-59.91125	5.325311	0.05586633	0.005461054	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.00647693	0.001085531	0.0558663	0.05586633	0.1159362
3838	0	-57.44162	-60.55452	3.112895	0.09245925	0.004477892	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.0402227	0.007805461	0.0924593	0.09245925	0.4350318
3839	1	-53.4147	-58.75987	5.345169	0.05586633	0.002315844	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	6.51032e-06	0.002244951	0.0558663	0.05586633	0.0001165338
3840	0	-57.90453	-59.76713	1.862591	0.1140525	0.004966293	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.0685332	0.005179532	0.114052	0.1140525	0.6008916
3841	1	-55.63573	-59.17717	3.541436	0.0863874	0.002600614	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.013749	0.002587317	0.0863874	0.0863874	0.1591552
