Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2492	0	-95.5541	-108.5498	12.99571	0.0003966381	0.03614213	0.006943796	0.02828416	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.0330301	0.04574162	0.0069438	0.000396638	0.0361421	0.04348257	0.759616
2493	1	-96.18156	-108.2832	12.1016	0.01598654	1.898557e-05	0.01798369	0.1861113	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.0072619	0.09195031	0.0179837	0.0159865	1.89856e-05	0.03398922	0.2136532
2494	0	-93.67887	-105.5109	11.83204	0.000789537	0.02397939	0.02425285	0.03280051	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0329094	0.0907108	0.0242528	0.000789537	0.0239794	0.04902177	0.6713214
2495	1	-95.49452	-109.381	13.88652	0.0202729	1.762366e-05	0.002254623	0.1540639	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.00557035	0.08368303	0.00225462	0.0202729	1.76237e-05	0.02254514	0.2470752
2496	0	-94.047	-107.9285	13.88147	0.0001111244	0.01224619	0.0169247	0.09991044	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.014379	0.05699997	0.0169247	0.000111124	0.0122462	0.02928201	0.4910527
2497	1	-93.7188	-106.6327	12.91389	0.02038468	0.005675668	0.01032058	0.1063813	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.0186002	0.06157307	0.0103206	0.0203847	0.00567567	0.03638093	0.5112621
2498	0	-93.78501	-107.3849	13.59993	0.001691772	0.01031524	0.01845938	0.07404186	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.0060999	0.09672184	0.0184594	0.00169177	0.0103152	0.03046638	0.2002174
2499	1	-93.53655	-105.9795	12.44298	0.01419261	0.02073508	0.007065857	0.08401109	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.0222969	0.06326696	0.00706586	0.0141926	0.0207351	0.04199354	0.5309592
2500	0	-96.60939	-108.053	11.4436	0.003479369	0.01031524	0.04083803	0.0473738	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.0230575	0.04723516	0.040838	0.00347937	0.0103152	0.05463263	0.4220455
2501	1	-94.33885	-104.8582	10.51938	0.02859739	0.005369251	0.02124418	0.1182358	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.0406115	0.06181382	0.0212442	0.0285974	0.00536925	0.05521082	0.7355715
2502	0	-94.46493	-107.2896	12.82463	0.01866235	0.01332033	0.006821558	0.1116518	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0259603	0.0359695	0.00682156	0.0186623	0.0133203	0.03880423	0.6690059
2503	1	-96.93274	-104.0004	7.067613	0.06216009	0.01071425	0.01584254	0.1095741	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.0652576	0.01109389	0.0158425	0.0621601	0.0107142	0.08871688	0.7355715
2504	0	-95.15073	-104.092	8.941292	0.03162857	0.03651865	0.006795203	0.0264267	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.0615846	0.07318881	0.0067952	0.0316286	0.0365186	0.07494242	0.8217595
2505	1	-94.82555	-108.5412	13.71564	0.02943467	0.003581869	0.004724	0.03513271	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.0116512	0.03623063	0.004724	0.0294347	0.00358187	0.03774053	0.3087197
2506	0	-93.71147	-104.95	11.23855	0.01815789	0.01818162	0.0157964	0.07948578	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.0353376	0.06577419	0.0157964	0.0181579	0.0181816	0.05213591	0.6777982
2507	1	-96.03367	-111.5542	15.52053	0.01009145	0.003010598	0.00957989	0.06414961	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.00288948	0.008544661	0.00957989	0.0100914	0.0030106	0.02268193	0.1273913
2508	0	-94.3258	-106.182	11.8562	0.009044223	0.01102527	0.01782448	0.1321588	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.0183956	0.1232958	0.0178245	0.00904422	0.0110253	0.03789397	0.4854494
2509	1	-95.96306	-103.4136	7.450496	0.002526888	0.0606989	0.02043848	0.07664263	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0638081	0.0667433	0.0204385	0.00252689	0.0606989	0.08366426	0.7626688
2510	0	-97.41196	-108.0345	10.62249	0.01557888	0.008316024	0.03092185	0.09449757	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.07999883	0.0309219	0.0155789	0.00831602	0.05481676	0.3473743
2511	1	-95.07819	-104.1704	9.092247	0.01669215	0.03259551	0.01524076	0.09802767	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.051843	0.1122329	0.0152408	0.0166922	0.0325955	0.06452842	0.8034139
2512	0	-99.45444	-106.1371	6.68268	0.03447406	0.03385891	0.004000729	0.168671	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.0419376	0.188304	0.00400073	0.0344741	0.0338589	0.07233369	0.5797791
2513	1	-94.41385	-104.7108	10.29699	0.002930606	0.04746517	0.003141725	0.08362394	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.0351561	0.1388689	0.00314173	0.00293061	0.0474652	0.0535375	0.6566631
2514	0	-95.83126	-106.1681	10.3368	0.01196464	0.01942909	0.02365335	0.1140089	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.0259865	0.08627598	0.0236533	0.0119646	0.0194291	0.05504708	0.4720786
2515	1	-95.20759	-104.6126	9.405002	0.01286385	0.03672023	0.0125707	0.1013253	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.0505809	0.1063197	0.0125707	0.0128638	0.0367202	0.06215477	0.8137895
2516	0	-95.21912	-109.0068	13.78766	0.003818556	0.003345856	0.01614007	0.1068282	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.00857317	0.1316365	0.0161401	0.00381856	0.00334586	0.02330448	0.3678766
2517	1	-96.1441	-106.4108	10.26673	0.03011975	0.01981254	0.0134396	0.09581112	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.0358284	0.01096575	0.0134396	0.0301197	0.0198125	0.06337189	0.5653668
2518	0	-95.67106	-108.5809	12.90985	0.004452188	0.0136588	0.01614007	0.07926617	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.0246573	0.1148088	0.0161401	0.00445219	0.0136588	0.03425105	0.7198984
2519	1	-94.78136	-105.8697	11.08839	0.04182096	0.002901615	0.01314895	0.08467962	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.0353477	0.006343622	0.0131489	0.041821	0.00290162	0.05787153	0.6107953
2520	0	-94.9743	-105.5398	10.5655	0.001434273	0.01957064	0.0416156	0.04888121	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.0432791	0.03709022	0.0416156	0.00143427	0.0195706	0.06262051	0.6911338
2521	1	-95.349	-106.505	11.15601	0.01682906	0.01332285	0.02677667	0.0918874	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.0413362	0.003758525	0.0267767	0.0168291	0.0133229	0.05692858	0.7261054
2522	0	-94.7702	-105.1098	10.33964	0.01606677	0.01091124	0.02937667	0.1232155	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.0446273	0.06099711	0.0293767	0.0160668	0.0109112	0.05635468	0.7919014
2523	1	-96.94832	-106.6843	9.735987	0.02687684	0.01323044	0.03162297	0.05652568	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.0465028	0.002404539	0.031623	0.0268768	0.0132304	0.07173026	0.6483009
2524	0	-95.08838	-103.933	8.844641	0.03248336	0.008750926	0.02761547	0.09656666	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.0559747	0.08627791	0.0276155	0.0324834	0.00875093	0.06884976	0.8129972
2525	1	-95.74929	-109.0843	13.33502	0.02356831	0.001639405	0.01578078	0.06657797	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.0150422	0.003630947	0.0157808	0.0235683	0.00163941	0.0409885	0.3669863
2526	0	-95.96582	-104.9315	8.9657	0.01485964	0.01686653	0.04149472	0.08634179	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.0644186	0.03161894	0.0414947	0.0148596	0.0168665	0.07322089	0.8797844
2527	1	-98.10798	-105.3781	7.270085	0.03873505	0.02962639	0.01952336	0.1072507	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.0783269	0.003216875	0.0195234	0.038735	0.0296264	0.08788479	0.8912453
2528	0	-96.72708	-102.9891	6.262003	0.03629746	0.02096792	0.0379733	0.07877734	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.0847428	0.04370624	0.0379733	0.0362975	0.0209679	0.09523868	0.8897944
2529	1	-95.44462	-106.2988	10.8542	0.0326898	0.008222556	0.02137585	0.0592724	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.0496663	0.001841422	0.0213758	0.0326898	0.00822256	0.0622882	0.7973634
2530	0	-96.82246	-106.1112	9.288751	0.03025124	0.008342882	0.03062004	0.1111682	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.0400516	0.02286549	0.03062	0.0302512	0.00834288	0.06921417	0.5786616
2531	1	-95.97503	-105.5188	9.543776	0.05833143	0.00732532	0.003320561	0.1057621	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.0427126	0.005628738	0.00332056	0.0583314	0.00732532	0.06897731	0.6192267
2532	0	-93.78713	-107.2735	13.48636	0.006292665	0.01275376	0.01166914	0.1011861	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.00861595	0.07792619	0.0116691	0.00629267	0.0127538	0.03071557	0.2805076
2533	1	-98.65648	-106.738	8.081496	0.06226643	0.01019626	0.002223399	0.1661635	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.0488242	0.02252658	0.0022234	0.0622664	0.0101963	0.07468609	0.6537249
