Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3573	1	-33.8759	-45.38582	11.50992	0.06292671	0.03189362	0.01113572	0.003367074	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.0278589	0.008268262	0.0111357	0.0629267	0.0318936	0.1059561	0.2629291
3574	0	-33.55698	-44.92616	11.36918	0.01456645	0.01622618	0.04676628	0.09498931	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.00275337	0.01748451	0.0467663	0.0145665	0.0162262	0.07755891	0.0355004
3575	1	-31.85173	-44.12838	12.27665	0.006949451	0.04409598	0.02261434	0.005371098	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.00799195	0.02826855	0.0226143	0.00694945	0.044096	0.07365977	0.1084982
3576	0	-33.89765	-45.01333	11.11567	0.001698588	0.007914859	0.07838654	0.07310864	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.00161941	0.03281432	0.0783865	0.00169859	0.00791486	0.08799998	0.01840244
3577	1	-34.88667	-46.23245	11.34578	0.006949451	0.03194883	0.02261434	0.004291191	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.000891553	0.1595498	0.0226143	0.00694945	0.0319488	0.06151262	0.01449382
3578	0	-32.91323	-44.39691	11.48367	0.005389851	0.003347008	0.07591725	0.0655884	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.0116257	0.01375733	0.0759173	0.00538985	0.00334701	0.08465411	0.1373315
3579	1	-36.44717	-46.56953	10.12235	0.01629233	0.03226177	0.06178965	0.001888044	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.0441236	0.1350984	0.0617897	0.0162923	0.0322618	0.1103438	0.3998738
3580	0	-33.68707	-44.96145	11.27439	0.007377736	0.002142122	0.08901924	0.04984635	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.0374431	0.008004404	0.0890192	0.00737774	0.00214212	0.09853909	0.3799822
3581	1	-32.57761	-44.26362	11.68601	0.002505775	0.01743879	0.06178965	0.001968508	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.0087694	0.06606478	0.0617897	0.00250577	0.0174388	0.08173422	0.1072917
3582	0	-35.21834	-45.9754	10.75706	0.001329037	0.002142122	0.1001331	0.08859571	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00863308	0.00551132	0.100133	0.00132904	0.00214212	0.1036043	0.08332741
3583	1	-32.7033	-44.36011	11.6568	0.009309808	0.02441838	0.05127455	0.001945346	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.00654739	0.05902231	0.0512745	0.00930981	0.0244184	0.08500273	0.07702568
3584	0	-34.1604	-46.69965	12.53925	0.0407953	0.01194632	0.004396073	0.05289627	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.00605603	0.004964449	0.00439607	0.0407953	0.0119463	0.0571377	0.1059901
3585	1	-35.48352	-45.99364	10.51012	0.001149728	0.04836892	0.05127455	0.005329998	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.0257056	0.1220607	0.0512745	0.00114973	0.0483689	0.1007932	0.2550332
3586	0	-34.07488	-45.49659	11.42171	0.02894332	0.006748372	0.04932162	0.07510792	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.0227882	0.009337121	0.0493216	0.0289433	0.00674837	0.08501331	0.2680548
3587	1	-36.94773	-47.09591	10.14817	0.03772746	0.06278788	0.007325322	0.004607167	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.0262168	0.1374451	0.00732532	0.0377275	0.0627879	0.1078407	0.2431072
3588	0	-36.23393	-46.35318	10.11925	0.02059791	0.003167031	0.06970397	0.1354474	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.0184351	0.05340861	0.069704	0.0205979	0.00316703	0.09346891	0.1972322
3589	1	-34.25605	-45.49711	11.24106	0.01351135	0.08282763	0.007826796	0.01875918	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.0318779	0.02523243	0.0078268	0.0135114	0.0828276	0.1041658	0.3060302
3590	0	-34.86377	-46.15907	11.2953	0.04982786	0.0004304341	0.05021294	0.0332244	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.00404107	0.01663173	0.0502129	0.0498279	0.000430434	0.1004712	0.04022119
3591	1	-32.81349	-44.48417	11.67068	2.971763e-05	0.06716209	0.02821371	0.01683755	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.0247712	0.01095795	0.0282137	2.97176e-05	0.0671621	0.09540552	0.2596408
3592	0	-34.09615	-45.29864	11.20249	0.03518307	0.0007508709	0.04788125	0.08978154	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.00187763	0.02024573	0.0478813	0.0351831	0.000750871	0.0838152	0.02240202
3593	1	-31.21897	-43.6516	12.43262	0.0001555279	0.01619377	0.05333395	0.02294389	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.0048342	0.007248361	0.0533339	0.000155528	0.0161938	0.06968325	0.06937388
3594	0	-37.00874	-47.14746	10.13872	0.04021853	0.01156851	0.07525918	0.06992275	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0371544	0.0143945	0.0752592	0.0402185	0.0115685	0.1270462	0.2924478
3595	1	-33.05328	-44.45858	11.4053	0.0001399225	0.02801399	0.06459916	0.05652364	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.0173957	0.005913754	0.0645992	0.000139922	0.028014	0.09275308	0.1875486
3596	0	-39.21835	-47.98759	8.76924	0.04021853	0.02891647	0.07739323	0.09381829	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.0791752	0.06792247	0.0773932	0.0402185	0.0289165	0.1465282	0.5403407
3597	1	-34.09099	-45.37257	11.28158	0.01110688	0.07245503	0.01708095	0.03871656	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.0181234	0.01198701	0.0170809	0.0111069	0.072455	0.1006429	0.1800762
3598	0	-33.85294	-45.07178	11.21885	0.002405065	0.04973278	0.04206997	0.05294489	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.019477	0.02369336	0.04207	0.00240507	0.0497328	0.09420781	0.2067454
3599	1	-36.5598	-47.02183	10.46203	0.03176294	0.08423605	0.01268259	0.02261412	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0424707	0.0243762	0.0126826	0.0317629	0.0842361	0.1286816	0.3300452
3600	0	-34.91528	-45.93211	11.01683	0.02088466	0.04973278	0.02298503	0.05260683	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.0274569	0.04608237	0.022985	0.0208847	0.0497328	0.09360247	0.2933348
3601	1	-37.16642	-47.57138	10.40496	0.03236622	0.07461979	0.01269266	0.05767456	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.0255301	0.02252945	0.0126927	0.0323662	0.0746198	0.1196787	0.2133222
3602	0	-39.52821	-48.82164	9.29343	0.008641547	0.04132715	0.06392226	0.1097747	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.0674362	0.09926602	0.0639223	0.00864155	0.0413272	0.113891	0.5921117
3603	1	-34.78972	-45.95983	11.1701	0.003047084	0.07878016	0.006367875	0.08770925	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.0233557	0.01217432	0.00636787	0.00304708	0.0787802	0.08819512	0.2648189
3604	0	-36.86952	-47.08695	10.21744	0.0115406	0.03954233	0.07253683	0.04655403	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.0308959	0.04036108	0.0725368	0.0115406	0.0395423	0.1236198	0.249927
3605	1	-35.65318	-46.57841	10.92523	0.001381972	0.07878016	0.01311069	0.01436511	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.0347874	0.09449177	0.0131107	0.00138197	0.0787802	0.09327282	0.372964
3606	0	-36.43776	-47.28318	10.84543	0.05402416	0.0002030505	0.01765172	0.128793	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.0144286	0.05341038	0.0176517	0.0540242	0.000203051	0.07187893	0.2007344
3607	1	-34.78759	-46.00308	11.2155	0.008573148	0.08988878	0.01346626	0.004877515	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.0189605	0.01795357	0.0134663	0.00857315	0.0898888	0.1119282	0.1693987
3608	0	-38.94084	-47.78629	8.845444	0.001334582	0.0007776693	0.1198491	0.1522959	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.0373756	0.07688544	0.119849	0.00133458	0.000777669	0.1219613	0.3064548
3609	1	-34.19326	-45.36539	11.17213	0.003898533	0.09661891	0.01522381	0.007726468	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.0409015	0.007790936	0.0152238	0.00389853	0.0966189	0.1157413	0.353387
3610	0	-38.55354	-47.45583	8.902296	0.005722968	0.01074345	0.115431	0.03181616	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.0685865	0.1613214	0.115431	0.00572297	0.0107435	0.1318974	0.5199984
3611	1	-33.4648	-46.28799	12.82319	0.004324152	0.05133591	0.004732926	0.01642567	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.0139904	0.003095061	0.00473293	0.00432415	0.0513359	0.06039299	0.2316553
3612	0	-41.37757	-49.15041	7.772839	0.02357897	0.01242148	0.1197829	0.07116826	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.0730846	0.161935	0.119783	0.023579	0.0124215	0.1557833	0.4691424
3613	1	-34.10919	-45.50824	11.39905	0.03867172	0.007431033	0.05273882	0.03855959	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.0385687	0.00590063	0.0527388	0.0386717	0.00743103	0.09884157	0.390207
3614	0	-35.19723	-46.48989	11.29266	0.02795616	0.02031829	0.01352708	0.0275146	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.0010908	0.1407555	0.0135271	0.0279562	0.0203183	0.06180154	0.01765012
3615	1	-35.78478	-46.70578	10.921	0.0002827108	0.02439575	0.08480359	0.04955569	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.00505588	0.01019872	0.0848036	0.000282711	0.0243957	0.1094821	0.04617999
3616	0	-34.94921	-45.85877	10.90956	0.03581885	0.02911419	0.03182444	0.04992412	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.016593	0.04985259	0.0318244	0.0358189	0.0291142	0.09675749	0.171491
3617	1	-33.69172	-44.99414	11.30242	0.005801739	0.03276738	0.05185109	0.07565862	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.00429195	0.004194595	0.0518511	0.00580174	0.0327674	0.09042021	0.04746668
3618	0	-34.46086	-45.59143	11.13057	0.01907253	0.04040105	0.02376681	0.09634196	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.0117486	0.02263377	0.0237668	0.0190725	0.040401	0.08324039	0.1411403
3619	1	-35.15493	-47.8301	12.67517	0.003931527	0.02742838	0.02516354	0.04333029	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.0169183	0.002815726	0.0251635	0.00393153	0.0274284	0.05652345	0.2993147
3620	0	-33.76933	-45.02171	11.25238	0.01907253	0.03396861	0.04973362	0.02369357	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.0243258	0.02341666	0.0497336	0.0190725	0.0339686	0.1027748	0.2366905
3621	1	-34.1095	-47.1641	13.0546	0.000994494	0.04007866	0.005952075	0.03216092	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.00298487	0.005061929	0.00595207	0.000994494	0.0400787	0.04702522	0.06347384
3622	0	-36.59405	-46.54057	9.946517	0.04502963	0.02193008	0.0791487	0.01402349	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.0766153	0.03127231	0.0791487	0.0450296	0.0219301	0.1461084	0.524373
3623	1	-31.86372	-44.0738	12.21008	0.006091	0.02509336	0.04209007	0.03818168	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.00864486	0.003292372	0.0420901	0.006091	0.0250934	0.07327443	0.1179792
3624	0	-34.54472	-46.60193	12.05721	0.009781602	0.01297212	0.0399305	0.01720155	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.0130354	0.07191691	0.0399305	0.0097816	0.0129721	0.06268423	0.2079535
3625	1	-32.06256	-44.14332	12.08076	0.002764774	0.02695628	0.04287532	0.05129754	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.00617399	0.005180332	0.0428753	0.00276477	0.0269563	0.07259637	0.0850455
